,0,1,2,3,4,5,6,7,8,9
0,17.8,17.8,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0
1,20.3,20.3,17.8,17.8,17.8,18.9,18.9,20.3,20.3,20.3
2,17.0,17.0,15.8,16.3,15.8,16.3,16.3,16.3,16.3,16.3
3,17.8,17.0,17.0,17.0,18.9,24.5,22.1,22.1,20.3,20.3
4,15.4,15.8,15.8,15.8,16.3,36.3,36.3,36.3,31.3,31.3
5,14.6,17.8,17.0,16.3,15.8,18.9,17.8,17.8,17.8,17.8
6,14.6,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
7,14.3,17.0,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.8
8,15.4,15.1,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3
9,15.1,14.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0
10,17.8,17.0,17.0,16.3,27.5,24.5,24.5,22.1,22.1,22.1
11,17.0,16.3,15.8,15.8,24.5,24.5,24.5,24.5,24.5,24.5
12,17.8,17.0,17.0,16.3,17.0,17.0,27.5,27.5,24.5,24.5
13,18.9,17.8,17.8,17.0,16.3,16.3,24.5,24.5,22.1,22.1
14,22.1,20.3,18.9,17.8,17.8,17.0,17.8,17.0,17.0,17.0
15,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
16,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1
17,24.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8
18,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
19,115.5,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3
20,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7
21,115.5,92.8,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3
22,92.8,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
23,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
24,24.5,22.1,22.1,20.3,18.9,17.8,18.9,31.3,31.3,31.3
25,18.9,17.8,17.8,17.0,16.3,16.3,15.8,17.8,17.8,17.8
26,22.1,20.3,18.9,22.1,20.3,20.3,18.9,18.9,17.8,17.8
27,17.0,16.3,15.8,50.9,36.3,36.3,31.3,31.3,36.3,36.3
28,15.8,15.8,15.4,17.8,17.0,17.0,16.3,16.3,17.0,17.0
29,27.5,24.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8
30,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
31,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,24.5,24.5
32,24.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,24.5,24.5
33,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.8,17.8
34,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
35,144.6,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9
36,230.4,230.4,144.6,144.6,115.5,92.8,92.8,75.2,61.6,61.6
37,92.8,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
38,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
39,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
40,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1
41,24.5,24.5,22.1,20.3,20.3,24.5,24.5,22.1,36.3,36.3
42,17.8,17.8,17.0,17.0,15.8,16.3,16.3,15.8,16.3,16.3
43,17.0,17.0,27.5,31.3,27.5,24.5,24.5,22.1,22.1,22.1
44,14.8,14.8,15.8,24.5,22.1,22.1,36.3,36.3,36.3,36.3
45,15.8,15.8,15.4,17.0,16.3,15.8,16.3,16.3,15.8,15.8
46,20.3,20.3,18.9,17.8,50.9,50.9,42.7,50.9,50.9,50.9
47,16.3,15.8,15.8,15.4,17.8,17.8,17.8,22.1,22.1,22.1
