,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.03,0.0,0.0,0.0,640655.0,27035.0,9770110.7,0.0,9770112.729999999
1,1.5,0.26,0.08,0.0,640655.0,20086.41,9003364.51,0.0528,9003366.01
2,1.31,0.35,0.08,0.0,640655.0,17506.24,8980462.3,0.0441,8980463.610000001
3,1.22,0.4,0.08,0.0,640655.0,16248.07,8975386.32,0.0201,8975387.540000001
4,1.15,0.43,0.08,0.0,640655.0,15297.75,8972316.6,0.0158,8972317.75
5,1.12,0.45,0.08,0.0,640655.0,14962.03,8971244.21,0.0049,8971245.33
6,1.09,0.46,0.08,0.0,640655.0,14589.88,8970627.57,0.0083,8970628.66
7,1.09,0.46,0.08,0.0,640655.0,14519.41,8970365.8,0.007,8970366.89
8,1.07,0.47,0.08,0.0,640655.0,14342.51,8970142.48,0.0053,8970143.55
9,1.06,0.48,0.08,0.0,640655.0,14181.75,8969954.99,0.0024,8969956.05
10,1.07,0.47,0.08,0.0,640655.0,14222.52,8969809.25,0.007,8969810.32
11,1.06,0.48,0.08,0.0,640655.0,14093.85,8969709.65,0.005,8969710.71
12,1.06,0.48,0.08,0.0,640655.0,14113.2,8969690.64,0.0021,8969691.700000001
13,1.06,0.48,0.08,0.0,640655.0,14086.6,8969664.45,0.002,8969665.51
14,1.06,0.48,0.08,0.0,640655.0,14089.83,8969655.19,0.0014,8969656.25
15,1.06,0.48,0.08,0.0,640655.0,14121.06,8969634.11,0.0025,8969635.17
16,1.06,0.48,0.08,0.0,640655.0,14104.27,8969616.94,0.0016,8969618.0
17,1.06,0.48,0.08,0.0,640655.0,14101.09,8969609.69,0.0009,8969610.75
18,1.06,0.48,0.08,0.0,640655.0,14114.33,8969600.99,0.0013,8969602.05
19,1.06,0.48,0.08,0.0,640655.0,14114.33,8969600.99,0.0008,8969602.05
