,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,-5.584766447069168,-7.864799495959826,-9.055270662146766,-9.966136634292655,-10.514508919867534,-10.927363392829415,-11.181010177611851,-11.417582842436886,-11.596038735845164,-11.779472815831657,-11.9126075946407,-11.948644095842008,-12.004884524169695,-12.03390589011482,-12.113004033684739,-12.144205673366182,-12.15504432815276,-12.17892514559338,-12.17892514559338
1,0.0,-7.975554131629574,-11.073477817161022,-12.797610487478652,-14.203007997331449,-14.99308425143819,-15.591290339409804,-15.94852754531963,-16.276476408604402,-16.535070303691846,-16.795494129684243,-16.98924949799498,-17.03623299880879,-17.102199645259045,-17.144960853565344,-17.25744968277607,-17.30132707712345,-17.316792518950336,-17.350883479387456,-17.350883479387456
2,0.0,-8.750670587026086,-12.23447169199838,-14.30921452887377,-16.20546558562372,-17.112782944139482,-17.757291445874614,-18.155414438226938,-18.547582891853924,-18.825137085744586,-19.122131729246888,-19.35005783311221,-19.407849140107082,-19.498822054473973,-19.54978753532644,-19.662534911634637,-19.71718071674844,-19.73737300501899,-19.780640974346078,-19.780640974346078
3,0.0,-0.0007717632748930141,-0.16554334088901757,-0.2746573778507271,-0.46349199483457176,-0.5116425980242066,-0.504578999651776,-0.4841340453835705,-0.4626879814279099,-0.43008247418364126,-0.44038580685768164,-0.4626869341780162,-0.46027654257599304,-0.47157634400803544,-0.4584946840202365,-0.42724984645752584,-0.42627350277424564,-0.42724551573130226,-0.42011225036217203,-0.42011225036217203
4,0.0,-5.82864801632715,-7.397195926224547,-8.448087070404759,-9.307200345682004,-9.717776694866311,-10.042520740296867,-10.242584664511902,-10.405804554736825,-10.280667311253728,-10.426227198091498,-10.534570909370188,-10.514157004420467,-10.563336136403965,-10.53340828011097,-10.571837178267272,-10.551087452206746,-10.545468220632237,-10.52547149698177,-10.52547149698177
5,0.0,-7.006602460202443,-9.135690538392435,-10.681175632423843,-11.884492881143913,-12.501920140346757,-13.000939152390384,-13.250117785646397,-13.413661274677008,-13.126257527013058,-13.316303195627496,-13.463059465856972,-13.407084190637667,-13.46743203213728,-13.424337847722157,-13.47238442038647,-13.421433723415369,-13.404483127770195,-13.36510896675653,-13.36510896675653
6,0.0,-0.758219332782921,-1.1300585004880304,-1.7583419101285804,-2.1291298165301806,-2.3191497664962255,-2.399936938929367,-2.4136913489676495,-2.409930937425202,-2.981896049745953,-2.9102098804863092,-2.899368375914877,-2.8793015492744933,-2.86355572869226,-2.8467853375064034,-2.8151733762492066,-2.929247997371185,-2.969247750011475,-3.05079541889143,-3.05079541889143
7,0.0,-0.038073654894722024,-0.03575203089992393,-0.49902277225621977,-0.8377050409433807,-0.9097690160602113,-0.9004253671115399,-0.8101686296300831,-0.7159934193268348,-0.9898130524388211,-0.9108268044712414,-0.813087227000595,-0.9863023941142299,-0.9688983065202174,-0.9581637194423039,-0.9165385052547534,-0.96920860441428,-0.9872333574172835,-1.0118533477413936,-1.0118533477413936
8,0.0,-7.033854164657443,-9.471125507111637,-10.125645828473786,-10.600868781957244,-10.699066086147702,-10.80559436831936,-10.809561344107413,-10.786957227717561,-10.882215419504979,-10.836047210207234,-10.643866522337037,-10.724753021816024,-10.727871392219361,-10.835777061080405,-10.717898227082015,-10.742019136310752,-10.742759440347431,-10.749282011206413,-10.749282011206413
9,0.0,-1.637337644791426,-2.2505158189085606,-2.6137496877464703,-2.6521847811336206,-2.6362018501662776,-2.63089553768974,-2.4902590362545496,-2.4362980036371686,-2.345001018834881,-2.334719180879196,-2.2490584730526075,-2.277589266156192,-2.2403385878179423,-2.21986206372842,-2.53283518772095,-2.530391390972098,-2.5228094308862192,-2.519305011266962,-2.519305011266962
10,0.0,0.0,0.33252662437747266,0.16180779732901832,0.2962821031307201,0.36280629328322367,0.5442725193872555,0.6675907033354707,0.782588272401003,0.885956984725993,0.8967310506308832,0.940705456892318,0.9573711605987945,0.9781209229670144,0.9893347305465314,0.9734444372730451,0.9834434210455786,0.9872322747389002,1.0002634505623993,1.0002634505623993
11,0.0,-3.178756137483997,-3.291462062452171,-2.5235351773486716,-1.6435520485311454,-1.0441447559310775,-0.48926667211085884,-0.4185513694193635,-0.5969675376243296,-0.46638922208288286,-0.3738721188340632,-0.867882017376181,-0.8446058521318697,-0.8140494372623646,-0.7974786693603837,-0.7614373682138994,-0.7842895699816949,-0.8068197603276377,-0.7890910138048475,-0.7890910138048475
12,0.0,-3.5192806630242224,-3.0678590574188953,-2.7661052796136327,-1.8008824051890613,-1.7214402654679324,-1.3672618919998203,-1.5772090832927648,-1.3567948633756817,-1.213454363043419,-1.1276644689657183,-1.1834953682752027,-1.1592341802612411,-1.1281840712088003,-1.1107932256803763,-1.062869824477171,-1.041507202844237,-1.0433992741892777,-1.0267264838345989,-1.0267264838345989
13,0.0,-2.5756392270958153,-2.2447893870164255,-2.284433933807003,-1.723517795845009,-2.1400614656361414,-2.3854828837635615,-2.3377917529659036,-2.2890261930396885,-2.131551267549794,-2.332458084038512,-2.292891299458187,-2.2651017567941873,-2.2540166785611166,-2.233619340111286,-2.2158698725437027,-2.2060380076663515,-2.19775584449712,-2.178788429012873,-2.178788429012873
