,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.44,0.0,0.0,0,41659355,1253581,623902116.6,
1,1.25,0.13,0.04,0,41659355,1084473,599737566.7,
2,1.27,0.12,0.04,0,41659355,1104848,600125464.9,
3,1.35,0.07,0.03,0,41659355,1168234,605599775.2,
4,1.22,0.15,0.04,0,41659355,1060657,598737510.9,
5,1.24,0.14,0.04,0,41659355,1075295,599294844.3,
