,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.26,0.0,0.0,0.0,127851523.0,3367342.0,2056823154.1,0.0,2056823154.1
1,1.25,0.01,0.01,433896.82,127851523.0,3327693.77,2026639009.68,0.0145,2027072906.5
2,1.23,0.02,0.03,845031.18,127851523.0,3283870.91,1998218777.53,0.0158,1999063808.71
3,1.22,0.03,0.04,1086723.17,127851523.0,3257825.4,1982933307.49,0.0103,1984020030.66
4,1.21,0.05,0.05,1540510.13,127851523.0,3213743.2,1963303153.48,0.0152,1964843663.6100001
5,1.2,0.05,0.05,1722092.01,127851523.0,3184450.96,1952746346.15,0.0111,1954468438.16
6,1.19,0.06,0.05,1881172.56,127851523.0,3159216.68,1945327149.4,0.0088,1947208321.96
7,1.18,0.07,0.06,2057086.29,127851523.0,3136099.5,1938576899.4,0.0083,1940633985.69
8,1.17,0.08,0.06,2250913.58,127851523.0,3105875.05,1931594747.27,0.0121,1933845660.85
9,1.16,0.08,0.06,2343849.76,127851523.0,3084817.03,1927213644.14,0.0064,1929557493.9
10,1.15,0.09,0.06,2430779.51,127851523.0,3069594.31,1924484798.41,0.0065,1926915577.92
11,1.14,0.1,0.07,2510638.64,127851523.0,3043038.35,1920433152.93,0.011,1922943791.5700002
12,1.14,0.1,0.07,2568926.01,127851523.0,3031625.63,1918919681.24,0.0057,1921488607.25
13,1.13,0.1,0.07,2642955.74,127851523.0,3022756.93,1917993520.14,0.0041,1920636475.88
14,1.12,0.11,0.07,2671373.03,127851523.0,2992391.83,1915610108.71,0.011,1918281481.74
15,1.12,0.11,0.07,2699447.68,127851523.0,2984128.91,1914881935.05,0.0034,1917581382.73
16,1.12,0.12,0.07,2713585.91,127851523.0,2977894.0,1914331646.29,0.0034,1917045232.2
17,1.12,0.12,0.07,2747448.19,127851523.0,2971250.14,1913848363.02,0.0026,1916595811.21
18,1.11,0.12,0.07,2755553.9,127851523.0,2969491.86,1913724148.17,0.002,1916479702.0700002
19,1.11,0.12,0.07,2770547.79,127851523.0,2966616.77,1913576090.33,0.0019,1916346638.12
20,1.11,0.12,0.07,2786886.21,127851523.0,2959384.69,1913258621.12,0.0035,1916045507.33
21,1.11,0.12,0.07,2800305.15,127851523.0,2949749.84,1912964265.66,0.0042,1915764570.8100002
22,1.1,0.13,0.07,2810292.44,127851523.0,2939369.74,1912611006.63,0.0045,1915421299.0700002
23,1.1,0.13,0.07,2810292.44,127851523.0,2939369.74,1912611006.63,0.001,1915421299.0700002
