,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2560.009,2532.2040341205434,2502.1409369178164,2485.476768785201,2462.8733414692565,2515.0615619568525,2516.084201784027,2510.9354965495886,2564.4291623600575,2550.4756425634473,2543.583387627557,2718.5438076959085,2708.3751409438473,2700.867167875131,2673.7466655231797,2666.424086699435,2661.026086010623,2655.9058759065874,2654.3723185643253,2651.9030853795357,2645.51702822991,2640.5978115745966,2633.9558142897617,2633.9558142897617
1,2469.399,2440.598972756083,2408.932744733975,2391.2055399324486,2366.5398839112627,2421.908867535569,2460.4226032440315,2460.8740370629657,2621.1629809078513,2603.9708129685782,2592.48534293281,2614.366197276484,2608.7842791083112,2676.865523838421,2650.205407461125,2642.9372524384326,2637.4524524992294,2631.7597765006167,2630.2461831269966,2627.77482290084,2621.4167844691233,2642.8284229420365,2633.876222561231,2633.876222561231
2,2335.355,2308.11590896732,2280.924304056133,2292.4158611036905,2607.0452455635323,2583.719911516501,2564.0391863192644,2546.0112471030025,2606.679592328849,2589.3867294314973,2576.980050873334,2562.943319913528,2557.7884314778034,2686.0936171425096,2659.208378077382,2651.8940729974447,2646.372533863807,2640.57569990437,2639.0448103596877,2636.547832443839,2630.158852942452,2629.75736624838,2621.375855105897,2621.375855105897
3,2193.059,2171.104939839658,2222.5000099999997,2241.402943492184,2850.4744997660077,2824.496937380283,2802.118395650715,2781.61856458984,2754.983124785165,2736.305883340712,2722.8058356038323,2699.261474613742,2689.1640414419253,2690.7745504735917,2663.788594957671,2656.499654872776,2651.0311198768263,2645.211371460258,2643.6746342513657,2641.166699195518,2634.83099897967,2627.4713276125713,2625.799460557872,2625.799460557872
4,2116.111,2135.939332341732,2400.887862478699,2390.434017518355,2479.0928678299124,2456.5719077287044,2454.2624977441196,2445.8512428527997,2751.045680466738,2732.395535192641,2718.9133925363653,2695.400032959938,2685.293866642281,2677.6077195965404,2650.9139786512633,2644.261773006754,2639.659120715016,2633.8561209835043,2632.32448201043,2629.8246259036896,2628.2835301348414,2619.8550098041947,2654.757659264101,2654.757659264101
5,2054.48,2170.7097986781314,2275.4137184471074,2277.4248877377468,2739.2749117729195,2714.311736589493,2692.842001396045,2673.3536761421788,2648.0666115891304,2630.1324760248294,2617.175758860777,2594.731038353734,2585.407160004537,2577.9527890946897,2598.42758931066,2609.645025935413,2634.745190854622,2628.939395428496,2627.406699394065,2624.901738637422,2651.7440477891914,2643.1506684989845,2641.8577910021177,2641.8577910021177
6,2039.124,2920.6143180359823,2882.152534630147,2859.2952026059493,2820.6068863746473,2794.8999900000003,2772.756020594768,2752.475259899523,2725.951204690763,2707.4766732233775,2694.1214917691527,2670.821377039833,2660.9238470653504,2653.1828955203746,2627.198783578906,2620.3310316740362,2644.6201158461295,2638.777994209235,2637.2357135341413,2634.7148081681144,2650.986425077056,2642.4557011317347,2634.0435276428097,2634.0435276428097
7,2109.414,2424.202135387102,2392.4152891047274,2406.372281123051,2373.890928930662,2393.1560998730183,2389.841350580663,2685.298019958533,2659.427309112466,2641.421164480491,2628.4122981549262,2605.8080344997206,2596.376034390037,2588.936097800999,2645.6229590748158,2638.347600975599,2634.461284981339,2628.6258405773174,2627.087159722312,2624.5680393162174,2653.2882586226037,2645.5520186143863,2636.27826272462,2636.27826272462
8,2257.736,2232.9142283502338,2206.975623036109,2768.7420336780215,2731.279725103966,2706.426994198553,2685.154886994434,2681.0287654937288,2655.2184558938643,2637.6137378434123,2624.890641490675,2642.206249524879,2632.4190508196857,2624.7667443320697,2698.975615543554,2691.524977334237,2685.975127369723,2680.0122264122256,2678.4395920063425,2675.8611882299333,2673.723391108762,2672.272085185164,2662.919042159285,2662.919042159285
9,2310.36,2283.891339446914,2273.0534519343837,2491.90001,2458.19999,2436.1245269956808,2533.7200404219643,2515.349114879051,2491.349686314835,2530.0597089397365,2521.819524904749,2606.792738943696,2597.3632902497047,2589.889868714791,2651.7640859116796,2644.463328732322,2638.949043374231,2633.0759210991278,2631.526633925556,2629.0641731125525,2622.698566776333,2683.456173543062,2674.056278055382,2674.056278055382
