,0,1,2,3
0,1.211,1.211,1.211,1.211
1,2.3,2.3,2.3,2.3
2,0.225,0.225,0.225,0.225
3,1.34,1.34,1.34,1.34
4,0.068,0.068,0.068,0.068
5,1.1,1.1,1.1,1.1
6,5.072,5.072,5.072,5.072
7,0.015,0.015,0.015,0.015
8,0.035,0.035,0.035,0.035
9,0.035,0.035,0.035,0.035
10,0.008,3.780765000000006,3.5883539850000052,3.5883539850000052
11,8.3,4.527234999999994,4.719646014999995,4.719646014999995
12,2.46,2.46,2.46,2.46
13,0.135,0.135,0.135,0.135
14,3.26,3.26,3.26,3.26
15,1.2,1.2,1.2,1.2
16,2.448,2.448,2.448,2.448
17,0.15,0.15,0.15,0.15
18,0.0,0.0,0.0,0.0
19,0.55,0.55,0.55,0.55
20,3.745,3.745,3.745,3.745
21,2.4,2.4,2.4,2.4
22,0.015,0.015,0.015,0.015
23,0.0,0.0,0.0,0.0
24,0.008,0.2807300000000004,0.2668207700000004,0.2668207700000004
25,0.96,1.2327300000000005,1.2494207700000004,1.2494207700000004
26,6.6,3.599969999999996,3.7019715299999962,3.7019715299999962
27,11.6,6.327219999999992,6.004531779999992,6.004531779999992
28,1.2,6.200050000000007,5.883847450000006,5.883847450000006
29,0.075,2.8023000000000042,3.0304077000000045,3.0304077000000045
30,0.6,0.6,0.9060000000000002,0.9060000000000002
31,0.0,0.0,0.0,0.0
32,0.84,0.84,0.84,0.84
33,0.045,0.045,0.045,0.045
34,0.02,0.02,0.02,0.02
35,0.0,0.0,0.0,0.0
36,4.53,4.53,4.53,4.53
37,0.03,0.03,0.03,0.03
38,1.38,1.38,1.38,1.38
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,1.075,1.075,1.075,1.075
43,0.0,0.0,0.0,0.0
44,2.45,2.45,2.45,2.45
45,0.0,0.0,0.0,0.0
46,0.038,0.038,0.038,0.038
47,0.011,0.011,0.011,0.011
