,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,194174617.0,4896677.0,3446790164.5,0.0,3446790164.5
1,1.2,0.01,0.03,766179.54,194174617.0,4837675.09,3352250397.81,0.014,3353016577.35
2,1.18,0.02,0.05,1445738.62,194174617.0,4775233.42,3271887291.53,0.013,3273333030.15
3,1.17,0.04,0.07,2109071.92,194174617.0,4717885.75,3210261838.11,0.0158,3212370910.03
4,1.15,0.05,0.08,2577196.3,194174617.0,4660483.74,3159887396.3,0.0188,3162464592.6000004
5,1.14,0.06,0.09,2943710.45,194174617.0,4627077.39,3134675476.03,0.0102,3137619186.48
6,1.13,0.07,0.1,3704717.49,194174617.0,4554624.73,3091296386.71,0.0221,3095001104.2
7,1.12,0.08,0.11,4008149.85,194174617.0,4528003.15,3075917173.72,0.0077,3079925323.5699997
8,1.11,0.08,0.11,4253525.08,194174617.0,4502896.25,3064128174.1,0.008,3068381699.18
9,1.11,0.08,0.11,4352111.65,194174617.0,4486398.35,3058250248.79,0.007,3062602360.44
10,1.1,0.09,0.12,4536914.21,194174617.0,4456851.83,3047715664.72,0.0086,3052252578.93
11,1.09,0.1,0.12,4615641.64,194174617.0,4398498.24,3033840122.55,0.0157,3038455764.19
12,1.08,0.11,0.12,4679913.4,194174617.0,4375438.93,3029473916.83,0.0098,3034153830.23
13,1.08,0.11,0.12,4772381.6,194174617.0,4358392.76,3026740927.59,0.0062,3031513309.19
14,1.08,0.11,0.12,4789148.46,194174617.0,4355974.33,3026131541.15,0.002,3030920689.61
15,1.07,0.11,0.12,4816382.69,194174617.0,4348635.56,3024876002.11,0.0029,3029692384.8
16,1.07,0.12,0.12,4877259.13,194174617.0,4315086.92,3021215811.75,0.0105,3026093070.88
17,1.06,0.12,0.12,4935815.25,194174617.0,4299248.48,3019054609.29,0.0063,3023990424.54
18,1.06,0.12,0.12,4976610.58,194174617.0,4295154.09,3018611988.34,0.0022,3023588598.92
19,1.06,0.12,0.12,4996531.98,194174617.0,4292493.32,3018340674.61,0.0022,3023337206.59
20,1.05,0.13,0.13,4959414.43,194174617.0,4236813.3,3015747304.1,0.0089,3020706718.5299997
21,1.05,0.14,0.13,4991885.56,194174617.0,4233763.87,3015523871.99,0.002,3020515757.5499997
22,1.05,0.14,0.13,4991885.56,194174617.0,4233763.87,3015523871.99,0.0012,3020515757.5499997
