,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
12,15.8,15.1,14.8,17.8,17.0,16.3,15.8,16.3,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
13,14.8,14.6,14.5,14.8,14.6,14.8,14.8,15.4,15.1,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8
14,31.3,24.5,22.1,22.1,20.3,17.8,17.8,17.0,17.0,17.0,16.3,16.3,16.3,15.8,15.8,15.8,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8
15,230.4,144.6,115.5,92.8,75.2,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
16,17.8,16.3,15.8,15.8,15.4,17.0,16.3,15.8,15.8,17.0,17.0,17.0,16.3,16.3,16.3,16.3,15.8,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17,15.1,14.6,14.6,14.6,14.8,15.8,15.4,15.4,15.4,17.0,16.3,16.3,16.3,15.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
18,15.8,15.1,18.9,17.8,17.0,17.0,15.8,15.8,15.8,16.3,15.8,15.8,15.8,15.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
19,14.3,14.2,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0
20,17.0,15.8,15.4,15.4,15.1,14.8,14.8,14.6,15.8,15.8,15.8,15.8,15.4,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
21,42.7,31.3,24.5,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
22,15.4,14.8,14.8,14.6,14.8,14.8,14.6,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
23,14.0,24.5,22.1,20.3,20.3,17.8,17.8,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
24,14.3,15.4,15.1,14.8,15.1,14.8,22.1,22.1,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
25,16.3,15.4,15.4,15.4,15.4,15.4,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
26,17.0,15.8,16.3,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,17.0,17.0,16.3,16.3,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
27,15.1,14.6,15.4,15.1,14.8,14.8,16.3,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,16.3,15.8,17.0,16.3,17.0,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
28,42.7,31.3,24.5,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
29,27.5,22.1,20.3,18.9,17.8,17.0,17.0,16.3,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8
30,17.8,17.0,15.8,15.8,15.4,15.1,15.1,14.8,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8
31,92.8,61.6,50.9,42.7,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,16.3,17.0,17.0
32,18.9,17.0,16.3,15.8,15.8,15.4,15.1,15.4,15.8,15.4,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
33,22.1,17.8,17.8,17.0,16.3,15.8,15.8,15.8,15.8,15.4,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
34,36.3,27.5,24.5,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
35,24.5,20.3,20.3,17.8,17.8,17.0,16.3,15.8,15.8,16.3,15.8,15.8,15.8,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0
36,22.1,18.9,17.8,17.8,17.0,16.3,15.8,15.8,15.4,16.3,16.3,16.3,15.8,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
37,61.6,42.7,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
38,24.5,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.8,15.4,15.8,15.4,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
39,31.3,24.5,22.1,22.1,20.3,17.8,17.8,17.0,17.0,17.0,16.3,16.3,17.0,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
40,42.7,31.3,27.5,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
41,20.3,17.8,17.0,16.3,15.8,16.3,15.8,15.8,15.4,15.4,15.8,15.8,15.8,15.8,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
42,14.5,14.3,14.5,14.8,14.6,17.8,17.0,17.0,16.3,15.8,15.8,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
43,24.5,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
44,27.5,22.1,20.3,18.9,17.8,17.0,17.0,16.3,16.3,15.8,15.8,16.3,15.8,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
45,14.6,14.6,14.6,14.6,15.4,15.1,15.1,15.4,15.4,15.4,15.8,15.8,15.8,16.3,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3
46,14.0,17.0,16.3,16.3,15.8,15.8,16.3,15.8,16.3,15.8,16.3,16.3,17.0,16.3,17.0,16.3,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
47,15.4,14.8,14.8,14.6,14.6,14.6,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,17.0,16.3,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3
