,0,1,2,3,4,5,6,7,8
0,14.6,14.5,14.5,14.5,15.4,15.1,15.4,15.8,15.8
1,15.4,15.1,14.8,14.6,14.6,14.6,14.8,15.1,15.1
2,17.0,16.3,15.8,15.4,15.4,15.1,15.1,14.8,14.8
3,15.4,22.1,22.1,20.3,17.8,17.8,17.8,17.0,17.0
4,14.0,36.3,36.3,31.3,27.5,31.3,31.3,31.3,31.3
5,14.0,14.6,14.5,14.5,14.4,14.5,14.4,14.5,14.5
6,15.1,15.8,16.3,36.3,31.3,31.3,27.5,24.5,24.5
7,14.0,14.1,14.2,17.0,17.0,16.3,15.8,15.8,15.8
8,15.8,15.4,14.8,15.1,14.8,14.8,14.6,14.6,14.6
9,20.3,18.9,17.8,17.0,16.3,15.8,15.8,15.8,15.8
10,17.0,15.8,15.8,17.0,15.8,15.8,15.8,15.8,15.8
11,14.6,14.5,14.4,14.8,14.6,14.6,15.1,14.8,14.8
12,15.8,15.4,14.8,15.8,15.4,15.4,24.5,24.5,24.5
13,14.8,14.6,14.6,14.5,14.5,14.4,15.1,14.8,14.8
14,31.3,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8
15,230.4,144.6,115.5,92.8,75.2,61.6,61.6,61.6,61.6
16,17.8,17.0,16.3,15.8,15.4,15.4,15.4,22.1,22.1
17,15.1,14.6,14.6,14.6,14.5,14.5,14.4,14.8,14.8
18,15.8,15.4,15.1,20.3,17.8,20.3,20.3,22.1,22.1
19,14.3,14.2,14.2,14.6,14.5,14.8,14.8,16.3,16.3
20,17.0,15.8,15.8,15.4,15.1,15.1,14.8,15.4,15.4
21,42.7,31.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3
22,15.4,20.3,31.3,24.5,27.5,24.5,24.5,22.1,22.1
23,14.0,14.3,15.4,15.1,24.5,24.5,22.1,22.1,22.1
24,14.3,14.3,14.4,14.3,15.4,15.4,15.1,14.8,14.8
25,16.3,15.8,15.4,15.1,14.8,15.8,15.4,15.4,15.4
26,17.0,15.8,15.4,15.4,15.1,17.8,17.8,17.0,17.0
27,15.1,14.8,14.6,14.5,14.5,14.6,14.6,14.6,14.6
28,42.7,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3
29,27.5,22.1,22.1,20.3,17.8,17.8,17.8,17.0,17.0
30,17.8,17.0,16.3,15.8,15.4,15.4,15.4,15.1,15.1
31,92.8,61.6,50.9,42.7,36.3,36.3,31.3,27.5,27.5
32,18.9,17.8,17.0,16.3,15.8,15.4,15.4,15.4,15.4
33,22.1,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8
34,36.3,31.3,24.5,22.1,22.1,20.3,20.3,18.9,18.9
35,24.5,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0
36,22.1,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8
37,61.6,50.9,36.3,31.3,31.3,27.5,24.5,24.5,24.5
38,24.5,20.3,20.3,17.8,17.8,17.0,17.0,16.3,16.3
39,31.3,27.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8
40,42.7,31.3,31.3,24.5,22.1,22.1,20.3,20.3,20.3
41,20.3,17.8,17.0,17.0,27.5,36.3,36.3,42.7,42.7
42,14.5,14.3,14.3,14.2,14.4,14.5,14.5,14.5,14.5
43,24.5,22.1,20.3,17.8,17.8,17.0,17.0,16.3,16.3
44,27.5,22.1,22.1,20.3,17.8,17.8,17.8,17.0,17.0
45,14.6,15.8,36.3,31.3,31.3,27.5,24.5,24.5,24.5
46,14.0,14.0,14.8,14.6,14.6,14.6,14.6,14.5,14.5
47,15.4,14.8,15.4,15.1,17.8,17.0,17.0,17.0,17.0
