,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.2,1.04,4077269.0,3547896.35,163158111.0,0.13,0.12,0.004058620689655172,3.906162068965517
