,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,1.265,1.2531199999999998,1.24825136,1.2495577539199998,1.2503607507161598,1.2509316814382296,1.2513537309950828,1.2515720712991616,1.251786918158375,1.2518794097312662,1.2519581332728784,1.2520363844732412,1.252114166166402,1.26817859533557,1.2681722381448988,1.2681690659067537,1.268165896840847,1.268165896840847
1,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49
2,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387
3,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229
4,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51
5,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422
6,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737
7,8.22,8.22,8.22,8.22,8.22,8.2434,8.242698,8.251934832000002,8.251423874688,8.251203907565184,8.254616684119794,8.254408984015075,8.254202530110984,8.25403151746043,8.253963454425508,8.253929490971082,8.25389556148011,8.25389556148011
8,0.679,0.8374000000000001,0.9733162000000002,1.1165775364000003,1.1250235045072003,1.1654655878314197,1.1833616201964772,1.1896918342733336,1.1911527649249605,1.1938676955704857,1.1961784893970628,1.1984754184606805,1.1953585659499162,1.1927767731201668,1.1929492195739264,1.1924352703543526,1.1919218350839982,1.1919218350839982
9,4.35,4.35,5.380470000000001,5.927837340000002,5.918589798320002,6.725398796185523,7.060816832299957,7.243043762983158,7.228723062775427,7.257572001335999,7.324726569327982,7.348878209912014,7.336284940652542,7.321353515949279,7.31541080891738,7.312445398108464,7.309482952710355,7.309482952710355
10,8.093,12.252584000000002,10.451454152,9.637020728144,10.521643650280511,10.111689547919571,9.808638861481985,9.654788639698273,9.9346960214631,9.866504149312858,9.80846312441698,9.750770345670478,9.788823723596455,9.780344604978472,9.792369915768514,9.790670545852747,9.795472875306894,9.795472875306894
11,12.661,9.319815999999998,12.539290048,11.561615424255999,10.960671422194686,10.533400236729092,10.21754822962722,10.055043457953182,9.894242762625932,9.825410063287551,9.766823602907825,9.826188661290377,9.767597529322636,9.817064541676023,9.79755241259267,9.807415860180079,9.797669444319899,9.797669444319899
12,15.42,11.349119999999997,9.680799359999996,11.383945009919998,10.791979869404159,10.371092654497396,10.059959874862473,9.900920516864675,9.746025788594839,9.896343608074677,9.838285546426228,9.779975833147672,9.872903978148784,9.824139458258042,9.804731179341525,9.795046448162184,9.809971401714021,9.809971401714021
13,18.118,13.334847999999996,11.374625343999996,10.489744567167996,9.964557849675261,9.595050093537926,10.226338590731787,10.063197173280079,9.906506018507597,9.839050476378045,9.781636173519777,9.82248635647866,9.766059438339788,9.79931914114809,9.839156502865793,9.829587346362926,9.820027759016565,9.820027759016565
14,8.311,13.149856000000003,11.216827168000002,10.343084648896001,9.815072247153408,9.447533429514426,9.561277426628992,9.98236098780293,9.831267211998082,9.765185341514096,9.89582822946501,9.83925526008822,9.782565728527691,9.774847899885053,9.779776204085284,9.794735427881198,9.794179692453318,9.794179692453318
15,2.031,5.681592000000002,6.845597976000002,7.5235273338720035,8.58367591251066,9.258193551922744,9.459277745365062,9.44679330143922,9.738988608616193,9.76096868835588,9.790056876225746,9.78010253496839,9.806387919758581,9.757510980159788,9.769917958199468,9.767827040241269,9.771668213201028,9.771668213201028
16,12.448,9.164103999999998,10.771092712,9.939371480463999,9.43583616347987,10.095488553104154,9.79586389651103,9.902298074166852,9.745589304980184,9.818042179845323,9.759781926766252,9.820911235205653,9.76263376779442,9.815435598955448,9.796020727757538,9.80267270702978,9.79297803432275,9.79297803432275
17,12.572,9.254048,10.329786944,9.533267562368,10.045401649124864,9.658232984808993,9.754105995264725,9.80034429934049,9.648290790551043,9.696756755017184,9.739268214487081,9.780264605200157,9.837875017568956,9.790170642481112,9.796298301196147,9.799146002894952,9.806128856892057,9.806128856892057
