,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,2.36,1.21,35326.0,18116.58,717690.0,0.49,0.06,0.0,0.00675,86.6075
