,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1300.457,1284.9371084410357,1273.5282310716773,1262.112369581709,1240.353735349427,1226.7829489679775,1234.5128044472656,1222.2570683753572,1217.3958540029707,1213.4601388468138,1366.118893649524,1362.0247508421764,1359.3021213362429,1345.7702751242334,1341.737275988008,1336.3787393904724,1333.7075021984308,1332.3738786962324,1324.4000971464143,1320.4620195592604,1316.6283907187164,1314.88604354667,1314.0184195031234,1312.1125680665366,1310.2104784509716,1321.4216999725206,1321.4216999725206
1,1207.795,1193.3813389839056,1184.4772666126366,1173.869974133607,1184.538411477652,1188.7276249709219,1330.3225402479673,1317.085112533438,1311.8285914388832,1301.3812393157848,1387.6519852662648,1383.4932148547775,1380.7276279102828,1366.9823886625638,1362.8856130047836,1357.4423382723587,1354.7288590141522,1353.374166155138,1345.2744101842281,1341.2439730790825,1335.8885490204818,1334.2556347879897,1335.084916153202,1332.4174467228115,1329.7544240068128,1353.165984582806,1353.165984582806
2,1069.406,1056.6808162280236,1207.8259302888603,1197.0060844678414,1196.003330743949,1201.1619911912194,1416.7156239980275,1402.6121697138433,1397.0102349430642,1385.873494153363,1377.579468455684,1373.451077195215,1370.7056584369018,1357.0611746526845,1352.994435580314,1347.5910696444816,1344.8972670802623,1343.552583813182,1335.513244119329,1331.5336396458413,1326.2194669922756,1329.1369865687577,1344.809772582189,1343.928793746797,1341.2428597980972,1345.278409938299,1345.278409938299
3,1072.672,1060.1859541184806,1439.0517134620395,1426.151933203361,1399.2975420230725,1383.982000002658,1373.2442107805032,1359.5735992633092,1354.143508792969,1343.3483046402762,1335.3084578905798,1331.3079486944441,1328.646983945004,1315.4290638482066,1311.4923949513175,1306.2618497307938,1303.651827695182,1302.3500738674868,1303.8172711496127,1300.1343097540948,1300.3865298694725,1302.3149601122636,1325.0865871521514,1328.1969919974342,1327.9146292654314,1329.828973636166,1329.828973636166
4,1136.353,1125.4130083870168,1139.5746741901082,1129.4411119620995,1484.7485424685856,1468.497725177039,1455.3339883995886,1440.8459642102457,1435.0912196672468,1423.650592199327,1415.1300149533483,1410.8888688834031,1408.068516027505,1394.0511049185275,1389.8731383570375,1384.3219874723447,1381.5547318173876,1380.1731770855702,1371.9128130379436,1367.8012608933802,1362.3383530436304,1359.7281980678963,1358.3692748698286,1355.6539126803636,1352.9439784999156,1351.6353735214157,1351.6353735214157
5,953.921,1479.3651485226496,1466.103995250834,1452.9617160692146,1425.6024976122687,1410.013403577329,1397.3740148048587,1383.4631284673683,1377.9376071458366,1366.952858607276,1358.7719595760896,1354.6999494235451,1351.9925019256475,1338.5355642012469,1334.5246371110222,1329.1954270425247,1329.8037778608664,1328.4874550830057,1338.230053426537,1334.2303096778357,1328.9022511902594,1331.43729453213,1330.1059492375978,1328.0519188680719,1351.8707616512545,1350.5189048896032,1350.5189048896032
6,1017.057,1201.5464762861711,1190.8942001547298,1180.4486113804392,1189.2236272408693,1347.5828926325073,1335.5031182682833,1322.2084030402198,1316.9277530072216,1306.4298248732707,1298.6119354611335,1294.7209682172695,1292.1738824608033,1303.3508350935085,1299.4458661617743,1294.257439825408,1301.811424064197,1300.5294156401328,1313.6440403145027,1309.8299068710303,1307.3679991840002,1312.3411093866314,1312.3230602772446,1314.8701879557505,1345.5788135860266,1344.2336647724408,1344.2336647724408
7,1091.088,1110.5967850865798,1100.8490001780926,1166.6507721910725,1188.8949908946947,1445.5630537211232,1432.6049052622295,1418.3431617733615,1412.6782975072883,1401.4163869686636,1393.0289118104413,1388.8540177537213,1386.0777045692316,1372.2791648470075,1368.166550709718,1362.702231819029,1359.9783119966228,1358.7902266846263,1350.6583966293463,1346.6105889470289,1341.2328678983263,1339.1740560833978,1337.8352250273144,1336.1645183484848,1338.8947535113061,1337.5566857577949,1337.5566857577949
8,1203.874,1189.507288203441,1179.0249548600746,1232.1223883727682,1214.938795095787,1226.626000392958,1215.6377994842803,1204.6479166738286,1215.829977930682,1284.8017267040698,1277.1172020798033,1273.3221500568868,1270.7864082619228,1267.4422704025653,1278.2422534047657,1293.6823449440722,1292.7067722845293,1333.9509555122447,1325.9676932310251,1322.102557864744,1334.9776948258743,1332.3092303359174,1330.9770251055813,1328.316679893395,1329.3934338872884,1346.4574014534012,1346.4574014534012
9,1136.97,1123.4121776673237,1114.4768938020607,1453.546639183455,1426.1764066446603,1410.5679625542384,1397.9235578481669,1384.0081863007101,1378.4805718900964,1367.4917180237926,1359.3073844325295,1355.2336047760998,1352.5245287821524,1339.060164271028,1335.3324190098826,1330.0409890963085,1327.3832086731052,1340.151623464432,1332.1315014324377,1328.1498672181053,1340.2485126502156,1337.5695677674278,1336.2573421996603,1333.6368264286032,1331.0215770545724,1329.6978354775176,1329.6978354775176
