,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.25,0.0,0.0,0.0,162456915.0,4247562.0,2705140324.8,0.0
1,1.23,0.02,0.03,298157.84,162456915.0,4155090.36,2613660149.52,0.03
2,1.21,0.04,0.05,530368.61,162456915.0,4080931.13,2568484784.5,0.031
3,1.19,0.05,0.06,608478.44,162456915.0,4040305.03,2552381594.08,0.0222
4,1.18,0.06,0.06,696123.8,162456915.0,4008095.62,2539982920.82,0.0204
5,1.17,0.06,0.07,755185.84,162456915.0,3976142.96,2527251062.45,0.0203
6,1.16,0.08,0.07,839585.09,162456915.0,3912995.86,2507233907.04,0.0255
7,1.15,0.09,0.08,874490.71,162456915.0,3885687.29,2501530991.07,0.018
8,1.15,0.09,0.08,884819.53,162456915.0,3877919.88,2500818084.38,0.0151
9,1.15,0.09,0.08,884819.53,162456915.0,3877919.88,2500818084.38,0.0147
