,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,36.3,36.3,31.3,31.3,27.5,27.5,31.3,27.5,27.5,24.5,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,36.3
1,24.5,24.5,22.1,22.1,22.1,22.1,42.7,36.3,36.3,36.3,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,36.3,36.3,36.3
2,22.1,22.1,20.3,20.3,20.3,20.3,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7
3,17.0,17.0,16.3,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
4,17.0,17.0,17.8,24.5,22.1,22.1,22.1,22.1,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7,36.3,42.7,42.7
5,17.8,17.0,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
6,15.8,16.3,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7
7,15.8,22.1,22.1,22.1,20.3,20.3,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
8,15.4,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
9,16.3,16.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
10,17.8,17.8,17.0,17.0,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,36.3,36.3
11,31.3,27.5,24.5,24.5,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7,42.7,36.3,36.3
12,27.5,24.5,24.5,22.1,24.5,24.5,22.1,27.5,24.5,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
13,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,42.7
