,0,1
0,14.0,16.3
1,14.0,14.2
2,14.0,14.8
3,14.8,14.8
4,14.0,17.8
5,14.0,14.3
6,14.0,14.6
7,14.0,17.0
8,15.4,14.2
9,14.0,14.0
10,17.0,18.9
11,14.0,14.8
12,14.0,15.1
13,15.8,15.4
14,27.5,17.0
15,14.8,14.8
16,17.8,15.4
17,14.0,14.2
18,14.0,14.0
19,22.1,14.8
20,20.3,14.4
21,15.8,22.1
22,14.8,15.4
23,15.4,14.1
24,17.0,15.4
25,14.6,14.8
26,14.0,20.3
27,15.8,17.0
28,15.4,17.8
29,16.3,24.5
30,15.8,15.4
31,20.3,15.8
32,61.6,14.6
33,36.3,14.8
34,20.3,17.8
35,31.3,16.3
36,36.3,14.5
37,15.8,14.1
38,17.0,14.8
39,14.0,17.0
40,36.3,15.8
41,17.8,14.0
42,17.0,17.8
43,14.3,20.3
44,14.3,15.4
45,15.8,15.8
46,27.5,14.6
47,230.4,22.1
