,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.5,0.0,0.0,0.0,3009361.0,94168.0,48533356.7,0.0
1,1.37,0.09,0.09,4598.99,3009361.0,85882.6,44383804.63,0.0518
2,1.33,0.12,0.1,7181.07,3009361.0,83258.38,43786697.95,0.0138
3,1.31,0.13,0.1,8572.46,3009361.0,82099.48,43567062.8,0.0042
4,1.27,0.15,0.11,10901.01,3009361.0,79910.17,43266294.48,0.0077
5,1.25,0.16,0.11,12031.59,3009361.0,78640.52,43127412.25,0.0051
6,1.22,0.19,0.12,13154.38,3009361.0,76620.23,42943147.62,0.0085
7,1.21,0.2,0.12,14612.79,3009361.0,75781.07,42873509.31,0.0037
8,1.18,0.21,0.12,16433.41,3009361.0,74279.02,42781076.95,0.0059
9,1.17,0.22,0.12,17775.98,3009361.0,73171.99,42722333.74,0.0045
10,1.15,0.23,0.12,18551.26,3009361.0,72298.34,42687414.43,0.0037
11,1.14,0.24,0.12,19027.51,3009361.0,71578.27,42662166.32,0.0036
12,1.13,0.24,0.12,19613.69,3009361.0,71149.68,42648980.3,0.0026
13,1.13,0.25,0.12,19878.65,3009361.0,70582.21,42635152.82,0.0032
14,1.12,0.25,0.12,20072.53,3009361.0,70441.05,42630802.8,0.0013
15,1.12,0.25,0.12,20321.92,3009361.0,70300.17,42627639.18,0.0013
16,1.11,0.26,0.12,20447.96,3009361.0,69739.48,42616911.03,0.0031
17,1.11,0.26,0.12,20530.85,3009361.0,69600.01,42614157.93,0.0014
18,1.11,0.26,0.12,20530.85,3009361.0,69600.01,42614157.93,0.0007
