,0,1,2,3,4,5,6,7,8,9
0,1466.319,1438.7126705641726,1418.7011355032478,1407.4003465393575,1397.584561750699,1383.6740383077297,1382.290562269422,1378.1495713355891,1364.4412561903805,1364.4412561903805
1,1339.427,1314.3588368846606,1296.1241510868867,1285.8155481357057,1278.6461910617304,1350.4101489925458,1349.1428248435534,1345.4414482144705,1401.9998242011116,1401.9998242011116
2,1165.246,1164.9991768170025,1148.8105953165225,1139.6634376523675,1133.4960404622825,1211.895634764125,1210.7793711293607,1207.5832392796424,1300.0994005223265,1300.0994005223265
3,1109.896,1276.6170197196695,1258.8602431821282,1248.824833881426,1240.1729602898115,1234.825488448839,1233.60872196039,1230.0162236889769,1232.2815985664763,1232.2815985664763
4,1077.322,1516.6325432797628,1495.587266131049,1485.4659736888616,1533.9989437340553,1519.073870320332,1517.6053354500118,1513.1659907494056,1498.4640409674976,1498.4640409674976
5,1046.223,1185.5324297832742,1169.4331428746607,1173.7042743369102,1353.7302938941107,1352.9378435228161,1352.8555076792934,1352.5390288461801,1351.4862845963135,1351.4862845963135
6,1138.609,1118.4351402526706,1103.0363328919732,1101.5007289087246,1173.917193601738,1184.9329797027137,1188.526693723011,1199.0596276824144,1234.2658428412674,1234.2658428412674
7,1123.635,1313.3976078372896,1296.4206376466946,1286.2044986933645,1281.0839214268503,1291.0579467717887,1294.721407825017,1306.9734703668728,1448.7506580734766,1448.7506580734766
8,1023.566,1172.3514214381141,1192.9002878214374,1183.3927637923882,1175.2866861193672,1170.7389217356651,1171.2563198139294,1173.2450927550349,1234.580595793586,1234.580595793586
9,1129.773,1110.209871341879,1450.5954647706228,1439.0312365935854,1428.9881942566763,1414.7624456039953,1413.3476831583914,1409.1118787386179,1395.0840011879084,1395.0840011879084
10,1116.351,1095.6096239334502,1411.9677003278562,1400.8493075008323,1449.4533008551794,1435.3214179657996,1453.965455547834,1473.5793242300558,1465.7562593521739,1465.7562593521739
11,1121.503,1100.4678764773341,1122.401413618101,1113.639546865556,1158.0836638213627,1146.8792495299713,1166.8328592804412,1193.4974862902807,1191.4743223644696,1191.4743223644696
12,1370.707,1344.896653808841,1326.1900675990005,1315.61767795472,1306.435998990989,1293.4310187567207,1293.605672737964,1292.2551801131535,1279.9955080291288,1279.9955080291288
