,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,64615814.0,1617016.0,1162512321.7,0.0,1162512321.7
1,1.18,0.02,0.04,91610.04,64615814.0,1586567.65,1116838084.62,0.0296,1116929694.6599998
2,1.16,0.03,0.06,133425.88,64615814.0,1564499.5,1090872388.02,0.0257,1091005813.9
3,1.15,0.04,0.07,167586.82,64615814.0,1552027.22,1078362665.7,0.0204,1078530252.52
4,1.14,0.05,0.08,197285.13,64615814.0,1541195.57,1072917131.93,0.0192,1073114417.06
5,1.13,0.06,0.09,219144.76,64615814.0,1525852.78,1061148897.63,0.0216,1061368042.39
6,1.13,0.06,0.09,222177.73,64615814.0,1524326.93,1060558374.32,0.0149,1060780552.0500001
7,1.13,0.06,0.09,232172.52,64615814.0,1519758.52,1059226797.26,0.017,1059458969.78
8,1.12,0.07,0.1,262270.79,64615814.0,1504629.14,1051648961.16,0.0219,1051911231.9499999
9,1.12,0.07,0.1,262270.79,64615814.0,1504629.14,1051648961.16,0.0139,1051911231.9499999
