,0,1,2,3
0,0.0,-1.35063695652174,-1.3811135790934328,-1.3811135790934328
1,0.0,-2.1505404009661846,-2.1994066841175877,-2.1994066841175877
2,0.0,-0.2625504009661837,-0.26900315078425335,-0.26900315078425335
3,0.0,-0.976939470733626,-0.999532166429074,-0.999532166429074
4,0.0,-0.28556947073362554,-0.29256956642907367,-0.29256956642907367
5,0.0,-0.20158467398565807,-0.20671589418749411,-0.20671589418749411
6,0.0,-1.427344673985659,-1.4601206941874951,-1.4601206941874951
7,0.0,-3.71154467398566,-3.795836694187496,-3.795836694187496
8,0.0,-0.24059467398565806,-0.2466056941874941,-0.2466056941874941
9,0.0,0.33045532601434224,0.3373233058125062,0.3373233058125062
10,0.0,0.2928553260143422,0.29887530581250615,0.29887530581250615
11,0.0,-1.9298607545717397,-1.977983437288838,-1.977983437288838
12,0.0,-1.339451230762215,-1.3615868098378572,-1.3615868098378572
13,0.0,0.8352956947036242,0.8493689993408877,0.8493689993408877
14,0.0,0.8414056947036243,0.8556167993408877,0.8556167993408877
15,0.0,0.6787856947036242,0.6893291993408877,0.6893291993408877
16,0.0,-0.2612143052963767,-0.2718708006591132,-0.2718708006591132
17,0.0,-1.8639143052963774,-1.9107168006591138,-1.9107168006591138
18,0.0,0.8432856947036242,0.8575391993408877,0.8575391993408877
19,0.0,0.7962856947036242,0.8094791993408877,0.8094791993408877
20,0.0,0.537785694703624,0.5451491993408875,0.5451491993408875
21,0.0,0.8667856947036242,0.8815691993408877,0.8815691993408877
22,0.0,0.36764569470362396,0.37117199934088746,0.37117199934088746
23,0.0,-0.8252143052963767,-0.8485908006591133,-0.8485908006591133
24,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
25,0.0,0.24698556410958028,0.22816507135872463,0.22816507135872463
26,0.0,-0.35263188771395876,-0.31346003142834367,-0.31346003142834367
27,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
28,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
29,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
30,0.0,0.1643681122860415,0.16919996857165662,0.16919996857165662
31,0.0,0.1643681122860415,0.16919996857165662,0.16919996857165662
32,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
33,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
34,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
35,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
36,0.0,0.7283681122860418,0.7459199685716569,0.7459199685716569
37,0.0,0.3127855641095803,0.29264907135872464,0.29264907135872464
38,0.0,0.23252832967734594,0.19259315939291274,0.19259315939291274
39,0.0,0.0,0.024931530762895244,0.024931530762895244
40,0.0,-1.2271470549380397,-1.213565860387308,-1.213565860387308
41,0.0,-0.14614705493803892,-0.10818586038730729,-0.10818586038730729
42,0.0,0.8406962783952948,0.8589206062793598,0.8589206062793598
43,0.0,0.8406962783952948,0.8589206062793598,0.8589206062793598
44,0.0,0.9348529450619617,0.9511941396126933,0.9511941396126933
45,0.0,0.9348529450619617,0.9511941396126933,0.9511941396126933
46,0.0,0.9348529450619617,0.9511941396126933,0.9511941396126933
47,0.0,0.0,0.0,0.0
