,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.19,1.02,4026405.0,3466955.55,162750592.0,0.14,0.13,0.00381891891891892,4.043127027027027
