,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,3,6.84,3.39,9700.0,4800.0,68033.0,0.51,0.13,0.0,0.002,4.85
1,10,1,3,0,6,0,minizinc_fw,0,,,,3,6.84,3.53,9700.0,4998.88,68033.0,0.48,0.13,12.86,0.002575,3.4025
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,3,6.84,3.39,9700.0,4800.0,68033.0,0.51,0.13,0.0,0.002025,4.9125
3,10,50,3,0,6,0,minizinc_fw,0,,,,3,6.84,3.53,9700.0,4998.88,68033.0,0.48,0.13,12.86,0.0027749999999999997,3.49
