,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.3,0.0,0.0,0.0,66054331.0,1789140.0,1077190342.6,0.0
1,1.27,0.03,0.04,107664.93,66054331.0,1741454.26,1038303575.67,0.0316
2,1.24,0.05,0.05,177796.74,66054331.0,1705247.12,1018019725.29,0.0277
3,1.24,0.05,0.06,186984.41,66054331.0,1700136.49,1017181082.07,0.0149
4,1.21,0.07,0.06,218473.04,66054331.0,1671464.24,1007623252.85,0.0297
5,1.2,0.08,0.07,277176.48,66054331.0,1649865.1,1001454753.27,0.0209
6,1.19,0.09,0.07,302008.75,66054331.0,1636712.29,998058282.42,0.0171
7,1.17,0.1,0.08,320373.59,66054331.0,1615562.22,994510566.6,0.0216
8,1.16,0.1,0.08,338824.73,66054331.0,1602681.26,992978048.59,0.017
9,1.16,0.11,0.08,343595.74,66054331.0,1599477.5,992890131.94,0.0142
10,1.16,0.11,0.08,343595.74,66054331.0,1599477.5,992890131.94,0.0131
