,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.23,1.11,6608467.0,5941792.52,257423188.0,0.1,0.07,0.004809999999999999,10.305269999999998
