,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0.0,257423188.0,6608467.0,4238821807.9,0.0
1,1.21,0.02,0.03,3020712.2,257423188.0,6465016.67,4112604649.4,0.0176
2,1.19,0.03,0.04,4811514.82,257423188.0,6381825.51,4054923272.01,0.0097
3,1.18,0.04,0.05,5994286.87,257423188.0,6318811.22,4019782596.21,0.0083
4,1.17,0.05,0.06,6941958.66,257423188.0,6268666.92,3997146341.33,0.007
5,1.16,0.06,0.06,7609368.91,257423188.0,6219108.09,3981116003.42,0.0062
6,1.15,0.06,0.06,8026806.97,257423188.0,6188112.69,3972867710.04,0.0046
7,1.15,0.07,0.06,8394294.14,257423188.0,6159628.01,3966214642.99,0.0047
8,1.14,0.07,0.07,8729728.92,257423188.0,6122762.71,3957654837.84,0.0054
9,1.14,0.08,0.07,8851226.92,257423188.0,6110523.43,3955316688.46,0.0025
10,1.13,0.08,0.07,9164515.37,257423188.0,6067878.3,3948940240.97,0.0062
11,1.13,0.09,0.07,9378379.91,257423188.0,6043643.42,3944833764.01,0.0039
12,1.12,0.09,0.07,9488265.95,257423188.0,6007490.39,3939683525.06,0.0054
13,1.12,0.09,0.07,9624727.61,257423188.0,5983496.88,3936481186.01,0.0039
14,1.11,0.1,0.07,9719427.93,257423188.0,5971536.07,3935185836.16,0.0024
15,1.11,0.1,0.07,9777309.92,257423188.0,5965564.63,3934468173.72,0.0017
16,1.11,0.1,0.07,9946705.72,257423188.0,5953639.67,3933419615.72,0.0024
17,1.11,0.1,0.07,10004315.78,257423188.0,5947740.17,3932823291.23,0.0017
18,1.11,0.1,0.07,10044317.97,257423188.0,5941792.52,3932263834.84,0.0017
19,1.11,0.1,0.07,10044317.97,257423188.0,5941792.52,3932263834.84,0.0009
