,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,50.097,40.55649961256261,37.51057662099919,36.14410641261027,35.412513372935585,34.65374124571687,34.24752551965011,33.73202423553571,33.27300981295641,32.75645757655255,32.38233572852787,32.05742609525982,31.822243877289125,31.484767998712677,31.318066186686515,31.02952943997915,30.86643648210204,30.704643872523768,30.604191758394073,30.564151405069047,30.504240901317903,30.305773612046693,30.22694513700302,30.16804524077448,30.128876744338168,30.089786545726234,30.07027075918051,30.031297713932904,29.992402575802753,29.972984173226948,29.93420560386467,29.914845398260805,29.87618304830968,29.837597984396112,29.818334386411717,29.741472437914293,29.72230496547638,29.72230496547638
1,23.043,24.984541438607597,25.155056091775137,25.231552836536103,25.272508347809836,25.31498537906251,25.33772585340586,25.366584272647465,25.392280485349424,25.421197738240345,25.442141556365428,25.46033041195402,25.473496212415654,25.492388542440825,25.501720722452852,25.517873377469783,25.52700352922461,25.53606088582349,25.54168432326699,25.54392583330478,25.54727969970144,25.558390151636345,25.562803070189776,25.566100361488616,25.568293063866,25.570481383031332,25.571573901648303,25.573755662418904,25.575933061849728,25.57702012878788,25.579191002550434,25.580274811547884,25.5824391791996,25.584599220280378,25.5856776210601,25.589980450949795,25.591053470498846,25.591053470498846
2,16.551,17.326283491571502,17.25483690158582,17.22278433920101,17.205623751724968,17.187825638898037,17.17829725341147,17.166205414916128,17.15543855858444,17.143322068462144,17.13454649194411,17.126925260082768,17.121408716313997,17.113492724743132,17.109582489308195,17.102814436834482,17.09898885236525,17.095193769472065,17.092837517842824,17.09189831264466,17.090493023932762,17.08583768265151,17.08398864518364,17.082607061753038,17.081688307236597,17.08077138931043,17.08031361792112,17.0793994479989,17.07848710550235,17.07803161839685,17.077122010191676,17.076667888181483,17.075761006073012,17.07485593682187,17.07440408088505,17.072601171180825,17.07215157000964,17.07215157000964
3,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61
4,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173,16.173
5,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56,14.56
6,28.334,28.54348460838337,28.52220306103746,28.51265567572366,28.507544111197927,28.50224264921255,28.499404462156974,28.49580270826656,28.492595622206398,28.488986525421574,28.486372574956004,28.48410246511978,28.482459271407883,28.480101362521836,28.47893663428836,28.476920658029897,28.475781144485254,28.474650716339006,28.47394886785867,28.473669110071825,28.47325052160927,28.47186385128801,28.471313084926386,28.47090155747355,28.470627891260158,28.47035477210553,28.470218417333424,28.469946116717175,28.46967436042986,28.46953868606943,28.469267744235978,28.46913247649174,28.468862346671234,28.468592756840238,28.468458164083398,28.46792113763835,28.46778721650071,28.46778721650071
7,36.64,38.329207705782174,38.157601046729226,38.08061440333526,38.03939660575052,37.996647544104775,37.973761435756614,37.944718202113016,37.91885742633695,37.88975498226299,37.86867703623611,37.85037169601126,37.83712157944352,37.81810825960784,37.80871631467059,37.79246021520465,37.78327159234916,37.77415623084261,37.76849677991481,37.766240914851764,37.762865569703706,37.75168396447682,37.74724278481537,37.74392437708203,37.74171763225225,37.73951529870538,37.73841578340667,37.73622005025564,37.73402870637518,37.732934677668794,37.73074990124813,37.72965915134689,37.72748092270335,37.72530704833886,37.72422174129053,37.71989135532001,37.71881146396469,37.71881146396469
8,33.722,35.70486703862503,35.50342751956538,35.413057177849694,35.364673896175255,35.31449314872821,35.287628418162136,35.253536180428526,35.22317965310268,35.18901791153581,35.164275682219916,35.14278806075192,35.12723448536259,35.10491580597936,35.09389112382753,35.074808992188366,35.064022978527554,35.05332296229237,35.04667964740395,35.04403161278879,35.040069482723226,35.026944017827816,35.02225011412671,35.018742873364424,35.01641055436057,35.028875497662405,35.02756862216474,35.02495879048904,35.037406645866845,35.03609123922098,35.03346437083378,35.03215290646294,35.044586380802926,35.0419425306277,35.048152588097075,35.0729307794694,35.071579848689936,35.071579848689936
9,46.002,37.2413536774079,38.13134798741395,38.53061964123692,38.744385269702896,38.966092409931406,39.08478539259569,39.23541074029271,39.3695310793288,39.52046350687004,39.62977891534003,39.724714908691034,39.79343326972257,39.89204101933713,39.94074995406131,40.0250580811901,40.07271253762735,40.11998704270333,40.14933834615096,40.16103781679701,40.17854318630103,40.23653373913606,40.32903987315914,40.350507271822245,40.364783115785876,40.47078452233742,40.47631573781508,40.48736158065518,40.59311795285545,40.59852683490259,40.609328377759624,40.61472104938186,40.72122233000415,40.73177860456648,40.76073882596191,40.99331471595784,40.998323401241876,40.998323401241876
