,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,6.34664575966136,8.848550116174444,9.247978904645887,8.704008547734485,8.385879346933278,8.481818181072976,8.396821021042484,8.630742683559932,8.577547422319428,8.538117260812081,8.523468322196301,8.47746102190529,8.437078763948755,8.437078763948755
1,0.0,5.609035233178629,6.6807172946375095,6.182773746085966,6.084872094585605,6.923660112022097,6.830611235240835,6.595258347762685,6.58960900742875,6.572005956072808,6.553637573347103,6.5444701426949985,6.5785578115392305,6.593693191494548,6.593693191494548
2,0.0,5.584296627225403,4.646394444067583,4.369215109159151,4.325154314660124,4.357981420269498,4.556287726916591,4.59193474982799,4.702285299127646,4.700505182751496,4.742200405209087,4.752299567676475,4.791386897287424,4.776557394517657,4.776557394517657
3,0.0,-1.2539997162563325e-15,-9.3986023245105e-16,-8.519753427481226e-16,-9.604762551091155e-16,-1.7181991944115071e-15,-2.3121312868942504e-15,-2.2129446172930396e-15,-2.8266771626905637e-15,-2.8712577902714065e-15,-2.7879089112869877e-15,-2.7960571382169117e-15,-3.078462959776601e-15,-3.2198190036659058e-15,-3.2198190036659058e-15
4,0.0,-1.4290738770279883,-2.380609777934926,-2.882605438047413,-3.130686663901343,-3.4405179200211453,-3.559695207744471,-3.6972361077120173,-3.896119206673213,-3.9468511776909287,-3.977806833251651,-3.9858269463978706,-4.018804472648518,-4.039030983403414,-4.039030983403414
5,0.0,-0.007968509185620873,0.02047366646491063,0.027192505992723236,0.03014245752463973,0.02883633522057555,0.028317683014533843,0.03381362535595766,0.041287194537415556,0.043049954172618934,0.042542484741083034,0.04244677230560187,0.042134413409858004,0.042806946178548896,0.042806946178548896
6,0.0,-0.35410533752478174,-0.4843469111380435,-0.5449506286193799,-0.573288634250455,-0.5081359935317187,-0.48277577605090344,-0.4554520475203332,-0.4164929760034173,-0.4067194665150683,-0.40033029343412907,-0.39863109570334654,-0.3915446564933144,-0.38771719943154653,-0.38771719943154653
7,0.0,-6.233672041635356,-8.70130052333806,-9.97129997247145,-10.596858999884583,-10.223685527950616,-10.083189148219114,-9.92292836580536,-9.688633764295508,-9.63033595820701,-9.594785087214545,-9.585432660296334,-9.545414825928631,-9.522295681967673,-9.522295681967673
8,0.0,0.0,0.0,-0.0015956376154858342,-0.0023856430821177226,-1.1952580549599587,-1.6574974041402326,-2.1923079967094754,-2.9606194868434503,-3.157930055002668,-3.2783553912968717,-3.3094902837975324,-3.4361977544193736,-3.5147277070660135,-3.5147277070660135
9,0.0,-0.26768032258802904,-0.3627097014517614,-0.39494725489365057,-0.40798095170757637,-0.4129223673561938,-0.4183605800986241,-0.4235027881881495,-0.42754345614984124,-0.4304031843240403,-0.4330403689899025,-0.43350894083378055,-0.4421147472981344,-0.4483899325745971,-0.4483899325745971
10,0.0,0.546767914123525,0.7766532816173035,0.9156518901393113,0.9873924262232323,1.087906986497775,1.123032651467795,1.1649249226348901,1.2316520730291187,1.2460077235381768,1.253802402927711,1.2560488128756604,1.2591626065184887,1.2597309010506228,1.2597309010506228
11,0.0,-0.5378171070465468,-0.7416048972831233,-0.8322846150093168,-0.8731731846779867,-0.9092499575604315,-0.927864868903104,-0.9453439081835777,-0.9683490081931786,-0.9764897339349247,-0.9827554480082045,-0.9840366030152523,-0.9959626902085075,-1.0042056781836954,-1.0042056781836954
12,0.0,-1.753931094029777,-2.436956416470547,-2.788492260551175,-2.957694664561314,-3.1652502763451547,-3.245762574829823,-3.3398812094920833,-3.4661278675641465,-3.500535993688322,-3.523090280641258,-3.528513032893522,-3.55883163385662,-3.5775107172848575,-3.5775107172848575
13,0.0,-1.6237095271066218,-2.289120615807452,-2.6648180171432574,-2.845542415771557,-3.0681093481579644,-3.1538202630030816,-3.254796940395116,-3.4039257975286024,-3.440308915779761,-3.4619602186493665,-3.4676115507139316,-3.4989758157404838,-3.51821239706144,-3.51821239706144
14,0.0,-1.1193086093178184,-1.5996182959508123,-1.792243121646577,-1.8824750230291434,-1.999647467227771,-2.0548733969716495,-2.107811514355482,-2.1876471238722055,-2.2082036588603264,-2.220339219842246,-2.2240333133821815,-2.244070050460038,-2.256252796938692,-2.256252796938692
15,0.0,-0.1413299026479995,-0.29175667060591604,-0.34579854371775914,-0.3699608271076987,-0.41386066239719227,-0.4239065214374296,-0.43884942289248974,-0.46268626575699623,-0.46883725638199836,-0.4730356548196349,-0.4736686310536447,-0.47620478635887203,-0.47766002519941914,-0.47766002519941914
16,0.0,-1.1157453418346124,-1.6405405795664079,-1.900473690698979,-1.9860090114678073,-2.148853099499073,-2.2089219982058323,-2.2577070245148034,-2.3703504183780777,-2.388020859171591,-2.4059384192974815,-2.4100732003548875,-2.427174546478596,-2.437831651480643,-2.437831651480643
17,0.0,0.6850079063581628,0.8845909183261911,1.0059956103673395,1.1092618985709264,1.1815740373108732,1.2119585087670255,1.2682199656587783,1.3071009299456031,1.3279156732306203,1.3332819556979063,1.3352069937052966,1.343124699758399,1.3477496302661447,1.3477496302661447
18,0.0,-0.07820058081769171,0.19843535019043732,0.3616530593307446,0.4861708888103277,0.5842227886971445,0.6257585899149314,0.6942484998225111,0.7499547127362012,0.7749472013826413,0.7828395461044543,0.7854873594239495,0.7961732636393384,0.8024592487434139,0.8024592487434139
19,0.0,-2.736045299456961,-2.8090844972957276,-2.8335648483640377,-2.840265993745624,-2.8542265599927426,-2.856905851641726,-2.8649295213886345,-2.8812060639360872,-2.8849608445546733,-2.8879632969092475,-2.8882519745302613,-2.8895126282668406,-2.89053556443709,-2.89053556443709
20,0.0,-0.002962707299787392,-2.992290541669313,-3.267129682869501,-3.425422658920337,-3.6205733228638883,-3.6966035958406995,-3.7898218942441155,-3.928540455406803,-3.9632438044264955,-3.9838268389926017,-3.989123481459869,-4.01103432425446,-4.024609428599172,-4.024609428599172
21,0.0,0.0,0.0,-0.8880469894855645,-1.3499755811653191,-1.8999383240097922,-2.118741766914494,-2.3778747389916464,-2.7472094061308705,-2.8445018421237416,-2.902083470221703,-2.917232119775304,-2.98028032972276,-3.0187517216124085,-3.0187517216124085
22,0.0,-3.7414094943102683,-3.201674192810129,-2.7984551159032867,-2.645753566465395,-2.3974591064978443,-2.312230406165314,-2.2127180376264164,-2.074229829055594,-2.0423396709403625,-2.0213188930342034,-2.0161311829459043,-1.9940523683824654,-1.981311649650703,-1.981311649650703
23,0.0,-0.2643526937297858,-0.48317693399101413,-0.5777101191183951,-0.6396782449946279,-0.6640610270622423,-0.6969813052218481,-0.720241001363641,-0.7595946864320399,-0.7733169551724454,-0.7835250072794807,-0.7863806989800944,-0.7991920663701607,-0.8077972109548704,-0.8077972109548704
24,0.0,-0.04197264347628302,0.7224952870672154,1.0891607888468513,1.2762370381675323,1.5028677157014558,1.59188145574319,1.696981905808429,1.841187588518576,1.87878365344189,1.8974261900962541,1.901960593654152,1.914940742970815,1.9246638577071298,1.9246638577071298
