,0,1,2,3,4,5,6,7,8,9,10,11
0,8.896,9.329798054196694,9.446142535696417,9.084848549937472,8.80757814152873,8.650525714979164,8.631190036885656,8.61833608700192,8.586275075911258,8.573510911034512,8.554412489461631,8.554412489461631
1,15.794,17.721991351985302,18.23907793642852,18.057308602068886,17.9178120713746,17.83879798268582,17.829070078333725,17.82260317324713,17.80647307179359,17.800051338123072,17.79044279905667,17.79044279905667
2,18.052,18.550618453099652,18.684347742179792,18.652814416916385,18.628614573246413,18.614907217339596,18.613219621502008,18.61209774347863,18.60929949515221,18.608185453461402,18.606518565101194,18.606518565101194
3,28.82,19.239877454445438,16.670492046918977,17.27635233631309,17.74131199935887,18.00467599751535,18.0371003388748,18.05865535529739,18.112419033142324,18.13382348749507,18.16584996918922,18.16584996918922
4,8.802,11.561022107151384,12.300990840061507,12.126506440270697,11.99260063863017,11.916753269279068,11.90741523897777,11.901207513915054,11.885723873175536,11.879559509153058,11.870336060226567,11.870336060226567
5,5.284,6.527222009728454,6.860653703834941,6.782030612844864,6.72169233596106,6.687515328566708,6.683307589611665,6.680510373740032,6.673533407912826,6.670755730630409,6.666599622318954,6.666599622318954
6,7.993,8.086075444578599,8.11103824520689,8.105152024491057,8.100634720339327,8.098076013903386,8.097760996013704,8.097551578782673,8.097029239095075,8.096821284646124,8.096510132152218,8.096510132152218
7,4.509,4.509,4.509,4.509,4.509,4.509,4.509,4.509,4.509,4.509,4.509,4.509
8,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746,3.746
9,11.389,11.389,11.389,11.389,11.389,11.389,11.389,11.389,11.389,11.389,11.389,11.389
10,8.143,8.143,8.143,8.143,8.143,8.143,8.143,8.143,8.143,8.143,8.143,8.143
11,9.098,9.098,9.098,9.098,9.098,9.098,9.098,9.098,9.098,9.098,9.098,9.098
12,16.364,16.364,16.364,16.364,16.364,16.364,16.364,16.364,16.364,16.364,16.364,16.364
13,15.306,15.306,15.306,15.306,15.306,15.306,15.306,15.306,15.306,15.306,15.306,15.306
14,3.855,3.855,3.855,3.855,3.855,3.855,3.855,3.855,3.855,3.855,3.855,3.855
15,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19
16,9.362,9.362,9.362,9.362,9.362,9.362,9.362,9.362,9.362,9.362,9.362,9.362
17,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.545,3.545
18,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405
19,1.761,1.9006131668679014,1.8819685557211678,1.875936209023685,1.8713067623724742,1.868684535809146,1.86836169757079,1.8681470815373462,1.8676117747179855,1.8673986577803243,1.867079780896558,1.867079780896558
20,15.504,14.592857880035906,16.565734052258094,16.512788492434208,16.47215610558458,16.449140973937983,16.446307441298114,16.44442376872296,16.43972541157442,16.437854896476683,16.435056132418087,16.435056132418087
21,23.665,15.800124933108226,16.975435951791987,17.30902486961643,17.565033381054892,17.710042573234823,17.727895535600265,17.739763807424602,17.76936628744271,17.781151659234112,17.798785558595235,17.798785558595235
22,18.798,20.80277859376266,18.024675880719244,18.063239283987276,18.09283427032866,18.109597560884225,18.11166139139669,18.11303338227529,18.116455475497446,18.117817883001923,18.119856389486753,18.119856389486753
23,8.67,15.534314037671816,15.131233921278747,14.809031156483135,14.561760801296783,14.421701104632218,14.404457504720531,14.392994324168594,14.364402244525047,14.35301913443824,14.335987120409309,14.335987120409309
24,5.151,9.173188855003819,8.323952310413638,8.165726494813146,8.044298133861611,7.975518277948314,7.967050372151025,7.961421087457095,7.94738022370416,7.941790259636975,7.933426258438052,7.933426258438052
25,13.024,20.66283470148661,17.90542393810566,17.82157626314887,17.75722844670084,17.64470953039604,17.630856643223915,17.62164753679411,17.598677689700285,17.589532908998574,17.57585000230478,17.57585000230478
26,19.39,12.944525462931896,14.152501466662889,15.071426713457434,15.776644039288673,15.862541202609856,15.873116524084432,15.880146774152788,15.897682000869121,15.904663144549383,15.915108702590505,15.915108702590505
27,25.655,17.126962390485698,19.89508383443181,18.902974417655606,18.151058268803904,18.329442938193157,18.351404958264453,18.366004844752887,18.4024206645485,18.416918570640068,18.43861110792194,18.43861110792194
28,19.811,13.225579883761917,14.198509788262786,14.544212720605811,14.80468456815487,14.923695343445855,14.938347482806206,14.948087915188076,14.972383023963797,14.982055419298893,14.996527771036197,14.996527771036197
29,14.69,17.65545014673464,17.25942972759176,17.337500120398705,17.392782220142383,17.328531333069677,17.320621016133135,17.315362404721885,17.302246094147893,17.297024214205692,17.289210960028694,17.289210960028694
30,7.344,11.979489552316386,11.360444070313521,11.350149310668366,11.34224873018877,11.24720184637494,11.23550004723951,11.237316138645078,11.217865131216408,11.210121274819107,11.212920110292352,11.212920110292352
