,0,1,2,3,4,5,6
0,36.3,31.3,27.5,24.5,24.5,24.5,24.5
1,17.8,17.0,61.6,50.9,50.9,50.9,50.9
2,15.4,15.1,36.3,36.3,50.9,50.9,50.9
3,15.8,15.8,17.0,16.3,36.3,36.3,36.3
4,16.3,17.0,17.0,16.3,17.8,17.8,17.8
5,15.1,61.6,61.6,50.9,42.7,42.7,42.7
6,14.5,36.3,61.6,50.9,42.7,42.7,42.7
7,14.8,15.4,17.0,50.9,50.9,42.7,42.7
8,16.3,15.8,15.8,50.9,50.9,50.9,50.9
9,17.0,17.0,16.3,17.8,20.3,20.3,20.3
10,17.8,17.0,17.0,20.3,24.5,27.5,27.5
11,17.0,16.3,15.8,17.0,18.9,20.3,20.3
12,24.5,22.1,20.3,20.3,18.9,20.3,20.3
13,27.5,24.5,24.5,22.1,22.1,22.1,22.1
14,61.6,50.9,42.7,36.3,36.3,36.3,36.3
15,61.6,50.9,50.9,36.3,36.3,36.3,36.3
16,24.5,22.1,22.1,20.3,18.9,18.9,18.9
17,27.5,24.5,24.5,22.1,20.3,20.3,20.3
18,36.3,36.3,31.3,27.5,24.5,24.5,24.5
19,50.9,42.7,36.3,31.3,31.3,31.3,31.3
20,42.7,36.3,31.3,31.3,27.5,27.5,27.5
21,61.6,50.9,50.9,36.3,36.3,36.3,36.3
22,50.9,42.7,36.3,31.3,31.3,31.3,31.3
23,42.7,36.3,31.3,31.3,27.5,24.5,24.5
24,36.3,36.3,31.3,31.3,24.5,24.5,24.5
25,24.5,22.1,22.1,20.3,20.3,20.3,20.3
26,92.8,61.6,61.6,50.9,42.7,42.7,42.7
27,182.1,144.6,115.5,115.5,92.8,92.8,92.8
28,42.7,36.3,36.3,31.3,27.5,27.5,27.5
29,50.9,50.9,36.3,36.3,31.3,31.3,31.3
30,92.8,92.8,61.6,61.6,50.9,50.9,50.9
31,61.6,50.9,50.9,42.7,36.3,36.3,36.3
32,50.9,50.9,42.7,36.3,31.3,31.3,31.3
33,61.6,50.9,42.7,36.3,36.3,36.3,36.3
34,36.3,31.3,31.3,24.5,24.5,24.5,24.5
35,115.5,92.8,75.2,61.6,61.6,61.6,61.6
36,92.8,92.8,61.6,61.6,50.9,50.9,50.9
37,230.4,230.4,144.6,144.6,115.5,115.5,115.5
38,144.6,115.5,92.8,75.2,61.6,61.6,61.6
39,92.8,75.2,61.6,50.9,50.9,50.9,50.9
40,144.6,115.5,92.8,92.8,75.2,75.2,75.2
41,61.6,50.9,50.9,42.7,36.3,36.3,36.3
42,42.7,36.3,31.3,31.3,27.5,27.5,27.5
43,42.7,36.3,31.3,31.3,27.5,24.5,24.5
44,36.3,31.3,27.5,24.5,24.5,24.5,24.5
45,27.5,24.5,24.5,22.1,20.3,20.3,20.3
46,22.1,22.1,20.3,31.3,61.6,75.2,75.2
47,17.0,16.3,15.8,15.8,16.3,17.0,17.0
