,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,57.101,55.02267499999999,53.743447399999994,54.6280716854,55.6956606530396,59.36185621573671,59.05437977039651,59.66352151473448,60.465456755687356,60.943944782789245,62.03735828014949,62.27503146805664,62.737420572995426,62.79195748704611,63.067009080336305,63.52851409057965,63.640492850608645,63.568740301477696,63.45081780580086,63.83968620741497,63.735600072910955,63.70958146992161,63.50003488203843,63.910539114778274,63.87491939372803,64.09418855252943,63.87073346832708,64.007944129594,64.56776362756302,64.2508875556894,64.44609475212528,64.5916949197669,64.51268808901925,64.57681926297181,64.31475372193405,64.24543738632957,64.23513744985262,64.25966435025379,64.22387102850253,64.251565189246,63.62231545259235,63.68117440535087,63.71375283570272,63.81419575630304,63.88044503693328,63.864968366711686,63.84958455651142,63.87719588005932,63.880619684179266,63.880619684179266
1,52.79,52.5443,52.571818400000005,52.5999638264,53.3799083842736,54.18601203501684,53.996154398254546,53.868302032039566,54.38508031867541,54.69342469636813,55.398035648592824,55.17374458281384,55.50644008119497,55.998974069015716,56.16922665080576,56.45489094586793,56.13238054263155,56.485843930461556,56.293660046077555,56.54579038142372,56.39180297578535,56.490129053778155,56.16821782609946,56.45137030088071,56.55427000764196,56.69735672715288,56.38476818898065,56.480977461421425,56.873511292979785,56.47741069756074,56.625416412916856,56.7358101758581,56.844682236537615,56.88942454509725,56.561470581489466,56.47472675811521,56.49556421729217,56.51391970355384,56.495300105036065,56.51595240409074,56.188068592530755,56.22969949505026,56.25274219959481,56.32378541800615,56.37064349506404,56.34915963409365,56.32780467628909,56.347502238878775,56.3499447366399,56.3499447366399
2,66.006,66.4785,66.81758,67.16438618000001,67.45942952131999,67.76436852264331,68.00123040356382,68.16073598078606,68.30198870280353,68.38626949360729,68.57886314070683,68.65859691060605,68.73655799483029,68.85197429560574,68.8918698635738,68.95881004844425,69.00696276418117,69.07333471654506,69.09583331128474,69.13726014684497,69.15237848082432,69.16687696311052,69.19638066731991,69.22981955524936,69.2419714948184,69.25886931915002,69.27863977361802,69.2877341826733,69.32483937161885,69.34241195257181,69.35288158760721,69.36069062663924,69.36839202342736,69.37155700688854,69.38231244633745,69.3851572600717,69.38624484473104,69.3872028859732,69.38779687154333,69.38886069969944,69.39916895812588,69.40087825479587,69.40182435050271,69.40474126868862,69.40666518458355,69.40726119347605,69.40785362631519,69.40863879730466,69.40873615850737,69.40873615850737
3,88.888,88.4155,88.07642,87.72961382,87.43457047868,87.12963147735668,86.89276959643618,86.73326401921393,86.59201129719646,86.50773050639272,86.31513685929316,86.23540308939396,86.15744200516971,86.04202570439425,86.0021301364262,85.93518995155574,85.88703723581884,85.82066528345493,85.79816668871527,85.75673985315503,85.74162151917568,85.72712303688948,85.69761933268009,85.66418044475063,85.6520285051816,85.63513068084998,85.61536022638198,85.6062658173267,85.56916062838116,85.55158804742818,85.54111841239278,85.53330937336075,85.52560797657263,85.52244299311145,85.51168755366254,85.50884273992831,85.50775515526895,85.50679711402681,85.50620312845668,85.50513930030057,85.49483104187412,85.49312174520414,85.4921756494973,85.48925873131138,85.48733481541646,85.48673880652395,85.4861463736848,85.48536120269533,85.48526384149264,85.48526384149264
4,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934,69.934
5,59.838,60.648,60.55728,60.464492879999995,60.38555477712,60.30396911532912,60.24059731564436,60.19792200018606,60.16013019016652,60.137581076854865,60.08605313163582,60.064720562315145,60.04386227058215,60.012982929994834,60.00230897126515,59.984399293397246,59.97151615557829,59.95375850688638,59.947739064528285,59.93665541901093,59.932610546831484,59.928731514411396,59.92083787265761,59.91189138241059,59.908640161584515,59.90411919124311,59.898829655943665,59.89639646970592,59.88646906985591,59.88176757007989,59.87896644559477,59.87687715686943,59.87481666755536,59.873969884201586,59.87109229346546,59.87033117071576,59.87004019017932,59.86978386865788,59.8696249493146,59.86934032477076,59.866582376190934,59.866125058171875,59.86587193264833,59.86509151853418,59.86457677968203,59.864417319003934,59.86425881508991,59.86404874456919,59.86402269582462,59.86402269582462
6,64.477,66.097,66.58756,67.08929776000001,67.51614824224,67.06331515414624,66.71157629318236,66.47471120610503,66.264951529464,66.13979492240152,65.85379419574846,65.73538989491409,65.61961802458198,65.4482253208947,65.38898057632011,65.28957469350121,65.2180681204731,65.11950606045019,65.08609574530678,65.02457707503079,65.00212641495453,64.98059623194139,64.93678335976249,64.88712675690815,64.8690811796042,64.84398798410952,64.81462894538076,64.80112378756553,64.74602274367939,64.71992753754249,64.70438017513978,64.69278378620764,64.68134724553863,64.67664725889125,64.66067547817995,64.65645094218182,64.65483588370218,64.65341319663257,64.65253113064941,64.65095135047356,64.6356436316319,64.63310533352578,64.63170038552404,64.62736877472936,64.62451176800951,64.62362669740145,64.62274693721704,64.6215809617193,64.62143638075759,64.62143638075759
7,67.405,69.025,70.18755999999999,71.37660976,72.38818693024,72.53969207763424,72.657373955076,72.73662231583795,72.80680197267496,72.84867583458772,72.94436359103864,72.98397832220931,73.02271231656606,73.08005546908116,73.0998770854672,73.13313548315128,73.15705956063397,73.19003563906963,73.20121378583802,73.22179619346836,73.22930754953617,73.23651094000519,73.25116948822473,73.26778318349648,73.27382072342263,73.28221619712357,73.29203890135369,73.29655734529955,73.31499259659861,73.32372331472855,73.32892502258593,73.33280484643404,73.33663118957303,73.33820367221286,73.34354737843583,73.34496078873181,73.34550114163322,73.34597713250017,73.34627224683766,73.34680079661612,73.3519223265139,73.35277156928967,73.35324162516606,73.3546908596614,73.35564673332784,73.35594285292788,73.35623719581032,73.35662729824384,73.35667567094559,73.35667567094559
8,90.597,88.167,87.49836,86.35008456,85.37319590544001,85.25754271552944,85.16770890621743,85.10721376215838,85.05364131713175,85.02167642493254,84.94863207984415,84.91839172097755,84.88882368264763,84.84505013025047,84.82991907230519,84.80453089342392,84.78626817480261,84.76109550755386,84.75256254116107,84.73685072450381,84.73111684479915,84.7256180541624,84.71442828345026,84.70174602883763,84.69713720356879,84.69072842254039,84.68323014873715,84.67978094278767,84.66570818251377,84.65904348880994,84.65507270552611,84.65211099754428,84.64919011467444,84.64798974203693,84.64391056267398,84.64283161973248,84.64241913515488,84.64205578207364,84.64183050316328,84.64142702863481,84.63751745011494,84.63686917091312,84.6365103483749,84.63540405862041,84.63467438150661,84.63444833521757,84.63422364520626,84.63392585604461,84.63388893018858,84.63388893018858
9,62.873,63.0215,63.800067999999996,64.454476228,65.011210223272,66.48061690000448,67.62198100160387,67.75458901543385,67.8720221688133,68.36209061699637,68.449967030873,69.00234786621793,68.99044786252588,69.872830683147,69.81184101147502,69.70950734122425,69.63589469519651,69.53442970073539,69.81203535629714,70.32319278531112,70.26373488111336,70.20671475098773,70.09068156765179,69.9591719583454,70.1753803921782,70.09202804707878,70.47450580331248,70.41044557117998,70.14907982407938,70.60730008114368,70.49630487595049,70.41351632727701,70.64986896193133,70.60900097580692,70.47012089774236,70.57138711709429,70.55610163304044,70.54263681997612,70.53428863587624,70.51933703815335,70.37445937879586,70.44643602873514,70.48627510447652,70.60910340155117,70.57611743692169,70.56589873230017,70.55574133990636,70.54227940918712,70.54061012977792,70.54061012977792
10,99.868,97.4245,95.267772,93.668201412,92.307376034088,90.90090900500888,89.80843338032768,90.23874744201295,90.61981896060158,90.07719163335948,90.72921067242164,90.05314655459337,90.40411307157079,89.27369611083517,89.55394864807423,90.02418024543412,90.36243638383593,90.82867634478575,90.4147211748569,89.65250233619635,89.82533774041231,89.9910868930554,90.32837833335958,90.71065747335673,90.36558054452905,90.58973538967919,89.97199655850486,90.12783669616465,90.76366445781666,89.99778500540845,90.2454787650623,90.43022734804413,90.02942929859778,90.11771642473003,90.41773911075163,90.24409511120435,90.27671025520351,90.30544057316187,90.32325337029606,90.3551560899634,90.66428635404662,90.53954577238187,90.47050186043043,90.25763180833839,90.32622880397994,90.34747943115607,90.36860255456914,90.39659773413258,90.40006913639846,90.40006913639846
