,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,5.37,2.8,7300.0,3799.28,65233.0,0.48,0.11,508.03,0.004025,4.124999999999999
