,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,0.0,32.11395392867035,33.01422840961657,33.576255039969354,38.171197290555114,36.379199996915,35.791278411564534,36.40817466734919,37.386609158617254,36.704993773966585,36.959773055665956,36.18646610315146,36.74516176326412,37.37163170028688,36.970710368242834,37.82232620831824,37.4259727121336,36.73831669738548,37.437353098484955,37.04924437086731,37.657159042236806,37.04831833547449,37.65910464180861,37.17284195238294,37.75424737459747,37.414196952330755,37.70389749514897,37.856298395928114,37.372976973523315,37.90706988767394,38.189940077904666,37.906713902392106,38.213350126648834,37.74291380146147,38.10934462302009,37.69951493245462,37.931164481384364,38.15700457584737,37.85049738131446,37.967872172436444,38.17360639088384,38.21007791367759,38.44408075720228,38.27688556090559,38.05090447651866,38.22867656893979,38.63346935803506,38.19417995049145,38.3844438363009,38.03472036739604,38.44312048243362,38.12827048278429,38.2856291685972,38.482132047067,38.54611725018005,38.48330945151959,38.519472176411234,38.310028452193954,38.4124076428601,38.55142540147655,38.596677233783275,38.46337811567165,38.5074928215737,38.54854218809682,38.59837739615572,38.570039850743136,38.613974185306155,38.54791095723314,38.54791095723314
1,0.0,-3.4215004540629503,1.8214697028089955,1.1292817925535024,2.335392710046378,3.533580328177799,3.93105203489953,3.601409660400738,5.657236425171539,5.527618640719062,5.19634701416495,5.054560108696786,6.13857991554191,5.79392457754048,5.894482742755638,5.591531553833179,6.6689161491147475,6.645698893066042,6.383520309255621,6.2705863412441145,7.597389216925277,7.571812377452974,7.500273788212192,7.452523001811306,7.19654683585989,7.783246427828135,7.569538076961761,7.2886495125749855,7.967397762993134,7.913454988794075,7.768776271856878,7.991932000513246,7.8593653349500805,8.379167185770923,8.168922837242915,8.13029704259598,8.707775858829716,8.539698964910302,8.45608356943561,8.271873875402077,8.748651145285754,8.640823332974344,8.497285974706822,8.838821330809397,8.72234848491676,8.614672336722451,8.558064887250335,8.994096693616969,8.864475612734472,8.819458033852316,8.763946656383709,9.21850371994683,9.01834930866079,8.874389795734135,9.14179634558547,9.125584041500113,9.097604997353255,9.066605800864043,9.346477716282878,9.248265478072973,9.178227629731616,9.15662756042338,9.29088212569745,9.240149233607582,9.216161111913964,9.222641188360907,9.196691824880817,9.308296078942618,9.308296078942618
2,0.0,35.16944520464287,33.10352155980621,33.4292571506031,35.49901885375107,35.19872213777903,36.01754160108208,36.04807400497608,35.76645124357814,37.59262224654842,37.61408837750875,37.75456914258935,37.593993605336735,37.66275644024378,37.96791320909102,38.03811595045443,38.13410641799717,38.425608857206655,38.422097887942755,39.352729383807436,39.09837634243169,39.33686533963613,39.465867914458215,39.62734337678739,39.62357317005169,39.681056293333214,39.67001109431758,40.28154013179503,40.235374707147685,40.32087782429456,40.31269145871605,40.27966273468112,40.26899572531238,40.90502166440859,40.893304698687125,41.01135854298594,40.859538505779696,40.84937575424773,40.89520653132496,41.28834671359514,41.17162472871368,41.166666218765904,41.16052022695757,41.1866216370886,41.56374841541473,41.552909092045795,41.64182086342578,41.59431867573058,41.59176395600079,41.694271822374304,41.797277378070646,41.73247171185369,42.177580888441966,42.170417033957605,42.087630712484824,42.09425152904978,42.0898414912655,42.157354188727766,42.0787431276359,42.06672544281035,42.23564953760547,42.282569668430106,42.24416860082461,42.241503023831186,42.23850146566898,42.261200485780094,42.261525083390104,42.251310180837315,42.251310180837315
3,0.0,1.3469201878015231e-15,-2.1101254759505536e-15,-1.600971313790683e-15,-8.916070012446973e-16,-5.573034871452767e-16,-3.975232355809106e-16,-2.9225399972982494e-16,-2.3026937998044385e-16,-1.83160913456145e-16,9.739478493629279e-17,1.331006560391587e-16,1.918638385687806e-16,3.719193356254275e-16,3.832842992686226e-16,3.3685586649063745e-16,1.9204959559530933e-16,1.6030211953663422e-16,1.4955177756034883e-16,3.426099905877859e-17,-1.590443129388536e-16,-8.938562980644963e-17,-1.7163323512858287e-16,-3.285257223032368e-16,-3.1085457049492273e-16,-4.423829474579267e-16,-4.2758381074881285e-16,-4.483330833002622e-16,-3.4191215839770815e-16,-4.0167062301474083e-16,-3.3185398607970493e-16,-3.3843768423823095e-16,-2.857257568707514e-16,-3.13666405100966e-16,-2.800384570867223e-16,-4.0427224732896445e-16,-3.920190526909527e-16,-3.516508647334902e-16,-3.975891926063255e-16,-4.236982222764152e-16,-4.782604472738019e-16,-5.311740469076014e-16,-5.424651492084849e-16,-5.307343164694131e-16,-5.385482889208304e-16,-5.59019877771899e-16,-5.693580830198516e-16,-6.200435076893675e-16,-6.460887533066889e-16,-5.961567383555171e-16,-7.002128518999171e-16,-6.722511193158287e-16,-6.99768787208251e-16,-7.664825740756037e-16,-8.328448394895034e-16,-8.413641176815881e-16,-8.434577173416935e-16,-8.829226473729345e-16,-9.338384128710846e-16,-9.58373322782766e-16,-9.858149297929874e-16,-9.782437773406964e-16,-9.915624560135676e-16,-1.0280722232346557e-15,-1.0273390235938766e-15,-1.0324691094048596e-15,-1.032705947892996e-15,-1.0338647319725817e-15,-1.0338647319725817e-15
4,0.0,-4.222762167823975,-6.612602908475945,-8.011913941108075,-9.42063512526402,-10.38893635827015,-11.245164624593565,-11.85349713132231,-12.617535603625402,-13.146430166770475,-13.741530577571753,-14.203182254459659,-14.603394657664513,-15.19232978916921,-15.535578548238037,-16.03617790433076,-16.30595779405349,-16.76573351474371,-17.163405652268168,-17.408494294418873,-17.86739875983774,-18.23893143321979,-18.512978251954088,-18.80981209937251,-19.12641166792168,-19.321193549893724,-19.55301795124336,-19.73557594503826,-19.94123827175525,-20.140409115742354,-20.281172020350883,-20.39328464562714,-20.514007044933763,-20.67924117817365,-20.887992056129836,-21.105792036106386,-21.25464632115569,-21.41059166471257,-21.527868776627198,-21.630368368323342,-21.7504711938727,-21.85491720600916,-21.986418653335377,-22.05533706624184,-22.132985493237715,-22.21818209607134,-22.377869483656017,-22.532670132227842,-22.64350168187787,-22.78461955079622,-22.950416371795782,-23.039545292580588,-23.133192053191056,-23.234992494636874,-23.334727187708978,-23.35587324051713,-23.378846487474995,-23.462794648695482,-23.544875786736785,-23.60992096562174,-23.654303224901792,-23.708840195510632,-23.75265989051225,-23.79222088059411,-23.80933922619728,-23.82839413500491,-23.846743596891386,-23.864845344034077,-23.864845344034077
5,0.0,-6.138495845400721,-9.34125860948923,-10.798653592826248,-12.102807945732188,-12.955631911422717,-13.721654618000427,-14.22948048185244,-14.897411707438994,-15.356971865981896,-15.850529090519576,-16.18489262796833,-16.520065028239504,-17.041272600587007,-17.33122933491125,-17.68726305207591,-17.92058468320796,-18.306843074661167,-18.57679210737224,-18.80363768301969,-19.135112519354927,-19.448723397175996,-19.661683889322617,-19.9060035727363,-20.179261830856053,-20.31119046825845,-20.462726050158928,-20.635858533680615,-20.77726501457512,-20.940332713457806,-21.064878656501353,-21.16170421391243,-21.270266777836262,-21.42891109543358,-21.614132231293798,-21.795915586082153,-21.93250164751299,-22.06634549038527,-22.173583650367345,-22.273856881479194,-22.386365411991907,-22.47231520429562,-22.58692154014796,-22.64947839714985,-22.72720115375603,-22.804206310586306,-22.943740549900316,-23.084376157846847,-23.180493460476885,-23.30729088593661,-23.448763230543204,-23.53170539364932,-23.62299054297242,-23.7130142186567,-23.804241274199995,-23.823155273996356,-23.842935198252984,-23.917640204592914,-23.991907557736873,-24.048884641028884,-24.089410956567704,-24.136965058266753,-24.178244090876824,-24.21205045678632,-24.227756394297444,-24.24421592995738,-24.26048382414678,-24.27808181447605,-24.27808181447605
6,0.0,-1.309852232514166,-1.6590603540025,-2.3461059119282344,-2.8020504236387342,-2.9590557668675364,-3.2581467547022425,-3.3310049500261,-3.495832990029825,-3.621521503014778,-3.727302268496372,-3.7442190172348275,-3.8152241023397213,-4.02656860022524,-4.069224462162979,-4.067165303149996,-4.117809445580683,-4.1818778653681665,-4.17837656419354,-4.220328240034941,-4.222833783939562,-4.270680547616365,-4.318352092362579,-4.3552416442473225,-4.407464161769182,-4.396171960755654,-4.381120088783969,-4.41295185203197,-4.41357431544849,-4.436323363867918,-4.431096623882677,-4.448624981293091,-4.439401407508754,-4.476247013208027,-4.463265088660714,-4.497430204652033,-4.479038890580071,-4.500233380319091,-4.502550009751415,-4.5237596584511195,-4.51862089656815,-4.537113419282349,-4.562521257792282,-4.555740432257552,-4.571428212876451,-4.563413869254153,-4.592250813527826,-4.638360193992161,-4.65607161665529,-4.645494512439731,-4.6699241196466215,-4.658513704100408,-4.678290291369312,-4.67070521530639,-4.696669338239329,-4.6954347235634435,-4.698682534646899,-4.6937856181562,-4.7067652626811975,-4.699414914674337,-4.710406907253946,-4.706062322354705,-4.7153443217860955,-4.722739311983932,-4.721781733964225,-4.724694436885781,-4.723553389852428,-4.724027018533142,-4.724027018533142
7,0.0,0.09913422140155309,-0.11771040238894026,-0.6841659211292206,-0.9857198199224265,-1.0118209410242753,-1.1905131248599163,-1.2083910704011882,-1.268295535687573,-1.29319236100163,-1.3102143733789833,-1.1608780772761493,-1.1836354272865517,-1.3265148400887792,-1.3437366514829088,-1.1831497951522942,-1.1999145845008121,-1.226278401298844,-1.0613184669826408,-1.0770752837571285,-0.9133567179500763,-0.9353518219250516,-0.9383898462497202,-0.9462532225519172,-0.9502019904256186,-0.8693569139569802,-0.7562792016574695,-0.7649751732718246,-0.6894583099285398,-0.6905490376873886,-0.6277893368945481,-0.6316773112637488,-0.5673688478868676,-0.5863334683878332,-0.4861028460415452,-0.5043470527218878,-0.40749223238815796,-0.42077916731931553,-0.36511972024381456,-0.3755434512083582,-0.3112158028871061,-0.32080519998216195,-0.3361310200324761,-0.29717089050411677,-0.302662807530905,-0.25818968404686954,-0.26929948461057934,-0.27226745283107906,-0.28595208000809896,-0.20583295592915407,-0.2248716688203117,-0.1649818287537035,-0.17558447226404708,-0.11709550036429298,-0.1325846438039126,-0.12077894812362874,-0.12237215458114842,-0.07738069018590091,-0.08200652155191673,-0.043919350898561214,-0.04940077789523221,-0.01845218378043228,-0.022601107129602924,-0.028466290004656034,-0.0204431860801539,-0.021426150216599483,-0.012748196775116124,-0.004804919404871707,-0.004804919404871707
8,0.0,-5.827645054429795,-8.646319613007847,-8.75331268779425,-8.606086749974532,-8.050418398299719,-7.879012371310318,-7.582165896278044,-7.259572595552938,-7.7120670487338385,-7.407133935956973,-7.728170798926824,-7.555817380515186,-7.477471558659832,-7.298567169899112,-7.650889211002225,-7.490734814420366,-7.2199277889766025,-7.4754545868284,-7.316370504024432,-7.6038822157170305,-7.378214657937937,-7.63766911015834,-7.449143805142731,-7.222826277222451,-7.364915736758043,-7.49843260056783,-7.35485838532058,-7.482074319674254,-7.342173245039623,-7.484318161920047,-7.405015427091516,-7.500982864542479,-7.378518096053003,-7.530936807729961,-7.365739676200229,-7.483484739609515,-7.367528771962565,-7.453611608305164,-7.377628582837368,-7.516276131872863,-7.44661100676423,-7.359566328505295,-7.436197055144827,-7.370889989313061,-7.442554147658787,-7.313169261706081,-7.4755660472269385,-7.3882817870179505,-7.537534309374255,-7.40012572274332,-7.478253167910261,-7.396909786890765,-7.481246909886153,-7.408363234195186,-7.424763564794602,-7.403020218288713,-7.47497934513389,-7.390625961080738,-7.446855750795374,-7.410842685088549,-7.473048412857599,-7.4334937516492605,-7.401386096600633,-7.4210100000000025,-7.403933843262612,-7.42002738848083,-7.4398570339959855,-7.4398570339959855
9,0.0,2.3601752654428316,0.5260423975625607,1.0743937074453445,2.2068328507832513,1.838330540750241,2.543734715454585,2.2112101321875035,1.9164455032391758,2.532090470847489,2.2066664389699935,2.0930112531650624,1.9192044873351346,2.4626895617936273,2.3532122825874513,2.241726026601388,2.16586540929924,2.032435959403792,1.982532706014356,1.9931679008977625,2.068710732677554,1.9327521528094758,2.3400727775242367,2.208879777492209,2.2100800055126055,2.1893581055132185,2.2701744681347984,2.1836949027342363,2.2424012790403554,2.155662052221308,2.109344177379134,2.1078097120803605,2.1471811091879816,2.0773299143157655,2.144281243568638,2.063700699559725,2.13712899249016,2.06822015182775,2.1260033392864117,2.067080573261397,2.025285112679068,2.0203934877295713,2.0207007171016262,2.004478205163405,1.9965463346629289,2.0257936688242815,1.9571547291052136,2.2152031923047626,2.1582420820868338,2.1249718501261703,2.142432042996064,2.1883871048001833,2.1275879323969757,2.1789668797168584,2.1265623054806033,2.137284076424416,2.127019025180649,2.1632308701161564,2.128798938858331,2.1569769706213227,2.1353736578297946,2.121449415445274,2.120995360250508,2.121027644027351,2.1160587857458655,2.1173571945463805,2.123803117827667,2.120707228293501,2.120707228293501
