,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.3,0.0,0.0,0.0,64618939.0,1744049.0,1032065476.3,0.0
1,1.27,0.02,0.02,91392.34,64618939.0,1709497.69,1008722229.64,0.0269
2,1.25,0.03,0.03,157769.4,64618939.0,1685719.96,996053875.73,0.0221
3,1.23,0.05,0.05,222060.66,64618939.0,1657291.24,984848705.58,0.0248
4,1.22,0.06,0.05,254282.59,64618939.0,1640795.3,980813362.18,0.0198
5,1.19,0.08,0.06,315712.89,64618939.0,1606686.55,972301743.88,0.0279
6,1.19,0.08,0.06,328137.84,64618939.0,1598899.07,970410020.83,0.0164
7,1.18,0.09,0.06,356601.76,64618939.0,1586184.82,968642942.47,0.0188
8,1.17,0.1,0.06,379987.39,64618939.0,1570417.28,966372220.78,0.0198
9,1.16,0.11,0.06,398773.11,64618939.0,1559472.13,965133493.56,0.0179
10,1.15,0.11,0.07,404085.46,64618939.0,1553242.07,964720761.08,0.0142
11,1.15,0.11,0.07,409796.4,64618939.0,1550137.17,964523307.83,0.0158
12,1.15,0.11,0.07,418199.7,64618939.0,1543945.92,963951468.35,0.0151
13,1.15,0.11,0.07,418199.7,64618939.0,1543945.92,963951468.35,0.0123
