,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.17,0.0,0.0,0.0,165142643.0,4016206.0,3083708832.4,0.0,3083708832.4
1,1.15,0.01,0.03,153248.86,165142643.0,3968850.05,2984322730.37,0.016,2984475979.23
2,1.14,0.02,0.06,293980.46,165142643.0,3924371.74,2912079552.53,0.0152,2912373532.9900002
3,1.13,0.03,0.07,442488.99,165142643.0,3883409.42,2854955056.39,0.0121,2855397545.3799996
4,1.11,0.05,0.09,587235.06,165142643.0,3830433.21,2801764532.85,0.0174,2802351767.91
5,1.1,0.05,0.1,652963.97,165142643.0,3797803.69,2775764548.14,0.0097,2776417512.1099997
6,1.1,0.06,0.11,717826.94,165142643.0,3769518.19,2755288289.43,0.0106,2756006116.37
7,1.09,0.07,0.11,757976.9,165142643.0,3752782.72,2744242679.29,0.0072,2745000656.19
8,1.09,0.07,0.11,780499.68,165142643.0,3736773.39,2735593908.33,0.0055,2736374408.0099998
9,1.08,0.08,0.12,842337.04,165142643.0,3710105.23,2723675416.05,0.0091,2724517753.09
10,1.07,0.08,0.12,860764.67,165142643.0,3692242.78,2717771353.16,0.0068,2718632117.83
11,1.07,0.08,0.12,876495.34,165142643.0,3686234.34,2715323429.65,0.0038,2716199924.9900002
12,1.07,0.08,0.12,884661.57,165142643.0,3679216.01,2712659995.92,0.0021,2713544657.4900002
13,1.07,0.09,0.12,908063.71,165142643.0,3667544.64,2709334957.45,0.0029,2710243021.16
14,1.07,0.09,0.12,912596.3,165142643.0,3665188.94,2708436594.12,0.0021,2709349190.42
15,1.05,0.1,0.12,919128.08,165142643.0,3628221.3,2701096889.02,0.0132,2702016017.1
16,1.05,0.1,0.13,922381.12,165142643.0,3603935.99,2695667214.21,0.0088,2696589595.33
17,1.05,0.1,0.13,926704.73,165142643.0,3599627.82,2694852551.77,0.0029,2695779256.5
18,1.04,0.11,0.13,929538.93,165142643.0,3590634.87,2693520319.82,0.0047,2694449858.75
19,1.04,0.11,0.13,933587.82,165142643.0,3588104.51,2693054984.48,0.0021,2693988572.3
20,1.04,0.11,0.13,935390.33,165142643.0,3586185.14,2692822186.91,0.0021,2693757577.24
21,1.04,0.11,0.13,935390.33,165142643.0,3586185.14,2692822186.91,0.0012,2693757577.24
