,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,3372.363,3335.5203759147403,3295.300486292901,3268.3906615147603,3243.541293666187,3213.341474014592,3196.3889994664464,3209.4940630650053,3270.6641398407223,3261.7477125254704,3248.2841418853386,3519.6850824764365,3493.9905463269492,3488.585081017054,3486.069809481109,3456.5534603544775,3433.1660283207766,3419.5756358671597,3414.202716408542,3412.387239492241,3413.1251936253716,3438.6797084755517,3438.6797084755517
1,3189.607,3154.7615950466193,3116.893322627455,3097.793445723497,3079.166714063618,3115.6748092487865,3245.746750915907,3268.6443087400776,3450.492672886242,3441.0415361104806,3426.72584894153,3407.5652225553276,3382.702265095316,3377.8084288591513,3375.643235656495,3370.990107883366,3378.190038676629,3374.4094768317154,3375.6248939634247,3375.7471788101807,3384.0647375026165,3402.6978530527763,3402.6978530527763
2,3084.635,3050.9500054732516,3016.7667430094984,3072.5019319477756,3054.7991050920223,3132.7000099999996,3165.88039705281,3209.661035708082,3526.012201763927,3516.3362375451097,3501.6966718661142,3476.199381549233,3450.8224802392715,3445.462880803142,3442.949454447173,3413.7999900000004,3426.9181837823917,3413.3531206987327,3414.720315339472,3413.1629671663623,3428.489575188486,3427.2268103586653,3427.2268103586653
3,2812.118,2783.3765297849545,2813.7951754717737,3649.9529480894794,3621.5538468978207,3586.7900831308207,3559.385300068725,3536.07210043782,3510.5987453516104,3501.0309092300786,3486.461529273323,3461.0754644903996,3435.813506149403,3430.47543033585,3427.973549449531,3398.954915603147,3409.815135190735,3402.886884798361,3404.531153353392,3411.5152907127285,3429.9585138839184,3427.8965105393863,3427.8965105393863
4,2835.656,2807.4528863691767,2911.172484719188,3271.008699122475,3245.560623526815,3219.6620247098285,3195.080012161696,3187.3902902859677,3197.2521041906225,3225.7700183926363,3297.4939078520065,3276.4750273563886,3413.80001,3408.4968998391823,3406.520889752098,3439.8894693616753,3416.6147912027172,3403.0890153009173,3408.376075195522,3430.453902809447,3426.7735318886303,3424.6520655755403,3424.6520655755403
5,2870.005,2841.3269828166153,3098.880737872409,3086.9285535442677,3108.2137009875405,3468.124687447582,3441.6077354843364,3419.012105802703,3394.3352962730446,3387.0457010243404,3378.445035663306,3353.860125791175,3377.1156811456053,3372.1029832415484,3370.0943621739825,3397.171870887354,3385.291027990159,3378.121489917715,3384.9657786380644,3413.80001,3410.0586605289222,3410.0092602848636,3410.0092602848636
6,2690.575,2803.4901286953937,3086.835267966701,3063.4116588089582,3117.3347803933616,3648.4821757626883,3620.558304706728,3596.785687994533,3570.763770722042,3560.963046787339,3546.1369564759034,3520.315856995152,3494.6183366599334,3489.188705137745,3486.6431742985355,3457.122012851965,3433.7300774779187,3420.1380734973845,3414.7594172776453,3413.314626075485,3440.218376137503,3438.086180991871,3438.086180991871
7,2723.871,3174.9849097402403,3136.995169944582,3111.087080712724,3158.27816364904,3196.724399054636,3172.5365036263347,3177.601545563623,3442.6616727915957,3433.213720092546,3418.9197532100584,3394.025397367298,3369.2560141622203,3364.2347609665085,3361.9381776156683,3355.4459851411248,3361.0443155835915,3388.198822819396,3387.4031031708114,3387.4791659125563,3432.8756756248385,3430.7356782846923,3430.7356782846923
8,2613.957,3719.5411339730867,3674.636177010589,3644.1400540091313,3615.7864378250615,3581.0709234952665,3553.6636465949437,3530.330359268651,3504.789515981059,3495.1701176648558,3480.6179779517033,3455.274033221378,3430.049565183745,3424.720458895558,3422.222033870424,3393.247525697498,3401.81953454661,3436.9533584788182,3431.5448773813405,3429.705486382756,3426.0201769374844,3423.9023316256485,3423.9023316256485
9,2759.57,2764.04338410656,3698.12266361872,3667.4316242364357,3638.8965271293077,3603.9591306031493,3576.376080497688,3552.893564646524,3527.1890467152316,3517.507384523115,3502.8622099788327,3477.356221665281,3451.970429729975,3446.607073480911,3444.092614670027,3414.9318962816396,3391.8257710004445,3421.731398694975,3416.3467651176384,3414.5025410682842,3410.7596305863185,3411.1237835308457,3411.1237835308457
10,2918.181,2889.7608263083907,3064.2551306929363,3038.922649819095,3145.7655488949044,3116.019234583619,3640.3653005616366,3616.462630945704,3590.29820275399,3580.4477813367125,3565.5405369158307,3539.5781726380137,3513.738111205781,3508.2787542909177,3505.7192897256,3476.036535445147,3452.5165777842753,3438.848356200988,3433.437026741911,3431.5836038226535,3427.820817820625,3425.7214918252785,3425.7214918252785
11,3257.116,3221.5902011234475,3183.3387334394624,3156.9313498970814,3164.6593713094935,3135.849290421288,3383.093096090301,3360.9079840262402,3336.6217033087655,3344.228221216442,3330.309347386212,3389.335496610778,3364.6463724244513,3360.3376508837428,3358.461663848615,3400.8345906740483,3414.344996824884,3400.8279458495454,3413.80001,3411.9572082744394,3415.4237904954916,3413.309182805836,3413.309182805836
12,3230.734,3195.4471332519647,3156.9227747562227,3130.742428976701,3109.0691504293823,3252.4671026931132,3275.9167473543016,3254.5886067493507,3231.2505521958665,3333.5000099999997,3319.626282031343,3378.9632122686,3354.361825431349,3349.8162636559878,3348.1089059990077,3385.1257444357025,3397.807045444142,3404.4796356747324,3438.4195361825023,3436.563424087558,3432.795868174323,3430.6600849828405,3430.6600849828405
13,3355.204,3318.548523027749,3278.4866634583714,3251.2789083084194,3226.640340393657,3195.778803125042,3175.668215334074,3218.5452936166776,3195.647515828924,3450.1364717782326,3435.772084254013,3410.7804746512275,3385.9478773912397,3381.1075207493523,3379.3502134814603,3408.6104285256415,3421.78284461931,3408.2375266479326,3453.932507696413,3452.079291272984,3448.293986316209,3446.1701625970477,3446.1701625970477
