,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,36.3,36.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,50.9,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3
1,24.5,24.5,22.1,22.1,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7
2,22.1,20.3,20.3,20.3,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7
3,17.0,17.0,16.3,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7
4,17.0,17.0,17.0,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7
5,17.8,17.0,24.5,24.5,24.5,22.1,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7
6,15.8,15.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7
7,15.8,22.1,20.3,20.3,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,42.7,42.7
8,15.4,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,36.3,36.3
9,16.3,20.3,24.5,22.1,22.1,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
10,17.8,20.3,24.5,24.5,24.5,31.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
11,31.3,27.5,27.5,24.5,31.3,31.3,27.5,27.5,42.7,36.3,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
12,27.5,24.5,24.5,22.1,31.3,27.5,27.5,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
13,36.3,31.3,31.3,27.5,24.5,24.5,24.5,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7
14,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,42.7,42.7
15,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
16,230.4,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
17,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6
18,144.6,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
19,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7
20,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7
21,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
22,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,42.7,36.3,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7
23,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,36.3,31.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
24,36.3,36.3,31.3,31.3,27.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
25,36.3,31.3,31.3,27.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,42.7,42.7,42.7
26,50.9,50.9,42.7,36.3,36.3,31.3,36.3,31.3,31.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,50.9,50.9,50.9,50.9
27,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,42.7
28,75.2,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
29,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7
30,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,36.3,42.7,42.7,42.7,36.3,36.3
31,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
