,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,56.5,55.02454201010114,54.16310204532691,53.665337353457325,53.22908763461371,52.67270489788046,53.92009221886306,54.343654034701764,55.450251088994555,56.33892259779544,57.57229583332635,58.23540288382148,58.84352161953436,60.06726788788428,59.869748772826085,60.20242961901993,60.676543942150566,61.155350626394245,60.98353086951342,61.28615706296686,61.10051384376607,61.402703241202914,61.62891710980018,61.857691392419575,61.65240907153084,62.04921384678392,62.2600994892137,62.13411155941835,62.36783611117262,62.21381725668043,62.37592084241521,62.532239256417895,62.704472038721775,62.46246943294165,62.63407448638513,62.74335906363924,62.87461335102317,63.0127413637686,62.787370431532885,62.92997447380168,62.729897466675375,62.87603405426661,62.98255583647544,62.818832411973474,62.97669597083129,62.85453627942863,62.95476916157387,62.81136874825854,62.884607766293485,62.94298958781366,62.85262505491938,63.02173264973819,62.87022730470647,62.781377793026444,62.871493464820595,62.964242438974786,62.82175286514086,62.91443622015909,62.84980606545529,62.91078841959515,62.845997902024244,62.8757944289655,62.93696746372336,62.826318888111985,62.89133265650104,62.9296760889881,62.80221803475781,62.85736490562719,62.91176863383551,62.853524278130564,62.891662122474436,62.93359250380905,62.8972886305074,62.93607483561128,62.888568892379624,62.93433332286113,62.831679064547835,62.86474925265492,62.8909594591071,62.92716162267871,62.88160868432405,62.907111871504505,62.91599273042902,62.87902447805897,62.894367926428984,62.91326784030936,62.903123904577946,62.65293488926014,62.70485491574763,62.78315960068271,62.847717899731855,62.916898909308756,62.9476504918146,62.91955717969552,62.89390543016263,62.91865261208545,62.88852191087633,62.91890047912782,62.876162163628074,62.9059533612838,62.78088745404713,62.83655607112076,62.867312300912076,62.90000070750861,62.87982819250084,62.903522159384735,62.893029107989165,62.893029107989165
1,71.039,64.0792462949501,62.257115415852844,61.370591890914746,60.53787865804352,60.57215067629162,61.187174679063574,60.902727108394394,60.57128296024258,60.94919251768342,60.548329500297505,60.848391291686355,60.25169278232434,60.69242386821194,60.25204392100712,60.45587268678654,60.74635570805959,60.39537013940517,60.655336545231684,60.42967858255743,60.70155285981744,60.47237983030318,60.626925308081425,60.44594652437425,60.664857443121505,60.34869867623806,60.50525570994137,60.656914216963806,60.46141107293194,60.61346330458535,60.47746779157249,60.59544332661061,60.725429641870015,60.46440673920999,60.595391302323705,60.67880721764471,60.56114028886144,60.69262461489068,60.511795142161525,60.64688299326936,60.48592778771769,60.62379537392615,60.52752007198124,60.64202194588063,60.499945262159294,60.58577080421346,60.66431654360975,60.54899231334366,60.60640937668033,60.553707940217244,60.616919040388815,60.43309856039533,60.54007901958897,60.63630254991351,60.555601652659476,60.62874453601957,60.514776702853375,60.60295181345126,60.55116601436047,60.599169102578955,60.644339395218864,60.617431512900225,60.562188939710964,60.63954096424247,60.580997243101116,60.611192375758414,60.50911634459959,60.552554724931596,60.5954077427028,60.636032490045395,60.60159852996124,60.56374035779579,60.58912259270839,60.61965109569736,60.581589392239664,60.617613954354084,60.53537418827448,60.561411579685604,60.58204785191218,60.61055116431522,60.57406328523973,60.594144715365914,60.61017160360574,60.58052779005767,60.59510097534692,60.61305208648488,60.60491271032488,60.404163951589624,60.44498726844804,60.50655613080933,60.55731658060531,60.61171174304275,60.54771706277724,60.56737646911149,60.58532729545457,60.60480894522282,60.58067097553797,60.6045872632482,60.57035105209991,60.593806930381085,60.68111106593226,60.63097831874462,60.60328058933033,60.57384282511026,60.587974200226896,60.61045676473484,60.60203167025884,60.60203167025884
2,44.92,48.25661661616133,49.10151782371157,49.75383627843997,50.01939701213563,50.240009222937815,50.1934350025504,50.541127425880774,50.698608145048425,50.98042274489022,51.14836025841935,51.08616074707884,51.331468544066034,51.410482262357846,52.130817407245715,52.028411263742896,51.93238633849716,52.606869966816674,52.50032132297603,52.80588954092111,52.68619550227218,52.98937262794474,52.916845815442656,53.153239067133086,53.00819990441297,53.46341130230057,53.35425856329497,53.274768145883264,53.62156237866914,53.53654142475334,53.703779097435444,53.636266880810965,53.539088657343285,53.894712783468016,53.870773366387354,53.8201800938987,53.95948422423184,53.87843783053585,54.168123361398905,54.08138023214469,54.336588373664604,54.22125532741366,54.34578452268729,54.305596766024955,54.48742858670623,54.47051557706611,54.4023159543135,54.597561667971476,54.58108189193842,54.63895143602638,54.613989835255914,54.84279968796738,54.79816839313041,54.727340028556156,54.86828436090006,54.80082759040451,54.98889031694334,54.921794706867324,55.046901938668135,55.00977738772421,54.99729728420879,55.05013284724562,55.11583317999741,55.16199783535278,55.23060046642655,55.20105433200862,55.34911990233134,55.313835060130366,55.279025705860356,55.26620935583406,55.3061232427349,55.35000628140924,55.3642936094212,55.33913814690995,55.3994177934747,55.384816464391434,55.51461931944315,55.508227972676025,55.490860337270455,55.4668717441645,55.552409587762064,55.53534852362259,55.52969310517493,55.575979933157676,55.57224874928074,55.5568986736401,55.57588053806235,55.88836707005296,55.86940066009085,55.851359619559844,55.79767824558453,55.749638213042594,55.847754207690556,55.8573745281583,55.8502236511392,55.85013774003554,55.88686990253465,55.86536486328464,55.94395051494145,55.922696229446025,55.886950419351884,55.96669363568038,55.99214987857967,56.01920534096755,56.013237559433975,55.99258545221253,56.005244746159036,56.005244746159036
3,54.507,59.358869116161195,59.739040417290155,59.20591682954126,59.46208249806447,59.11769385897409,59.52873148332601,59.22160545204747,59.40371072765649,58.90864913006451,59.142928826192936,59.34167630258118,59.66288193312004,59.0953042894096,59.35065322430939,59.270004571299,59.45457400268612,59.05799265647724,59.22957829537034,59.151970241715205,59.32864860323959,59.24743774410767,59.3463673775211,59.2812215711891,59.19437719125203,59.37438361615462,59.31107049969648,59.40722058500432,59.1849939514322,59.28353531269922,59.23558330255664,59.31135940492397,59.25809348442293,59.403498445642505,59.23454200984854,59.289056257150534,59.24782653878235,59.33307274062711,59.268820620577955,59.35536983162356,59.297394776589705,59.24206599807687,59.29658394671264,59.250369157315156,59.33048829845318,59.38461908474649,59.3516383230858,59.415014811602916,59.33994758664507,59.320970512986825,59.295136580245575,59.398081386777235,59.35393443195781,59.41464933764821,59.32260203680042,59.29268349352074,59.35644856029273,59.411849771070564,59.352550915717735,59.38289819237561,59.411454591939346,59.380805584681056,59.41114031707391,59.309859581485085,59.34244278859027,59.32995860417411,59.293354263644126,59.32102018585584,59.34831329041301,59.37418720862223,59.393079862653785,59.41385125656959,59.38059956480601,59.39988144691337,59.420683823155386,59.37333154525627,59.41856791323286,59.38458030622986,59.39754976936531,59.41546350181616,59.37370556617568,59.38638139306305,59.39649790665768,59.41273179492599,59.39359601743862,59.40490980129121,59.39560869790479,59.50564125028508,59.45284162394192,59.37321034512339,59.35222349992513,59.386645132055534,59.4217638735301,59.39604661484089,59.40730817118813,59.38172468345006,59.394997744771096,59.410034510457805,59.370847380475084,59.385654989485765,59.440769766632926,59.3837461752852,59.37364993148694,59.36291941852697,59.3718613597921,59.38608770150761,59.390712524513745,59.390712524513745
4,70.169,63.41923886363695,61.70115422546519,62.002097289730585,61.59044721961459,61.79500774931806,61.165728846317634,61.36112328882252,61.296483702000245,61.608625001844594,61.27468000480314,60.9913830460343,60.0920457860482,60.70997219974489,60.381021414897916,60.601895738529564,60.359259867679455,60.789249160552885,60.56705370630213,60.78374986407581,60.55045256255299,60.76972465122556,60.39258551491546,60.57100581938659,60.80885383420754,60.567926874054294,60.73576197826517,60.36465602411022,60.606737463733516,60.479524321995676,60.61232501572946,60.51329948880627,60.658711640363244,60.4662164081836,60.64843705134366,60.50364003577606,60.61723969131984,60.505438653414785,60.679673398531634,60.34989730888574,60.5090455008796,60.66092935955647,60.58898744461405,60.714564839153546,60.60767836699368,60.59730519252314,60.68408535850706,60.43794765686184,60.519040229487054,60.57028503568537,60.640045784919245,60.50305295106114,60.620112339138394,60.608241347398206,60.548571350834244,60.6295459066734,60.617115269423245,60.606315118348974,60.64821475466104,60.642087280694774,60.603301369880995,60.624968683711785,60.618966738707854,60.63415223748487,60.54623038921716,60.579792717459455,60.678199377518844,60.67250027053203,60.666877962998484,60.66154800410849,60.609692129919225,60.60564422294912,60.62913659990229,60.62530314695128,60.597018571091894,60.64730379670658,60.6381357502448,60.615999993043914,60.61345856116923,60.60994827472409,60.63942509645124,60.63687891409286,60.63484681877697,60.63158593171344,60.619128849663426,60.60378433438442,60.61036403236876,60.588891281352744,60.64448487458904,60.592762503836475,60.64823691233122,60.641287125229354,60.63419659054439,60.652268475766434,60.63689954144349,60.65489861562589,60.636836437489926,60.633810128041894,60.63962175288941,60.63664865031573,60.62558259058483,60.557052913044785,60.58376784334681,60.61216106676321,60.610425487370826,60.607664236231024,60.60676658467362,60.60676658467362
5,57.827,59.51061388888874,60.3251759902379,60.182459447318074,60.04840552715022,59.963919623622935,59.77252808456805,59.7070227229548,59.63069453098534,59.53144271294783,59.448223221151245,59.37762528093616,60.07292134033941,59.93519975405302,59.81846903382852,59.76198911788195,59.68149774777199,59.60020974580214,59.534764091570416,59.48608367438121,59.421731913629614,59.375833374512354,59.585495309011264,59.54514878825332,59.49136376700445,59.42497307047756,59.389689108283555,59.59610694261245,59.55242549318877,59.514825858195465,59.4856763486247,59.45756713016168,59.42659618579045,59.37431609841449,59.3452571245688,59.46082893700469,59.43661580085356,59.40584470960863,59.369948917415314,59.554371456488596,59.519212940855546,59.48565923878204,59.465406599180824,59.438263262620616,59.40929675556511,59.38972615382358,59.37181554880523,59.50940145630279,59.49538136294914,59.48420537220227,59.46899123547755,59.43067761286945,59.40618937692975,59.384163443116236,59.51335796840232,59.49543875496121,59.4713380570482,59.45039856913476,59.43970814348875,59.42846876526855,59.41789265397782,59.41247763633283,59.40136046609131,59.38365168096883,59.453627743764045,59.4464658568054,59.425466795887,59.41544717476771,59.405562575051896,59.39619195457,59.437313739013334,59.42956012746371,59.42364376070322,59.416527845932386,59.40885079783383,59.40054073947772,59.38411556328796,59.431798873424086,59.426983658497434,59.420332768557856,59.41294701546135,59.4083077761649,59.40460522264879,59.39866376470226,59.42549701243128,59.421304256602994,59.41965623066724,59.37900948398027,59.370003136924595,59.481423708730894,59.46930975682693,59.45632838285912,59.44308410918166,59.43847375513552,59.43426408250069,59.42969541438796,59.42477719000748,59.419205439390566,59.412275113683144,59.406861527926935,59.38671184864347,59.466500756782665,59.46074675613773,59.45463127599225,59.4512809276278,59.44595063085156,59.44421781157496,59.44421781157496
6,58.091,59.177696237373645,59.519849181453615,59.301113543662765,59.51680358113784,59.37129819352632,59.70445038404214,59.56931868339546,59.411860451975954,59.20711283081376,59.39674379579699,59.557614226988036,59.273104223396636,59.20061670307349,59.416026672326424,59.31038144773196,59.46764701802533,59.30210565211668,59.44194622653217,59.33502418263677,59.48070921403091,59.3716362625733,59.45414554710871,59.36780478227781,59.32783561731667,59.47794649419617,59.39432901690538,59.47518455163473,59.381748331290694,59.462578543544026,59.39744169052207,59.46003560012542,59.388446648192456,59.50945832255513,59.43774674362197,59.39207810257279,59.372796291284395,59.443877343997364,59.35855387649782,59.431340539596015,59.35521052086707,59.33014337822135,59.37606436788084,59.354774820672986,59.421942859272654,59.37579677664788,59.361071555892416,59.41534713269712,59.40431084265856,59.39551336376597,59.38353715067346,59.68004843855123,59.61913547290637,59.56434733083759,59.524766397601276,59.50953121824748,59.489040449695445,59.44067507753231,59.41598266780915,59.39002230465464,59.41446358808105,59.40178980963374,59.39259871596543,59.53543338730105,59.50694578914906,59.49014454345103,59.47200231379048,59.46334581871368,59.43987123989234,59.41761729178808,59.41183275349095,59.405472984059394,59.40062018375744,59.39478347438047,59.45610323369536,59.44893183197424,59.434757258012304,59.429689206144694,59.42567245591242,59.4201244244919,59.41396338580146,59.41009343071005,59.40700483904335,59.402048600754874,59.3992628266645,59.40894601808097,59.40758366255145,59.37398266216386,59.41876469287736,59.385948877393396,59.44236647962205,59.412714405182484,59.40197062419283,59.391383991767476,59.40104854399467,59.39050268493879,59.40185847715696,59.38891801328084,59.40503190997332,59.40054459772724,59.38384256202021,59.464053567132495,59.45081163810694,59.445721558482795,59.44293297287087,59.43062049915418,59.429186656651495,59.429186656651495
7,46.433,46.433,46.433,46.433,46.433,46.433,46.433,46.433,46.433,46.433,46.433,47.347467992547,48.994621656696474,48.83754108949705,49.99451967435608,49.89351166045642,49.749561845825674,50.62549375892321,51.33071391104814,51.19110285022302,51.821085952144784,51.66600955859673,52.06680242540564,52.472131688159315,52.2830823878932,52.97915148502909,53.34908397546195,53.19781174414183,53.606086095517504,53.95751597688335,53.82756421117331,54.09711008714148,54.39409772274875,54.13390275088577,54.42685760312502,54.61342231400665,54.83749252403105,55.12225055103318,54.924696269603665,55.16862147560234,55.46506143824744,55.285971034615784,55.462372831985014,55.31278401451522,55.5720236420644,55.747173358827446,55.64042242252663,55.845488763113075,55.7670509023667,55.76481319468382,55.89304950589614,55.88231487907895,56.09381552138121,56.28404968771053,56.42148172231563,56.31534427149644,56.17259321560572,56.345275452537486,56.28000100563158,56.37375841890204,56.30810957851715,56.35380469083836,56.44761792953564,56.436205263070406,56.53473571138727,56.592846411421604,56.46110715133254,56.45466269833991,56.53729122461603,56.61562323430508,56.67281981144062,56.724629750935485,56.77265433861288,56.830415949184264,56.823666756659556,56.891484349025134,56.78231498098728,56.77722596787228,56.81609989627476,56.86023274332877,56.919903317174196,56.95738440642925,56.98191253936705,56.94218401962437,56.93897723862704,56.972535145262384,56.985725586764225,57.311053315402226,57.30015492842575,57.204490480600434,57.191519347288526,57.29065146885454,57.202393196881395,57.23814042900078,57.27078090374914,57.30620491628002,57.272838088726225,57.31628902497077,57.37033472104927,57.33298461131395,57.49113539147753,57.478143885767985,57.521153594481554,57.47964815130178,57.47543529032554,57.51566014093181,57.51343099720744,57.51343099720744
8,37.323,39.17497527777761,41.050246212146206,42.305512242756194,43.34799720010966,44.22940360108679,45.697683273727485,46.39886559727539,47.0737989938372,47.951434962075474,48.74101234932827,49.31503643431347,50.50027925991945,51.12101211143034,51.78002348626093,52.19814802656444,52.54860368135266,53.68275333532011,54.02748331162594,54.383672417830525,54.62955928791012,54.97186858083712,55.150472541082024,55.38616310006954,55.659661508079,55.953381655641266,56.16247507644228,56.336591870272215,56.88193274053344,57.015755897973015,57.179950267669405,57.49927923252435,57.64978215298873,57.86134829552622,58.00335795944409,58.09379507522736,58.166845262586115,58.50820210464564,58.69042238126447,58.73005980333582,58.86628634664911,58.90111898805604,59.11018139058088,59.19322831110644,59.2620780833447,59.33827930714638,59.39311760510611,59.44593737461867,59.45574628665278,59.367773923594704,59.40133108568154,59.21983435457937,59.31455699875616,59.39975524237061,59.461305531630664,59.47364967891263,59.15368221537766,59.233517565179305,59.28152036094921,59.324321913588264,59.35601241832423,59.420911878343475,59.42934076941549,59.34153317118379,59.386597388908626,59.41317509441209,59.42886248095764,59.34671139915946,59.38452296855325,59.47676205582766,59.48176007396502,59.47618067954326,59.480414532358864,59.4855068021602,59.44753273140084,59.45370790393363,59.46591338944369,59.41634419355503,59.41996477626277,59.415404859693766,59.4210025601383,59.42451866357863,59.42193951240872,59.42646285593966,59.39862003813928,59.40812655588117,59.40938236570308,59.44035553342518,59.39499123783396,59.426928893754386,59.369787292856145,59.41763394147493,59.238033940761355,59.255678370982814,59.26551979143274,59.319975166813876,59.3347143079024,59.355945309179084,59.428491297738795,59.43257044793828,59.447753280901544,59.39836132770666,59.419505431887444,59.42401038169612,59.39704300317958,59.41681799321211,59.40280322352696,59.40280322352696
9,40.33,45.503286313130864,47.088164163322226,49.23857818569654,51.25846616634315,53.13999890934449,55.78124785154925,56.70207233790121,57.75473612531146,58.716346686552455,60.66513259719495,59.622851042075744,58.0266656546609,59.66413420670743,58.46071829010494,59.39008562907191,60.444171363888636,59.61072521862378,58.81053265848804,60.00546184607718,59.1492091680864,60.28551967074298,59.78959131749013,59.28804977209517,60.519612279048346,59.61852315225397,59.139630832298074,60.00338498578269,59.54478502365438,59.07376611814017,59.79318796034351,59.481991106006696,59.07263321740081,60.43413357267362,60.011500453572495,59.74235172614433,59.419095459738756,59.07519718444115,59.97449460962415,59.54460355447475,59.10466495637091,59.4244029011805,59.204686790555954,59.85784245165412,59.46363436795788,59.19729609684614,59.67330774682945,59.35691278449023,59.70169050856844,59.57192531298246,59.37323949152615,60.12824030039561,59.78927208037436,59.48438725333103,59.26412743928556,59.704743153659365,59.424873826421546,59.15115173578455,59.42495731518221,59.27515342408893,59.548921530239404,59.487249060038934,59.352920833466,59.65411585924365,59.493138201300724,59.398197758496,59.93413312847581,59.900885391049975,59.76416481831555,59.65533004478159,59.57106451286009,59.478419373953585,59.407726817737775,59.322701290192136,59.45217427936578,59.351718291749954,59.725184682597884,59.705967922954365,59.64783013914479,59.56752884266304,59.47835497953623,59.42234188451,59.37763811549,59.533376265693114,59.5229573547935,59.4663204032726,59.44653926538199,58.95865926084012,59.1163351817613,59.32332788371519,59.51961057418213,59.348958961404655,59.55527308277537,59.49358064691164,59.43724984098378,59.38606400970549,59.51293699639205,59.43767322164513,59.35929197914258,59.48144604171485,59.237186979301,59.40694166859443,59.33156607898209,59.48652969237357,59.47653291573763,59.40582506404384,59.40071333205216,59.40071333205216
