,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,40.06,40.06,6000,6000,7190,0.0,0.0,0,0.00035,0.2
