,0,1,2,3,4,5,6,7,8,9,10
0,1242.177,1217.1511901637327,1196.160932198962,1176.7062858995469,1241.063370092927,1375.7178083028407,1368.864376844999,1368.4846701339893,1380.637931495057,1437.1722956317697,1437.1722956317697
1,1189.182,1165.2128468338544,1140.147549253763,1144.3259972209355,1146.1925018713478,1172.7659139360185,1165.6100058899647,1162.5547474908844,1163.9516885767769,1201.1093570464159,1201.1093570464159
2,1135.137,1119.6309136997734,1126.7784521618605,1517.582529953589,1495.1820834789085,1470.4158553901932,1458.6998361542069,1451.4236489075786,1442.747993469368,1432.6886707406582,1432.6886707406582
3,1025.623,1007.5893540194506,1016.1197482443429,1389.8619875171687,1375.6357123197956,1483.4084356388166,1471.9173034748426,1469.1508603793116,1509.2729389394278,1499.9041572058982,1499.9041572058982
4,1116.167,1093.8178444287125,1113.5460597030576,1128.057154813623,1113.3373609543582,1190.0328530322295,1180.824762890077,1177.6643362529142,1211.2579282251932,1203.6097299305748,1203.6097299305748
5,1097.639,1083.8806739808279,1535.5073416805621,1496.0889530237662,1473.8979154299598,1449.040644010657,1437.5106942452076,1430.346608281244,1421.7945317788335,1411.8950740471867,1411.8950740471867
6,1009.052,999.3207663245488,1432.7849938890654,1397.8276067024242,1483.181779324484,1464.5963394647063,1525.23157891697,1553.3760108415336,1545.7208889198846,1550.2008857779329,1550.2008857779329
7,1063.987,1086.673370055816,1111.0034365595711,1083.698548955112,1137.7053445243534,1124.501536456033,1168.3146042935105,1191.6833619957588,1186.7088027383093,1191.4770482999472,1191.4770482999472
8,1011.547,1527.0750940445755,1492.3421517395552,1454.0471366312054,1432.4102071778166,1408.299027004655,1397.1270115251596,1390.2133276695251,1382.002776041986,1373.726605243307,1373.726605243307
9,855.279,1385.3559477862177,1414.748023353086,1395.4166271216072,1374.7802328784592,1351.6954552591214,1340.9897538051305,1334.363156490554,1326.6265296950369,1321.4318697560072,1321.4318697560072
10,993.392,1045.5525044607584,1111.460632258886,1326.4127908657151,1307.6599689824104,1285.668660593211,1275.4539803431849,1269.127061938441,1261.6592349263872,1254.2593415763113,1254.2593415763113
11,1104.918,1085.8383425072343,1094.298030797795,1340.2626934357754,1516.3391742753079,1491.0652248220542,1479.552019715853,1472.1723786660336,1463.365275851294,1453.1568719859424,1453.1568719859424
12,1139.645,1117.622476129307,1098.4897507929018,1108.1703094908416,1341.010122654926,1345.636625220444,1372.9874048267775,1391.115784767877,1383.7458922967087,1378.55009224437,1378.55009224437
13,1256.871,1230.8504084739395,1203.0522171833172,1172.6127953641,1193.1079893090969,1209.825047024056,1248.6310777070987,1284.1352179942116,1277.982017642927,1278.3395534810545,1278.3395534810545
14,1404.652,1375.4529971860163,1344.1738318229454,1309.6763086696053,1291.9470797519266,1274.5544441597858,1271.3894945544075,1283.0265646556581,1276.1989941177676,1276.442360087085,1276.442360087085
15,1471.207,1440.628201757739,1407.8684330717508,1371.7443992058188,1351.3471250748307,1328.6540097031389,1318.153121890044,1312.9407564414332,1305.2474695699298,1301.6733070742189,1301.6733070742189
16,1471.156,1440.5767859312575,1407.8146834818517,1371.6855847017257,1351.2737549494884,1328.5231642847507,1317.9520175104108,1311.4638567272336,1303.662306229009,1296.1178486510437,1296.1178486510437
17,1515.802,1484.291313823152,1450.5306677153746,1413.295789814678,1392.2568733044834,1368.8128590177307,1357.9310277132906,1351.16438939141,1343.0856155644938,1333.7206885151097,1333.7206885151097
18,1508.667,1477.930977765383,1445.1828847924955,1409.5161314407892,1390.847985138396,1377.4656159310905,1437.6546173486643,1430.7493486168262,1446.325163535666,1437.0941603429508,1437.0941603429508
19,1310.577,1283.8523102854847,1255.4535053062598,1224.573577116084,1208.5819435530059,1197.0501836474837,1274.9833268239172,1268.9294750071876,1294.0888981808894,1286.3992376492242,1286.3992376492242
20,1450.129,1419.985613665685,1387.6965960074235,1352.0943778424148,1331.9960408887055,1309.5933031460663,1305.3243843596629,1298.8832226500472,1294.7170608759593,1286.1139831126181,1286.1139831126181
21,1550.824,1518.758663671863,1484.4676903836396,1447.03149963357,1425.9896828322956,1403.253362568001,1396.3819257892362,1396.2521809096688,1447.698256509175,1438.2102008517627,1438.2102008517627
