,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0.0,64081272.0,1685932.0,1081546310.6,0.0
1,1.24,0.02,0.03,100634.62,64081272.0,1655841.8,1050719139.9,0.027
2,1.22,0.03,0.05,177011.89,64081272.0,1629546.11,1026843895.41,0.0263
3,1.2,0.05,0.06,225635.04,64081272.0,1608488.65,1012398877.21,0.0242
4,1.19,0.06,0.07,283081.83,64081272.0,1587703.3,1000464770.33,0.0249
5,1.18,0.07,0.08,324173.06,64081272.0,1568755.35,991170153.42,0.023
6,1.16,0.08,0.09,353630.37,64081272.0,1550033.57,985431276.47,0.0229
7,1.15,0.09,0.09,371246.07,64081272.0,1539215.88,981715124.28,0.0202
8,1.14,0.1,0.09,406546.05,64081272.0,1523893.76,978800248.78,0.0207
9,1.14,0.1,0.1,416918.5,64081272.0,1516289.56,976693816.59,0.0169
10,1.12,0.11,0.1,447520.14,64081272.0,1499694.75,973440862.69,0.0229
11,1.12,0.11,0.1,462568.17,64081272.0,1496122.77,972317669.45,0.0177
12,1.13,0.1,0.1,478045.74,64081272.0,1514046.82,971312274.91,0.0181
13,1.13,0.1,0.1,483415.34,64081272.0,1513594.3,970963128.57,0.0152
14,1.13,0.1,0.1,483415.34,64081272.0,1513594.3,970963128.57,0.0137
