,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,57.101,54.51661558228438,52.65829272782843,51.42061856928585,50.13381539268132,49.304471388315605,48.214562246666134,47.59084312622615,47.0092757930803,46.116330564919956,45.74037385251536,45.200340670875114,44.75674578501088,44.44475332716077,44.2597946071978,44.09378713416181,43.942255698490996,43.76013196430005,43.62948206501428,43.53287851881923,43.47264602844826,43.44029361099124,43.41047161738025,43.41047161738025
1,52.79,50.487010984511784,49.028057323162294,48.18877799942674,47.31554403268146,46.73854418415575,46.17771085863107,45.81729666317572,45.57554935323506,45.06439728607085,44.84255623020979,44.57242212417722,44.30516075878514,44.16668004008618,44.07355335984566,43.98325241844326,43.907363823017704,43.81835797341293,43.73829329707484,43.69038004575504,43.664655396774634,43.645077803282625,43.628290035003154,43.628290035003154
2,66.006,63.48137825319865,61.93159473323097,61.24737435111935,60.43810634255593,59.94104728236483,59.33722219722721,59.035723726248555,58.731844781235665,58.22051592360953,57.97866519130697,57.73871800856352,57.52520377286489,57.37849619545371,57.28761122542384,57.23931636374116,57.163795087478015,57.07626629314362,57.0197636787647,56.9807934329665,56.95119717149739,56.93458656004018,56.92092805681347,56.92092805681347
3,88.888,84.134272,80.76863257599999,78.77264812902399,76.80759174994895,75.5404306217793,73.64223006026877,72.57494284775535,71.64622402410542,71.32323092350279,71.17134935794743,71.03642411742662,70.85598570231276,70.75175478179757,70.69127559358297,70.65319407672617,70.60753943967588,70.55479951256163,70.50813457482884,70.47393491634244,70.45640795920818,70.44168836910612,70.43282122438781,70.43282122438781
4,69.934,68.43374163905723,67.58225180688349,67.12811735871404,66.94569985848594,66.8260907595874,66.90755246537121,66.93640397813739,66.98034714979477,66.90269402660545,66.8925400097731,67.09184371882309,67.04152334889109,67.17454705191012,67.23322311007485,67.29116102230225,67.34565131242883,67.41379471407808,67.39134272887254,67.4246183030669,67.44714397915916,67.44448365303715,67.45575321303491,67.45575321303491
5,59.838,59.45602630572391,59.37235941755017,59.60477396197958,60.16735570597107,60.472550395970316,61.36105831266263,61.9584964630347,62.5789732291155,63.259430287276494,63.55951217157678,64.27144979270456,64.59143564381209,65.01659355721524,65.25403280301481,65.45690025011085,65.66235601076505,65.91127498422428,65.9998412112715,66.12388769001865,66.20369176067035,66.22746308676682,66.2685846339975,66.2685846339975
6,64.477,64.24958492794613,64.51659941097239,65.0168036917633,66.30913364581328,67.05483511447933,68.76702413247352,69.75146946951757,70.71497451591672,71.79082231571722,72.29986352659353,71.95716256096169,72.57178693179617,72.37797433231948,72.2501221101351,72.14863634879076,72.03124723450713,71.91636621300485,72.09603607513696,72.03017816214965,71.98893810265075,72.03434934907192,72.01523079496094,72.01523079496094
7,67.405,67.64139892794613,68.71036752297239,69.88990861856557,71.66814813688116,72.87752897188358,72.86261825748899,72.84190242885418,72.76134740184938,72.63783056204123,72.55512498855718,72.75653060143868,72.7016744337787,72.78336838785363,72.84264155133603,72.89769698445235,72.94652599556184,73.00160145149323,72.98864677743329,73.0223968216248,73.04165557480694,73.03450515851785,73.0443228295498,73.0443228295498
8,90.597,85.582368,82.11810854400001,80.23646730518934,78.37085641048171,77.56674058828573,76.25829102539906,76.12090352979902,75.97251969836385,76.32495742019047,76.198879057616,76.42827948158303,76.30711486300498,76.21664679374001,76.29305885821567,76.35609738336903,76.23874819407125,76.32957018824015,76.30236808209037,76.23232266712982,76.26576925909714,76.27685481602853,76.29150249454582,76.29150249454582
9,62.873,64.75531972794613,68.8061832493724,72.16506614441253,73.615732054796,74.47086993464376,75.86014018184255,76.28431550142653,76.62693623314038,76.56977901778806,76.75466345097335,76.74872751512287,76.94666652448976,77.13566793860994,77.01206146907353,76.9982492311726,76.99397969930246,76.98705510443996,77.06371839195872,77.05228312606855,77.04799313045133,77.0458826968447,77.04635994271928,77.04635994271928
10,99.868,94.331392,90.41147353599999,88.08677522406398,85.64140419711158,84.35781807887439,82.35150714365102,81.45817757220816,80.64901777193299,79.82393169271403,79.7949170631418,79.4575653615601,79.17308850908205,78.9917331001817,79.16082463967587,79.06346140735049,79.27150739793278,79.14577418925948,79.05750354964529,79.17643192828207,79.13399358744138,79.11472282718728,79.09507473769341,79.09507473769341
11,70.404,74.10580266127947,73.68555116617239,75.40728063823286,77.03614527807909,78.00286845906543,79.66529563148394,80.26150051011723,80.79821221692143,80.55113615753014,80.24517856455921,80.36089391705008,80.4572100314459,80.55449626446477,80.41835350830655,80.47557251259042,80.42396355478937,80.47419132346063,80.51301739626203,80.44072777264468,80.45853344725812,80.4647271661918,80.47389084140657,80.47389084140657
12,66.145,70.83668955016836,78.89437770572796,79.7781220925219,80.2510035952731,80.52972436624863,80.72899695668976,80.85285699718362,80.82940925382674,81.62589933994138,81.71691182815441,81.66077083890393,81.60518630807755,81.54449801642535,81.56723824975536,81.53925138985579,81.50944953766842,81.47961696187099,81.46902487973779,81.50406403367,81.49290649290425,81.48565640903038,81.48019055024041,81.48019055024041
13,93.291,88.066704,84.528862182,82.95941153590293,83.90536571860561,83.83052583741242,83.58728200276624,83.78990838385931,83.84513055561942,84.07365752982416,84.11843250175801,84.09037941030131,83.73640756328486,83.80281420193772,83.70372873815468,83.63320515200358,83.63439919767214,83.53628229534324,83.4730387899714,83.42420630931576,83.39542670780826,83.37863592157663,83.380779788036,83.380779788036
14,113.195,106.85608,102.36812463999999,99.70655339935999,96.84406335077855,95.02302614711377,92.20233536270035,90.56069332617174,89.06649487296016,87.03962666780282,86.52109401334587,86.03560055675139,86.1533315570533,85.779733479578,85.9745325001291,86.14491677016814,85.98919316945222,86.16984700329266,85.99870513908901,86.08871712367174,86.15644556720217,86.10534306409528,86.07211732936453,86.07211732936453
15,88.295,83.63008799999999,81.570311654,84.68035412480552,86.21415198671573,85.3200456890475,87.68624708028084,87.05270538997864,86.67353310569028,86.52290140503216,86.25582481179903,85.98954677354041,86.74826481469073,86.58176930940095,86.40972864354455,86.19465818286652,86.11907605365855,85.94757455924136,86.26305771814725,86.16415582177852,86.08650552124607,86.15747616096291,86.13814144988133,86.13814144988133
