,0,1,2,3,4,5
0,27.5,22.1,24.5,22.1,31.3,17.8
1,17.0,20.3,61.6,24.5,31.3,20.3
2,14.8,24.5,36.3,31.3,92.8,20.3
3,14.6,27.5,22.1,22.1,144.6,31.3
4,15.8,17.8,31.3,22.1,31.3,24.5
5,16.3,22.1,50.9,22.1,42.7,17.8
6,14.8,36.3,22.1,17.0,20.3,24.5
7,15.1,31.3,27.5,22.1,22.1,92.8
8,15.1,24.5,50.9,27.5,31.3,31.3
9,15.1,24.5,24.5,31.3,75.2,20.3
10,14.8,31.3,27.5,31.3,36.3,24.5
11,16.3,36.3,18.9,182.1,36.3,42.7
12,20.3,61.6,24.5,36.3,27.5,31.3
13,61.6,36.3,31.3,24.5,20.3,31.3
14,50.9,22.1,22.1,24.5,36.3,24.5
15,61.6,22.1,20.3,22.1,36.3,20.3
16,50.9,24.5,24.5,22.1,22.1,20.3
17,42.7,27.5,27.5,27.5,24.5,27.5
18,24.5,27.5,36.3,36.3,24.5,36.3
19,36.3,31.3,36.3,24.5,36.3,36.3
20,36.3,22.1,22.1,27.5,27.5,36.3
21,22.1,22.1,22.1,31.3,20.3,24.5
22,27.5,27.5,20.3,31.3,20.3,24.5
23,24.5,22.1,22.1,22.1,20.3,27.5
24,31.3,24.5,22.1,20.3,22.1,27.5
25,36.3,27.5,22.1,27.5,20.3,24.5
26,61.6,27.5,22.1,36.3,22.1,24.5
27,50.9,36.3,24.5,22.1,24.5,27.5
28,24.5,31.3,36.3,18.9,22.1,36.3
29,61.6,36.3,36.3,20.3,22.1,22.1
30,230.4,50.9,50.9,36.3,31.3,31.3
31,92.8,24.5,22.1,24.5,20.3,24.5
32,115.5,24.5,24.5,24.5,31.3,24.5
33,50.9,24.5,24.5,27.5,31.3,24.5
34,36.3,31.3,24.5,36.3,31.3,22.1
35,92.8,27.5,27.5,27.5,24.5,31.3
36,230.4,50.9,36.3,50.9,42.7,61.6
37,230.4,75.2,50.9,42.7,42.7,50.9
38,61.6,31.3,27.5,24.5,24.5,27.5
39,61.6,22.1,27.5,22.1,24.5,22.1
40,27.5,24.5,20.3,22.1,24.5,20.3
41,42.7,24.5,24.5,22.1,24.5,27.5
42,31.3,20.3,31.3,24.5,22.1,31.3
43,31.3,20.3,31.3,31.3,17.8,24.5
44,42.7,27.5,36.3,31.3,22.1,36.3
45,17.0,20.3,31.3,42.7,20.3,31.3
46,18.9,18.9,20.3,22.1,17.8,24.5
47,15.1,20.3,17.0,20.3,20.3,27.5
