,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
1,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278
4,1.403,2.4473702857143342,2.273978549590685,2.185408579874169,2.107461246566308,2.044815515099738,1.9863812958619915,1.9467480687795828,1.9333788420736366,1.8975216720077026,1.8696590730097662,1.8463209269902339,1.8265343990135527,1.8265343990135527
5,3.655,2.6106297142856656,2.7840214504093153,2.872591420125831,2.9505387534336918,3.0131844849002625,3.0716187041380083,3.111251931220417,3.1246211579263634,3.1604783279922977,3.188340926990234,3.2116790730097664,3.2314656009864473,3.2314656009864473
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
9,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
10,0.005,0.005,0.40346036639401767,0.36294085807623516,0.32728105565758436,0.29862151963925004,0.2718886908935101,0.25375705011767763,0.24764081800821924,0.23123666990487143,0.21848992498144618,0.20781305329698255,0.1987609966292736,0.1987609966292736
11,4.05,2.309382857142776,2.598369084015525,2.745985700209718,2.875897922389486,2.9803074748337695,3.0776978402300132,3.1437532187006947,3.107026052996237,3.008521311048916,3.067200848706648,3.11635174156902,3.0509047752929397,3.0509047752929397
12,2.468,3.1642468571428894,2.6501919999997723,2.6316648618398775,2.615359775386621,2.602255490427242,2.5900321730144844,2.5817416624020444,2.5789450767075386,2.5714444447669305,2.565616123691731,2.560734231363173,2.5565952693797613,2.5565952693797613
13,0.0,1.0443702857143344,0.8709785495906849,0.7824085798741691,0.7044612465663083,0.641815515099738,0.5833812958619918,0.543748068779583,0.5893880522880048,0.7117975742792821,0.6716931026201741,0.638100973770824,0.7167389586980251,0.7167389586980251
14,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
15,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
17,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105
18,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
21,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
23,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
24,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093
25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
26,0.005,1.528040000000071,1.2751770514864156,1.1460125123164968,1.0323393179091997,0.9409809595204512,0.8557643897987379,0.7979659336368919,0.7784691446907203,0.7261774383445665,0.6855444814725757,0.651509685194091,0.6226543318947645,0.6226543318947645
27,3.505,1.9819599999999291,2.2348229485135844,2.363987487683503,2.4776606820908005,2.569019040479549,2.6542356102012623,2.7120340663631084,2.73153085530928,2.7838225616554335,2.8244555185274245,2.858490314805909,2.887345668105236,2.887345668105236
28,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551
29,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
30,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.094
31,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
32,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038
35,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
36,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
37,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
38,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
41,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715,0.715
42,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415,2.415
43,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,2.6196288000001218,3.180855444541679,2.8573936663749624,3.1704753345001517,2.8885339964995436,3.1718180280036523,2.956333943992695,2.8836460560073047,3.094332502168134,2.91999,3.074024770304606,2.9368233132662773,2.9368233132662773
47,6.02,3.4003711999998782,2.8391445554583212,3.1626063336250376,2.8495246654998483,3.1314660035004565,2.8481819719963477,3.063666056007305,3.1363539439926953,2.925667497831866,3.10001,2.945975229695394,3.0831766867337227,3.0831766867337227
