,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,4.75,2.34,0.0,48.16,15460.0,7614.93,156270.0,0.51,0.1,0.012483333333333332,15.226666666666668
