,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,11,3.28,1.73,47789.0,25233.63,699109.0,0.47,0.07,645.45,0.002416666666666667,93.90249999999999
1,100,1,3,0,6,0,minizinc_fw,0,,,,3,3.28,1.71,47789.0,24877.27,699109.0,0.48,0.07,144.88,0.002375,56.99
2,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,6,3.28,1.92,47789.0,27975.58,699109.0,0.41,0.07,3726.48,0.0032285714285714283,87.49142857142859
3,100,50,3,0,6,0,minizinc_fw,0,,,,3,3.28,1.71,47789.0,24877.27,699109.0,0.48,0.07,144.88,0.0031750000000000003,57.1
