,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,36.3,22.1,20.3,17.8,17.0,17.0,15.8,15.8,15.8,15.4,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
1,17.8,15.4,15.1,14.8,14.6,15.1,15.1,14.8,15.8,15.4,15.8,15.4,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
2,14.0,14.5,14.4,14.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
3,14.0,14.2,15.4,14.8,15.4,15.1,14.8,15.8,15.4,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
4,14.0,14.0,24.5,22.1,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
5,14.5,14.3,14.3,24.5,20.3,20.3,18.9,17.8,17.8,17.0,17.0,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
6,15.4,14.6,14.5,15.4,15.1,15.4,15.1,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
7,14.0,17.0,15.8,15.4,15.1,15.1,15.4,15.4,15.4,15.4,15.4,15.4,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
8,14.0,42.7,36.3,31.3,24.5,22.1,20.3,18.9,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8
9,14.1,14.5,14.4,14.4,15.8,15.8,15.4,15.4,15.4,15.4,15.4,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
10,14.0,15.4,15.1,14.8,15.4,15.1,15.1,15.4,15.4,15.8,15.4,17.0,17.0,17.0,17.0,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
11,14.5,14.3,14.5,14.5,20.3,20.3,17.8,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
12,14.8,14.5,14.5,14.6,17.0,17.0,16.3,15.8,15.8,15.4,17.0,17.0,17.0,17.0,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
13,22.1,17.8,17.0,15.8,15.4,15.8,15.8,15.4,15.4,15.4,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3
14,15.8,14.8,14.6,15.4,14.8,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8
15,14.6,14.5,14.5,17.0,15.8,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
16,15.4,14.8,14.8,14.8,15.4,15.4,15.1,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,15.8,16.3,15.8,15.8,15.8
17,18.9,15.8,15.4,15.4,15.4,15.1,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3
18,20.3,17.0,15.8,15.8,15.1,15.1,16.3,15.8,15.8,15.8,15.4,16.3,15.8,15.8,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
19,27.5,20.3,17.8,17.0,15.8,15.8,15.4,15.4,16.3,15.8,15.8,15.8,15.8,15.8,16.3,16.3,15.8,15.8,15.8,15.8,16.3,15.8,16.3,15.8,16.3,16.3
20,24.5,17.8,17.0,17.0,15.8,15.4,15.4,15.1,17.8,17.0,17.0,17.0,16.3,16.3,15.8,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
21,15.4,14.6,14.8,15.1,15.4,15.1,17.0,16.3,16.3,15.8,15.8,15.8,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3
22,14.5,14.4,15.8,15.4,15.4,15.1,18.9,17.8,17.8,17.0,17.0,16.3,16.3,16.3,15.8,16.3,16.3,15.8,15.8,15.8,15.8,15.8,16.3,16.3,15.8,15.8
23,24.5,18.9,17.8,17.0,15.8,15.4,15.4,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,16.3,15.8,15.8,15.8,15.8,16.3,16.3,15.8,15.8,15.8,15.8
24,20.3,16.3,15.8,15.4,14.8,15.4,15.1,18.9,18.9,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,16.3
25,22.1,17.8,17.0,15.8,15.8,15.8,15.4,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
26,18.9,15.8,15.4,15.4,14.8,18.9,17.8,17.8,17.0,17.0,16.3,16.3,15.8,16.3,15.8,15.8,16.3,15.8,15.8,16.3,16.3,16.3,16.3,16.3,16.3,16.3
27,24.5,17.8,17.0,16.3,15.4,17.8,17.0,16.3,16.3,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8
28,24.5,18.9,17.8,17.0,15.8,15.8,15.4,15.4,15.4,17.0,17.0,17.0,16.3,16.3,16.3,15.8,15.8,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3
29,14.2,15.1,15.4,15.4,15.4,15.1,15.8,15.4,15.4,16.3,16.3,15.8,15.8,15.8,16.3,16.3,16.3,15.8,15.8,16.3,15.8,16.3,15.8,16.3,16.3,16.3
30,15.4,15.4,15.8,15.4,15.4,15.4,15.1,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,16.3
31,31.3,20.3,18.9,17.8,17.0,15.8,15.8,15.8,15.4,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3
32,24.5,18.9,17.0,17.0,15.8,15.4,15.4,15.4,15.4,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,15.8,16.3,16.3,15.8,16.3,16.3,16.3,16.3,16.3
33,31.3,20.3,17.8,17.0,16.3,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,15.8,16.3,15.8,15.8,15.8,16.3,16.3
34,14.0,24.5,22.1,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,15.8,16.3,16.3,16.3,15.8,16.3,16.3
35,92.8,36.3,31.3,24.5,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
36,230.4,92.8,61.6,50.9,36.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
37,17.0,15.4,15.1,15.1,14.8,15.4,15.4,15.1,15.8,15.4,15.4,15.8,15.4,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
38,75.2,36.3,31.3,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,15.8,16.3,16.3,16.3,16.3,15.8,15.8
39,16.3,15.4,15.4,15.4,15.4,15.1,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,16.3,16.3,16.3,15.8,15.8,15.8
40,14.8,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.4,15.8,15.8,16.3,16.3,15.8,16.3,15.8,15.8,16.3,16.3,16.3,16.3,16.3,16.3,15.8,16.3,16.3
