,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,3.968,6.423453914807977,7.478391949316095,8.566975903219904,8.769572828675969,8.908774477951166,9.065469474287832,9.389327662670977,9.496252484905046,9.620704521267708,9.7349645449632,9.773688256577067,9.861334472975358,9.837877867675434,9.942391658386661,9.932712276111541,9.917851851274182,10.00421217787609,9.970313125235407,10.037709455332939,9.990785188973268,10.001228884382638,10.066798006664643,10.085710024045587,10.066021106193851,10.103163682685942,10.105015951354765,10.130028369732582,10.146217582626612,10.156264699657056,10.144836022358975,10.15713444673673,10.116221253744898,10.130692194136877,10.131970561009588,10.139434945124984,10.139434945124984
1,10.973,11.045665988068048,11.115268674622996,11.147959597166526,11.163519583128618,11.1213100669442,10.977779656519953,10.831529483890789,10.848864866013264,10.897875005878324,10.746603317378668,10.755091597877486,10.809812904276265,10.7371169370627,10.744368584554714,10.706175204391558,10.672527370845971,10.712091248074527,10.646528458190277,10.670739040633006,10.554206329907421,10.54152805685142,10.592683807841626,10.595501503896696,10.524726905948615,10.545210223259863,10.546931352779573,10.568344657209929,10.582997017039405,10.589126630281529,10.577876530504218,10.58829215006134,10.532596443105968,10.54794155114208,10.549105501437941,10.555884759091164,10.555884759091164
2,10.172,10.57031398806805,10.677091298622996,11.03108007318786,11.106657087734913,11.074545121200417,10.947465213505836,11.020878832654061,11.001118170782897,11.017394273132998,11.043414096311622,11.045278053442452,11.066063053773943,10.940054320564126,11.030796358666949,11.010017306475845,10.935431315273938,11.016664300614824,10.896658486318923,10.96280779653949,10.912714728931913,10.831882973190044,10.903136784116272,10.926586437906828,10.831578771227786,10.873907273254263,10.876233008673983,10.914239722030146,10.920913550952138,10.933876332719487,10.902089993356846,10.923181635954096,10.916344163826416,10.92128081288956,10.921250084661928,10.920875607316463,10.920875607316463
3,19.449,14.10308065476677,13.652602200846056,12.994140622538913,12.860012280317367,12.758309225906512,12.517814567042453,12.058125306096935,12.0161138650921,12.008633323306034,11.800604069941997,11.805023888802978,11.824633098066608,11.712397297856404,11.814915502459938,11.751623480428027,11.704260295410473,11.726214656001476,11.619375847658192,11.63007480043552,11.525314965608867,11.470783069838133,11.53241232176542,11.531877016556184,11.458918354545812,11.47084467103961,11.471515847847577,11.464113200104137,11.478793531102324,11.4857137239168,11.477127434836614,11.478073910191311,11.341672797979326,11.36765913352582,11.368662181623948,11.376379956917136,11.376379956917136
4,7.42,8.478247013326849,9.22503782169443,10.110841851853953,10.435034284014476,10.557101677322642,10.68116440996882,11.731697417873201,11.750671261922275,11.828869416611981,12.283060881933613,12.294588096434845,12.329364487994773,12.45344815542589,12.574721799718287,12.614966244840772,12.706351693401356,12.714126892763254,12.816528234033507,12.796680156064962,12.857419274549597,13.000297464632796,13.030033613933865,13.005372518667407,13.079271933956468,13.059663825170892,13.058596103670595,13.129969391856891,13.132674471726094,13.127787066927393,13.156694569932744,13.13075552550475,13.219857996766049,13.221493015877236,13.220409358432883,13.215631940937698,13.215631940937698
5,6.679,8.415805235549072,9.20367131985316,10.369614408523347,10.497225671070954,10.696066868169176,10.968363789051441,11.523448813870651,11.647205812755718,11.80673836628482,12.034745387595603,12.092545638355547,12.202719355958232,12.224607396961705,12.596857655269256,12.724833876238018,12.726744252443806,12.841455640531802,13.063345628718404,13.151815333712609,13.081850527871488,13.360537547030312,13.472447374327068,13.467781246139214,13.60702746723909,13.604380970344177,13.604212052648773,13.573753011260315,13.58999612045787,13.601723879243591,13.57069503826232,13.563611536276651,13.793715860998681,13.80785569569654,13.809063598606835,13.817751758800991,13.817751758800991
6,5.612,8.039429235549072,9.034293456095586,10.432403328026652,10.67103465161717,10.926304080479593,11.44128150062655,12.13425397428876,12.31252900080644,12.570020294117988,13.016738384938735,13.099417417206956,13.262682454548305,13.368482824955022,13.68528653781623,13.666951615311588,13.734374589658287,13.860985047078126,13.904865934961885,14.068536392905713,14.094753671826165,14.175354308856578,14.282434137681777,14.308188276972786,14.302982258714898,14.308047344118332,14.308303665103953,14.289515299316173,14.312095736480947,14.338822100642345,14.345541488578784,14.366948285984256,14.35227847557596,14.35135964749714,14.35506614964669,14.378723422085512,14.378723422085512
7,10.361,10.88229615618399,11.185429249969562,12.092289639341594,12.183161804058663,12.308486052741017,12.608946661476518,12.880796208786826,12.973023982647053,13.17874352530903,13.454187128052453,13.518784862529428,13.643464410384256,13.701316522050437,13.948140378086716,13.911598906953945,13.938051959968593,14.034334012043189,14.039600626088214,14.179592100431618,14.202020281561664,14.235124023954322,14.34558736549063,14.363135800895611,14.32433424116953,14.322127032439575,14.321982338348697,14.287788113786426,14.307506408316295,14.331690699839674,14.328103045390064,14.343874806073506,14.283728310326675,14.281324798209356,14.284841371500484,14.307361349935068,14.307361349935068
8,5.685,8.16495198776294,9.343428816682346,11.043076780317968,11.27046660867756,11.48346994300253,11.878761639014416,12.549581764024722,12.69662073013449,12.968380391479348,13.34588362721123,13.422303823856296,13.592012505977836,13.761663007129789,14.0535106960702,14.032525919512874,14.0822287918237,14.216497286912446,14.256150309836416,14.429973935354187,14.497813513548877,14.564482840656176,14.698447047721357,14.711753202024806,14.686230310620024,14.680053433903748,14.680298244152796,14.656793966199873,14.675751678795951,14.704926036532614,14.710392704822562,14.731775355041895,14.703767233000994,14.711699948846967,14.716310786122532,14.741989274438794,14.741989274438794
9,3.545,7.18548185670881,8.711818194347362,10.504614074370473,10.816302252539199,11.098371677930682,11.623468941462198,12.373027552554102,12.540805780850343,12.799203542782921,13.203570586194962,13.28589817407052,13.45210922907792,13.613681580858163,13.925010380918971,13.907405254397995,13.950337176592434,14.065106051208295,14.111453171409792,14.305982470863269,14.388116335758486,14.428378432667259,14.566809199803789,14.58988772739268,14.59338405607795,14.592367798270647,14.592357179790962,14.56184266037794,14.582362091255526,14.607196303217755,14.608544512173722,14.630359711787223,14.604829170883342,14.611133571847432,14.615514741877,14.639817982724207,14.639817982724207
10,8.56,10.85078793514018,12.398945576966657,12.99023711301564,13.4541927513509,13.635046975023169,14.037557598368348,15.72415151310229,15.704566410365322,15.639035700537615,15.867579573760601,15.85312023787385,15.812787997572487,16.134524257088724,14.941327698237526,15.120704967307187,15.331954739980807,15.369996620419714,15.574503380413487,15.612853583656424,15.953642108781022,16.228956096261197,15.703138901719415,15.6999942611805,15.846590469155926,15.809558390399665,15.807538947126702,15.94783615983352,15.948633743122237,15.947308880028508,16.02276696897154,16.012889729268384,16.185329423450035,16.025556211947677,16.02601140261183,16.02680587901894,16.02680587901894
11,9.3,11.305780239902086,12.683306013119036,13.220051187197779,13.495513416770185,13.740046623405943,14.13284703124157,15.701740369761753,15.655299554644998,15.596885637022535,15.551089391574958,15.543929988426504,15.513354971255332,15.680220208526897,15.689131093215266,15.801941824739275,15.836486901287305,15.923443017951147,15.928665384857768,15.934734082678899,16.061875038347484,16.16453240943202,15.668921990190936,15.667416114313447,15.6803581048271,15.679430118418308,15.679401557951932,15.797338549285588,15.815032331445208,15.817587383064453,15.835880017330517,15.834227157727858,15.81051450954703,15.827432070169264,15.828496256591722,15.83293739959956,15.83293739959956
12,5.496,10.094340084245976,12.020343664244553,12.713811707977664,12.895414397331333,13.254725768789413,14.253831555759037,15.509318803792944,15.587173481767953,15.636371395769569,16.31753025210751,16.10063421103649,15.600845205503951,15.60741412141055,15.636191243625216,15.667149057701092,15.650140267601163,15.881225318889731,16.244519048360118,15.620569482062667,15.600716517030156,15.691966935108818,15.78959663122451,15.80540957224421,16.099177926012686,16.1173665377176,16.101717830552133,15.624760895729146,15.657395548447306,15.67483229843727,15.666845142716568,15.68924695191079,16.093928153074394,16.11731782592622,16.103571614388784,16.0210763229842,16.0210763229842
13,15.219,17.26500878277359,15.11658109884701,15.729659828113656,16.184345530601544,15.719987954134805,16.65734188669952,14.229501300665348,14.358690378026978,14.677783510289352,16.42133854127464,16.162471822957176,15.750936910037874,16.052861750814245,16.49583071806977,15.989921755974258,16.14747457232737,15.731360648054695,16.15648446607207,15.671850713506142,15.965630393964082,16.23341590020618,15.861228957845558,15.895976547720396,16.23913164666177,16.020186064756924,16.025230709705564,16.19368499032097,16.10095960098752,16.010894621309465,16.063779411739215,16.094175030028254,16.705683627714244,16.56846063381244,16.55296733665923,16.4602772965874,16.4602772965874
14,18.309,14.473965139730641,15.711329901441264,16.169931705892733,15.972529443260186,16.622652431311707,16.01590089575534,17.99675424437547,17.176485588826036,16.452396980884963,14.935168495161639,15.089171317806683,15.398244169050265,16.395738638851018,15.769990537764308,16.098356740644,16.64452556867802,16.100974232580157,15.490113624246659,16.00037860752359,16.922136356679417,15.885444018291379,16.279349045727095,16.100839187628306,15.564106634771134,15.776926872409959,15.787299719953818,16.205423187461715,16.127196396701624,16.053856035216903,16.285562372741094,16.115521266821634,15.07627848506781,15.204863884411289,15.219365783639939,15.307931950931255,15.307931950931255
15,26.948,17.85929991724137,15.636586051269157,18.154394194801473,17.3980635044848,16.91611020009817,16.266176442572036,16.248959416804368,16.16824649737843,16.42245433325044,15.446785118444605,15.712980250156287,16.393369950486534,16.46353169935844,15.939822018639928,16.57381492439852,16.10587465329987,16.399655056368562,16.490080751756288,16.140255887676258,16.24018155452018,16.37755441369906,16.310507018089975,16.368143619990796,16.53835178891633,16.395585002032576,16.391958669843238,16.346463816240192,16.351630290010537,16.37381685401949,16.335724522697944,16.338332543246363,16.2978992937396,16.269586903563628,16.26787689196615,16.257454365802065,16.257454365802065
