,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,5,4.96,2.57,8100.0,4199.87,78429.0,0.48,0.12,31.54,0.043050000000000005,5.571666666666666
1,10,1,3,0,6,0,minizinc_fw,0,,,,3,4.96,2.57,8100.0,4199.37,78429.0,0.48,0.12,56.76,0.008975,3.7474999999999996
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,24,4.96,2.57,8100.0,4200.61,78429.0,0.48,0.12,132.54,0.025247999999999996,6.361999999999999
3,10,50,3,0,6,0,minizinc_fw,0,,,,3,4.96,2.57,8100.0,4199.37,78429.0,0.48,0.12,56.76,0.007075,3.4324999999999997
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,20,1.97,1.05,25026.0,13294.33,609135.0,0.47,0.16,2127.96,0.01210476190476191,103.30380952380953
5,100,1,3,0,6,0,minizinc_fw,0,,,,30,1.97,1.06,25026.0,13437.79,609135.0,0.46,0.16,1898.79,0.008967741935483872,73.37096774193547
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,108,1.97,1.21,25026.0,15300.04,609135.0,0.39,0.16,6884.6,0.010391743119266056,106.90036697247704
7,100,50,3,0,6,0,minizinc_fw,0,,,,30,1.97,1.06,25026.0,13437.79,609135.0,0.46,0.16,1898.79,0.008806451612903228,72.51032258064517
