,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,4.478,4.478,4.489397280370749,4.488560187326206,4.487807394904434,4.486853520002939,4.486221167004555,4.485857323888306,4.485192985752553,4.484919745674351,4.484559275011875,4.484149529732874,4.4838236065014305,4.483423122189189,4.483209558708345,4.482990443078538,4.482834383135577,4.482478716309578,4.482333905564433,4.482170156089527,4.48199970368041,4.481741603437775,4.481587222437902,4.481487236399744,4.481305638529025,4.481227335237001,4.481098466347777,4.480983135325065,4.48088268722982,4.480847870234971,4.480686423229439,4.4806344062716255,4.480600543842632,4.4805775396487695,4.480536659268645,4.480524641078619,4.480518669965276,4.480477091278241,4.4804315712046945,4.48039412113171,4.480360545609569,4.480322715581345,4.480308024643867,4.480264285341462,4.480231671895922,4.480211734345267,4.480181238711678,4.480157851694467,4.480129508974238,4.480121661686738,4.48011370012292,4.480102700278925,4.480100591634776,4.480097629091044,4.480095490642443,4.480074338832888,4.480069578428545,4.480066286579971,4.48006142839786,4.48006142839786
1,10.597,10.597,10.722370084078245,10.793953470384706,10.858327951916399,10.939897851471494,10.915406746866143,10.901315060983807,10.968590364451808,10.954474754643215,10.935852804113674,10.914685321958933,10.956147765259226,10.931449488387722,10.918278810240555,10.904765725392002,10.895141349200516,10.873207012513616,10.864276385849239,10.854177788363232,10.843665814073303,10.827748508305417,10.81822767425024,10.812061433081166,10.800862106782496,10.796033062729526,10.788085586614006,10.780973004563355,10.77477826786145,10.772631068202644,10.762674466356284,10.759466527401305,10.75737819679447,10.755959504646402,10.753438369820213,10.75269719575744,10.752328951094537,10.749764750967444,10.746957481505763,10.744647897227063,10.742577260459045,10.74024424395235,10.739338238822455,10.736640791337107,10.734629486816436,10.733399917689363,10.731519220796251,10.730076919540979,10.728328995015302,10.727845044774424,10.727354046996254,10.726675675374125,10.726545633134188,10.726362930034213,10.726231049723234,10.724926596008753,10.724633017007333,10.724430005341196,10.72413039628483,10.72413039628483
2,10.254,12.593726059588668,12.327060920669862,12.174801362147285,12.03787531486346,11.864374206075198,11.74935498689521,11.68317525620385,11.562338233463477,11.51263836563058,11.447072053394775,11.372543139680719,11.31326068875691,11.81807689391902,11.756483277894864,11.6932883725025,11.648279290586851,11.545701800153832,11.503937087397645,11.45671027576461,11.407550278015448,11.333111861963411,11.63517648465861,11.596679188466696,11.526759156173433,11.496610296579131,11.446992331013366,11.402586805769479,11.363911605253445,11.3505061319705,11.288344721179989,11.4309652046953,11.415836596363123,11.405559086766774,11.387295091011875,11.381925762963453,11.379258067888134,11.360682091804104,11.34034523516384,11.452987178033936,11.436172397858632,11.417226940928991,11.409869650006604,11.387964800637999,11.371631832971712,11.361647013373501,11.346374655940998,11.424726263573017,11.409349133143394,11.405091646126031,11.400772159349174,11.39480427643432,11.393660247355555,11.392052941458214,11.390892742197186,11.379416986458141,11.376834264761664,11.375048296990707,11.372412526698584,11.372412526698584
3,15.195,12.855273940411331,13.121939079330138,13.274198637852715,13.41112468513654,13.584625793924802,13.699645013104792,13.76582474379615,13.886661766536523,13.936361634369419,14.001927946605225,14.076456860319283,14.13573931124309,13.63092310608098,13.692516722105136,13.755711627497499,13.800720709413149,13.903298199846168,13.945062912602355,13.99228972423539,14.041449721984552,14.115888138036588,13.81382351534139,13.852320811533303,13.922240843826566,13.95238970342087,14.002007668986634,14.04641319423052,14.085088394746556,14.0984938680295,14.16065527882001,14.0180347953047,14.033163403636879,14.043440913233226,14.061704908988125,14.067074237036547,14.069741932111866,14.088317908195895,14.108654764836162,13.996012821966064,14.012827602141368,14.031773059071009,14.039130349993396,14.061035199362001,14.077368167028288,14.0873529866265,14.102625344059001,14.024273736426982,14.039650866856606,14.043908353873968,14.048227840650826,14.05419572356568,14.055339752644445,14.056947058541786,14.058107257802813,14.069583013541859,14.072165735238336,14.073951703009293,14.076587473301416,14.076587473301416
4,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375,5.375
5,10.943,11.917885858161947,11.806775383612443,11.743333900894704,11.68628138119311,12.53796668512148,12.424047931300978,12.358501386103706,12.238820491518412,12.189596135372266,12.124657139648253,12.050841293614598,11.992126037322542,11.919978559739901,11.881504976691387,11.842031170836208,11.81391688297982,11.749843301140835,11.723755562695796,11.694256001267751,11.663548902413135,11.617051996291327,11.589240170991223,11.571227629111094,11.538512668983403,11.524406286203343,11.501190482207532,11.48041353259587,11.4623177508676,11.456045449360289,11.42696067910499,11.417589794445911,11.41148945852266,11.407345239859875,11.399980616032,11.39781553223458,11.396739832755625,11.389249408539019,11.381048941291494,11.374302289254198,11.36825363976421,11.361438538573454,11.358791957796218,11.35091229748664,11.345036966645875,11.341445205508313,11.335951399699857,11.331738215192148,11.32663225795519,11.325218564630088,11.323784284361139,11.32180265618299,11.321422782735162,11.320889078789808,11.320503836052856,11.3166933254811,11.315835735919933,11.315242707519294,11.31436750323722,11.31436750323722
6,8.529,10.185748881242073,9.996924566207658,10.065382464691945,9.955860063181735,10.63407310906733,10.483720560940133,10.39721074793013,10.442173624013039,10.369497863400953,10.398644036588257,10.431774352332708,10.330927882349046,10.372056777415978,10.299476885787735,10.325954820171598,10.344813104874154,10.387791886851648,10.405290818404014,10.425078306205675,10.445675776628827,10.476864611925391,10.49552001313229,10.507602326749032,10.529546614837432,10.539008785245182,10.55458130280594,10.568517904473705,10.58065605307239,10.584863338996524,10.604372596381403,10.610658325961978,10.61475026214082,10.617530089103242,10.622470074550597,10.623922352725494,10.624643902107508,10.629668270967256,10.635168917003101,10.639694384109303,10.643751650461944,10.648323031362237,10.650098284359586,10.655383741997232,10.65932475100599,10.661734004779792,10.665419097376326,10.668245184715142,10.671670119244714,10.672618385526366,10.673580460959087,10.674909682191688,10.67516449076684,10.67552248457411,10.67578089471952,10.678336879547993,10.678912126845205,10.67930991385205,10.679896976615602,10.679896976615602
7,18.596,13.49929673352935,14.080182294474156,13.794901782222379,14.137152373322964,13.41342007170033,13.78358018382962,13.996562820192898,13.675224556088247,13.862150140728822,13.983727499851987,13.747115456844536,14.004104883329127,13.74222484992198,13.933367346831073,14.028534367029142,13.908684268490356,14.076962682399431,13.951479160096847,14.036284678695566,13.87931554825324,14.028810827624238,13.870666551318045,13.935480173265134,14.05319676606148,13.961828274887385,14.05103971634238,13.907547542092763,13.984604284549143,13.938845655415273,14.066804719519343,13.991854695415087,13.943063109441516,13.909916901802719,13.851013313347678,13.862123396581676,13.86764332646162,13.906080285162046,13.837902285859448,13.874220749956963,13.906781738448162,13.943468676880611,13.919766322414572,13.962903155218314,13.908646879007975,13.875478434601563,13.907474038208754,13.932011378284587,13.882940014603802,13.891463691625495,13.900111494903639,13.912059460044114,13.914349856780742,13.909105727517616,13.911437124369492,13.934497422459314,13.925917937236154,13.919985170991591,13.91122946482946,13.91122946482946
8,10.352,12.246063953000352,11.756657444977614,11.903208843202249,11.792629530006657,11.068948080534028,11.017740846771513,11.138750597624556,11.07223069431425,11.044871278070751,11.00877749943049,10.967749873776944,11.1153142954,11.062821840674133,11.034829554817673,11.006109535266923,10.985654378248288,10.939036260657767,11.029988075196702,11.00437141381463,10.977706157949616,10.937329439050195,11.053464583444386,11.03391278095068,10.99840216599901,10.98309032318128,10.957890614140801,10.935338171629782,11.030180773382552,11.021989729883632,10.98400771992453,10.97177021447675,10.963803742066723,10.958391777208794,10.94877426216157,10.945946863710967,10.952583554155108,10.942669005611247,10.994294456236192,10.984402097658782,10.975533193595963,10.965540470635359,10.961659890177414,10.950106244781205,10.941491471243685,10.96660029492872,10.958126119249155,10.951627297315223,10.943751376660776,10.941570759796688,10.93935838764584,10.953995572275,10.953391874993883,10.952543709315092,10.95193147912581,10.945875791672563,10.944512904928697,10.943570460451102,10.942179580281588,10.942179580281588
9,9.873,14.402041158203781,13.498346106691177,14.282364594990739,13.968039086417386,13.569752381004308,13.477133258212705,13.684957620359143,14.072877421626245,13.913336603028728,13.702863143387116,13.988350792250209,13.770238434558342,14.0798893988331,13.91422137362587,13.744246368823351,13.88586846975578,13.590640691616663,13.932801085559564,13.77940819637464,13.963080829263255,13.699148563580874,14.131306509810061,14.012615459965964,13.797044943100316,13.903070454609177,13.742148001612527,13.910795240626888,13.774834649934467,13.8291633326306,13.604886708083072,13.695274942339957,13.754116621918465,13.79409028725866,13.86512684015475,13.846212932571715,13.836815753323355,13.77138032234402,13.962524870338125,13.899539667779035,13.843070857585525,13.77944662936276,13.807867892883918,13.733298335253881,13.798685550503572,13.89136871787356,13.835963013155384,13.793472531165994,13.852309750672042,13.837645906544285,13.822768519825448,13.802213646850094,13.798273326182013,13.804584202242227,13.80057611007011,13.760931293621937,13.771286049134055,13.778446425587315,13.789013865740959,13.789013865740959
