,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,27.5,24.5,22.1,22.1,20.3,27.5,27.5,24.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
2,18.9,17.8,17.0,17.0,20.3,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
3,18.9,17.8,17.0,17.0,27.5,27.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
4,17.8,17.0,17.0,17.8,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
5,15.4,17.0,15.8,24.5,36.3,36.3,31.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
6,14.5,20.3,20.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
7,16.3,16.3,16.3,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3
8,17.0,17.0,22.1,22.1,22.1,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
9,15.8,15.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
10,15.4,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
11,15.8,22.1,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
12,24.5,22.1,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
13,182.1,144.6,115.5,92.8,92.8,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
14,36.3,36.3,31.3,27.5,24.5,24.5,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7
15,50.9,50.9,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
16,75.2,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7
17,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
18,144.6,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,36.3,42.7,42.7
19,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3
20,75.2,61.6,50.9,42.7,42.7,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7
21,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
22,92.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
23,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3
24,24.5,24.5,31.3,27.5,27.5,31.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,42.7,42.7,42.7,42.7
25,22.1,22.1,24.5,24.5,24.5,27.5,31.3,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7
26,42.7,36.3,36.3,36.3,31.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7
27,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7
28,230.4,230.4,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
29,92.8,75.2,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,36.3,42.7,42.7,42.7
30,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7
31,92.8,75.2,50.9,50.9,42.7,36.3,36.3,36.3,31.3,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7
32,115.5,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7
33,31.3,27.5,24.5,24.5,22.1,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3
34,144.6,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
35,144.6,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7
36,92.8,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
37,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7
38,230.4,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,61.6,61.6,50.9,42.7,36.3,31.3,31.3,31.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7
40,115.5,92.8,61.6,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7
41,75.2,61.6,50.9,42.7,36.3,31.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
42,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,50.9,42.7,42.7,42.7,36.3,36.3,42.7,42.7
43,22.1,20.3,31.3,31.3,27.5,24.5,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7
44,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3
45,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3
46,31.3,31.3,24.5,24.5,24.5,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
47,17.8,17.8,24.5,24.5,22.1,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
