,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,20.3,20.3,20.3,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
2,15.8,15.8,15.8,36.3,31.3,36.3,61.6,61.6,61.6,115.5,115.5,115.5,115.5,115.5,115.5
3,17.0,17.0,17.0,17.8,17.0,17.8,22.1,22.1,20.3,24.5,24.5,24.5,24.5,24.5,24.5
4,17.0,17.0,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
5,15.4,15.4,36.3,36.3,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6
6,17.0,17.0,17.0,17.0,24.5,24.5,36.3,36.3,50.9,50.9,50.9,50.9,50.9,61.6,61.6
7,17.0,22.1,22.1,20.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,31.3,31.3
8,15.8,92.8,92.8,75.2,75.2,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
9,15.4,22.1,20.3,20.3,22.1,31.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
10,18.9,17.8,17.8,17.8,18.9,24.5,27.5,24.5,27.5,36.3,31.3,36.3,31.3,31.3,31.3
11,24.5,22.1,22.1,20.3,22.1,22.1,24.5,24.5,24.5,36.3,36.3,36.3,61.6,50.9,50.9
12,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,27.5,24.5,31.3,31.3,31.3
13,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,50.9,42.7,42.7
14,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,42.7,36.3,36.3
15,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3
16,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3
17,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
18,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
19,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3
20,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,50.9,42.7,42.7,42.7
21,61.6,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
22,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,27.5,27.5
23,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,42.7,36.3,36.3,36.3,36.3
24,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,50.9,50.9,50.9,61.6,61.6
25,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,31.3,31.3,27.5,31.3,31.3
26,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
27,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
28,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
29,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
30,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
31,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9
32,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3
33,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3
34,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
35,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,75.2
36,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
37,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6
38,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2
39,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
40,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
41,61.6,61.6,50.9,50.9,42.7,36.3,36.3,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
42,31.3,31.3,27.5,24.5,24.5,24.5,22.1,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
43,36.3,36.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,36.3,36.3,36.3,36.3,31.3,31.3
44,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,36.3,36.3,61.6,50.9,50.9,50.9
45,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5
46,27.5,27.5,27.5,31.3,42.7,92.8,144.6,144.6,144.6,144.6,144.6,144.6,115.5,115.5,115.5
47,17.0,17.0,17.0,17.0,17.0,20.3,24.5,24.5,42.7,36.3,36.3,36.3,42.7,36.3,36.3
