,0,1,2,3,4,5,6
0,50.9,50.9,42.7,42.7,36.3,36.3,36.3
1,22.1,20.3,20.3,20.3,22.1,20.3,20.3
2,17.8,17.8,17.0,17.0,61.6,61.6,61.6
3,15.8,15.4,15.4,15.4,17.0,17.0,17.0
4,17.8,17.8,17.8,22.1,20.3,20.3,20.3
5,17.0,16.3,16.3,61.6,61.6,115.5,115.5
6,14.8,15.1,14.8,16.3,15.8,16.3,16.3
7,14.5,61.6,61.6,61.6,50.9,50.9,50.9
8,14.4,17.8,61.6,61.6,75.2,61.6,61.6
9,14.5,14.5,17.0,17.0,18.9,24.5,24.5
10,15.8,15.4,15.8,15.8,16.3,22.1,22.1
11,17.8,17.8,17.8,17.0,17.0,17.8,17.8
12,20.3,18.9,18.9,17.8,17.8,17.8,17.8
13,31.3,27.5,24.5,24.5,24.5,22.1,22.1
14,42.7,36.3,36.3,31.3,31.3,31.3,31.3
15,36.3,31.3,31.3,31.3,27.5,27.5,27.5
16,42.7,36.3,36.3,31.3,31.3,31.3,31.3
17,36.3,36.3,36.3,31.3,31.3,31.3,31.3
18,31.3,27.5,24.5,24.5,24.5,22.1,22.1
19,27.5,24.5,24.5,24.5,22.1,22.1,22.1
20,31.3,31.3,27.5,24.5,24.5,24.5,24.5
21,31.3,27.5,24.5,24.5,24.5,22.1,22.1
22,22.1,22.1,20.3,20.3,20.3,20.3,20.3
23,61.6,50.9,50.9,42.7,42.7,36.3,36.3
24,61.6,50.9,50.9,42.7,36.3,36.3,36.3
25,42.7,36.3,36.3,36.3,31.3,31.3,31.3
26,50.9,42.7,42.7,36.3,36.3,31.3,31.3
27,31.3,31.3,31.3,27.5,24.5,24.5,24.5
28,31.3,31.3,27.5,27.5,24.5,24.5,24.5
29,92.8,92.8,75.2,75.2,61.6,61.6,61.6
30,61.6,50.9,50.9,42.7,36.3,36.3,36.3
31,92.8,92.8,75.2,75.2,61.6,61.6,61.6
32,182.1,144.6,144.6,115.5,115.5,115.5,115.5
33,115.5,115.5,92.8,92.8,75.2,75.2,75.2
34,144.6,144.6,115.5,115.5,92.8,92.8,92.8
35,92.8,75.2,75.2,61.6,61.6,50.9,50.9
36,230.4,230.4,182.1,144.6,144.6,144.6,144.6
37,182.1,144.6,144.6,115.5,115.5,92.8,92.8
38,230.4,230.4,182.1,144.6,144.6,144.6,144.6
39,182.1,144.6,144.6,115.5,115.5,115.5,115.5
40,144.6,115.5,115.5,92.8,92.8,92.8,92.8
41,61.6,61.6,50.9,50.9,42.7,42.7,42.7
42,17.8,17.8,17.0,17.0,17.0,17.0,17.0
43,24.5,24.5,24.5,22.1,22.1,22.1,22.1
44,22.1,22.1,22.1,20.3,20.3,20.3,20.3
45,17.8,17.0,17.0,17.0,16.3,16.3,16.3
46,36.3,31.3,31.3,27.5,27.5,24.5,24.5
47,24.5,22.1,22.1,22.1,20.3,20.3,20.3
