,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1614.415,1595.1482170165584,1577.6890571075191,1551.081839765056,1554.4790130962126,1531.369029386311,1514.8514731023506,1494.155405397263,1479.2809093512808,1557.0030822262863,1546.1367032747837,1613.720636178079,1608.9617263535629,1605.7454118625822,1601.0104037933147,1596.2121740121356,1645.575612488891,1640.6438207326862,1637.3641737350417,1635.7268095613067,1630.8245346773247,1706.369361857704,1704.6638924958463,1702.9601286033505,1699.5950917062723,1697.8954966145661,1696.2438371179517,1694.5475932808338,1692.8530456875528,1691.1601926418653,1691.1601926418653
1,1457.061,1439.6721141926726,1425.686140733276,1401.6424035737025,1796.9200682748744,1770.1898777954293,1750.8931816833558,1726.5425859062013,1709.354647640534,1695.7275767852425,1683.8930347357077,1672.1394108785403,1667.160974402998,1663.8283196151665,1658.8747914884514,1653.9031420794859,1647.5966868986654,1642.6588379804336,1639.3751629633107,1637.7357878003475,1632.827492006574,1714.798917430181,1713.084418512751,1711.371634094238,1707.9576986476836,1706.249740949036,1704.555917208087,1702.8513612908791,1701.1485099295883,1699.4473614196586,1699.4473614196586
2,1412.106,1395.2536170305555,1414.3875312376979,1390.5343414848917,1531.183575656284,1508.375901693832,1491.868120839538,1471.1672593039661,1687.8737985638118,1674.417974238785,1662.732152650513,1651.126232384598,1646.2211780134874,1642.9303818786382,1638.0498904796896,1633.1406533198717,1689.404459856334,1684.34131300074,1680.9743147160516,1679.2933404013356,1674.2604965808596,1690.546905818842,1688.8563589130233,1687.1675055541102,1683.7948577105074,1682.111062852797,1680.443629789944,1678.7631861601542,1677.084422973994,1675.40733855102,1675.40733855102
3,1303.376,1289.5787414213796,1843.3993044851225,1812.3109694786644,1797.8631250673266,1771.0831382404199,1751.6983416473004,1727.3579531175915,1710.1618977736618,1696.5283914751599,1684.688260511904,1672.9290859549817,1668.0282008511115,1664.69381247761,1659.8176084965871,1654.8431334641052,1648.0419138452617,1643.1027305814255,1639.8181682229929,1638.17835005477,1633.2687279014776,1636.318309102501,1634.6819907933987,1684.3159918026051,1680.956280514992,1679.2753242344768,1677.6482149102421,1699.210084695332,1697.5108746106366,1695.813363736026,1695.813363736026
4,1359.038,1345.7286361832153,1542.974232763464,1516.9524697424129,1504.85923981039,1482.443678772082,1466.2180885932369,1769.0724899141733,1751.4611613594386,1737.4984150217601,1725.3723528316552,1713.3292020908348,1708.2440370414174,1704.8292572113717,1699.7695665052577,1694.6753554146721,1686.2189084528711,1681.1653086980189,1677.8046592459314,1676.1280545866855,1671.104697130961,1666.8586938749088,1665.1918351810339,1682.1445453458527,1678.7963511897065,1677.1175548385168,1703.863471283678,1702.1596078123946,1700.4574482045823,1698.7569907563777,1698.7569907563777
5,1258.688,1870.8541356419191,1850.3773290529043,1819.1713119116437,1804.668776466731,1777.7874163749282,1758.32924035363,1733.8720006742813,1716.611097206605,1702.9261775295192,1691.041396193691,1679.2378765592748,1674.2183707833835,1670.8716082601875,1674.128825046057,1669.111459283265,1660.7825764186712,1655.8052093763617,1652.4952547628184,1650.8439595080556,1645.8963785105661,1641.0395574356098,1639.3985178781743,1640.605304360296,1637.32973235688,1635.692402624523,1653.2877662218987,1652.5329064556768,1650.880373549221,1649.229493175672,1649.229493175672
6,1281.443,1526.4221180625898,1509.71517662376,1484.2543168626555,1472.4217584341993,1450.4893683958635,1688.974476762229,1665.5040335526921,1648.9237413875278,1635.7784290967895,1624.362274245096,1613.0241768805881,1608.2563103965977,1605.041406032115,1719.5226502108371,1714.3692391086327,1705.814519470358,1700.702191649691,1697.3024879685831,1695.6091354806147,1690.5273932059704,1685.5314453065496,1683.8459138612432,1682.162067947382,1678.807421973555,1677.1286145515814,1679.4747849370299,1677.795310152093,1676.1175148419409,1674.441397327099,1674.441397327099
7,1318.612,1362.3485515132616,1351.8288084119731,1764.145590903059,1750.0817235836184,1724.0134624072714,1705.157149542206,1681.5860905521422,1664.8456995830743,1651.5734565510847,1640.047067650514,1628.5994899578845,1623.8151540151064,1620.5691475222302,1671.98816576493,1666.9772155601445,1658.6589825930605,1654.286529015286,1650.9796102437845,1665.5884106335407,1660.5966405012837,1655.7164090663298,1654.0606926572634,1652.4066319646063,1649.1038789033091,1648.671890024406,1647.7161021343813,1676.139882032247,1674.4637421502148,1672.7892784080645,1672.7892784080645
8,1415.028,1404.6782629495533,1406.1615706779976,1449.6738290974733,1438.1169482515697,1762.8587068612894,1743.590360596615,1719.410318940009,1702.293383246366,1688.7226051857615,1676.9369510779488,1665.2318808932216,1660.3635318467775,1657.044465146616,1652.212342097252,1647.2606600557742,1639.0408128977238,1637.7398153243696,1634.4659734335362,1684.4601814601028,1679.4118526118068,1674.5010061759422,1672.8265051697663,1671.1536786645966,1667.813268347946,1667.362570079598,1665.8534875095183,1684.954058022009,1683.269103963987,1681.747681860023,1681.747681860023
9,1323.105,1311.0773116870391,1339.9264748074932,1836.6777555517901,1822.0356577590414,1794.8956100921127,1775.305455154952,1750.7068099035848,1733.2783138933853,1719.460522232674,1707.460347127039,1695.5422227229494,1690.5534981068763,1687.174081664161,1682.2221246791094,1677.1805032892241,1668.840103261971,1667.4497971855958,1664.1165650410219,1667.935026475981,1662.9362235336973,1658.0452191298007,1656.3871739106708,1654.7307867367601,1651.4230398640732,1650.9887238242093,1649.3787191003853,1652.4484663812848,1650.7960179149036,1665.7440228969888,1665.7440228969888
10,1399.265,1382.6126345494724,1369.050244212597,1653.939488377945,1640.7541902716682,1616.3144122991255,1598.6679128141866,1576.6974075173837,1561.0011959525687,1548.5568071115506,1537.749375009398,1614.3942476552472,1609.6437246039322,1606.4284455984491,1603.2544973269491,1598.449541995206,1592.9041411831997,1661.3902739466287,1658.0691547890094,1657.0053916342204,1652.039344818487,1647.175999373329,1645.5288233739554,1643.8832945505817,1640.609965444775,1639.1812214793301,1637.5749182578509,1636.7030323395932,1635.0663293072535,1685.6334349779463,1685.6334349779463
