,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,1.265,1.251905,1.2539478199999998,1.2552630294199998,1.2561880416251,1.256787254794593,1.2575674655891067,1.2579316597752404,1.2586314254574915,1.258962591333702,1.259306723627681,1.259580000893552,1.2600569608149195,1.2604128596362452,1.2605825838297042,1.2607504456441754,1.2609884206881015,1.261168941757137,1.261341339378066,1.2614876858029431,1.2615965675430518,1.2618143872202965,1.2619195124420268,1.262027329506556,1.262092728257412,1.2621595955074913,1.2622845733051618,1.2623687515327018,1.2624003265143091,1.262444520963566,1.262503296981404,1.262565714556869,1.2626387431201629,1.2626647169458411,1.262706752040816,1.2627250980244893,1.2627523968481955,1.2627861108954725,1.2628082497865178,1.262836742539293,1.2628735179161252,1.2628947827369639,1.262907414040542,1.2629304324860962,1.2629407803236656,1.2629469579826946,1.262963382318833,1.262973565407239,1.2629877504493885,1.2630018361962427,1.263015823342869,1.2630217758728404,1.2630237540969675,1.2630237540969675
1,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49,9.49
2,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387,7.387
3,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229,2.229
4,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51
5,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422
6,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737,2.737
7,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22,8.22
8,0.679,0.679,0.7726000000000001,0.7614616,0.753627748,0.748553061136,0.7419455203280799,0.738861189832004,0.7329349320386356,0.7301303155726265,0.7272158875849868,0.7249015249809074,0.7208621907825876,0.7178481130462413,0.7164107328635304,0.7149891250147162,0.7129737340138921,0.711444915983267,0.7099848947640199,0.7087454989734592,0.7078233885052818,0.7059786916409438,0.7050883948167926,0.7041753009982049,0.7036214443762443,0.7030551511555907,0.7019967245047447,0.7012838260450976,0.7010164201325564,0.7006421409903029,0.700144371747526,0.6996157624538377,0.6989972895802227,0.6987773193948402,0.6984213276457331,0.6982659570245672,0.6980347655402724,0.6977492440571684,0.6975617516165967,0.6973204488455811,0.6970090012152061,0.6968289112030541,0.6967219377358358,0.6965269964207417,0.6964393614386379,0.696387043354322,0.6962479470074875,0.6961617072724501,0.6960415753215429,0.695922284294292,0.6958038283042319,0.6957534168193192,0.6957366634024998,0.6957366634024998
9,4.35,4.35,5.442000000000001,6.799552000000001,7.184344560000001,6.991609129920001,6.740656262577601,6.6235141057112985,6.3984362092458795,6.291917526365094,6.1812282273622845,6.093329272448894,5.939916296473392,5.825442323127307,5.7708509571715965,5.7168586207990755,5.640314538034327,5.5822503838227835,5.526799116550757,5.479727151888727,5.4447056101801765,5.3746444511286455,5.3408311842414005,5.306152092792951,5.285116746751506,5.263609061576221,5.223410262866868,5.196334544717995,5.18617853018138,5.1719634951682965,5.153058334779425,5.13298187640994,5.1094924201176415,5.101138003496348,5.0876175194334134,5.081716579277946,5.07293598032661,5.062091940621712,5.054971021215495,5.045806397939693,5.033977689174718,5.027137912282972,5.023075084809273,5.015671258876371,5.01234290258199,5.010355873874244,5.005073026883251,5.001797661748834,4.997235078116592,4.992704432569776,4.988205501541787,4.986290885037162,4.985654594152125,4.985654594152125
