,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,14.0,14.0,14.0,14.0,14.0,14.1,14.0,14.3,14.3,14.3,14.3,14.3,14.4,14.4,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
1,14.0,14.0,14.0,14.0,14.0,15.8,15.4,15.4,15.1,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
2,14.0,14.0,14.0,14.0,16.3,15.8,15.4,15.1,14.8,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
3,14.0,14.0,14.0,14.3,14.2,14.0,14.2,14.2,14.2,14.5,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
4,17.0,15.1,14.5,14.3,14.2,14.2,14.2,14.2,14.2,14.8,14.8,14.6,14.6,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
5,144.6,50.9,27.5,22.1,20.3,17.8,17.0,16.3,16.3,15.8,15.4,15.1,15.1,14.8,14.8,14.8,14.8,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
6,92.8,36.3,22.1,20.3,17.0,16.3,15.8,15.4,15.4,15.1,14.8,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
7,14.2,14.0,14.4,14.3,14.2,14.0,15.1,14.8,14.8,14.6,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
8,14.0,14.0,14.2,14.1,14.3,14.2,14.5,14.5,14.4,14.3,14.6,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
9,14.0,14.0,14.0,14.0,14.6,14.5,14.4,14.3,14.3,14.3,14.4,14.4,14.3,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5
10,14.0,14.8,14.5,14.3,14.2,14.2,14.1,14.2,14.2,14.8,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
11,14.6,14.3,14.0,14.0,14.6,14.5,14.5,14.4,14.3,14.4,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
12,14.0,14.0,15.8,15.4,14.8,14.6,14.5,14.5,14.5,14.3,14.5,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
13,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,15.1,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
