,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,3,5.54,2.82,8400.0,4281.89,72838.0,0.49,0.11,33.15,0.002775,5.055
1,10,1,3,0,6,0,minizinc_fw,0,,,,4,5.54,2.9,8400.0,4398.84,72838.0,0.48,0.11,27.97,0.0027400000000000002,3.9159999999999995
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,11,5.54,2.94,8400.0,4456.12,72838.0,0.47,0.11,204.3,0.0018000000000000002,6.112500000000001
3,10,50,3,0,6,0,minizinc_fw,0,,,,4,5.54,2.9,8400.0,4398.84,72838.0,0.48,0.11,27.97,0.00296,3.9480000000000004
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,21,2.16,1.16,29979.0,16067.22,667180.0,0.46,0.13,3208.63,0.007209090909090909,101.35681818181818
5,100,1,3,0,6,0,minizinc_fw,0,,,,22,2.16,1.12,29979.0,15586.62,667180.0,0.48,0.13,915.76,0.00483913043478261,71.22521739130435
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,41,2.16,1.38,29979.0,19196.27,667180.0,0.36,0.13,17169.12,0.005616666666666668,102.38452380952384
7,100,50,3,0,6,0,minizinc_fw,0,,,,22,2.16,1.12,29979.0,15586.62,667180.0,0.48,0.13,915.76,0.004543478260869565,71.0295652173913
