,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
17,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,42.7,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3
18,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7
19,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7
20,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
21,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
22,50.9,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
23,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,36.3,42.7,36.3,36.3
24,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,36.3,31.3,36.3,36.3,36.3,31.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,36.3,42.7,42.7
25,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
26,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,42.7
27,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7
28,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
29,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
30,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,36.3,42.7,36.3,42.7,36.3,42.7,42.7
31,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
32,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
33,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
34,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,36.3,36.3
35,182.1,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
36,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
37,115.5,92.8,92.8,92.8,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,36.3,42.7,36.3,42.7,36.3,36.3,36.3,36.3,42.7,36.3,36.3,42.7,36.3,36.3,42.7,36.3,42.7,42.7
38,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
39,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
40,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
41,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,36.3,42.7,42.7,36.3,42.7,36.3,36.3,42.7,36.3,36.3
42,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
43,27.5,24.5,24.5,24.5,22.1,22.1,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
44,31.3,27.5,24.5,24.5,22.1,22.1,36.3,36.3,36.3,36.3,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7,36.3,42.7,42.7
45,31.3,27.5,24.5,24.5,24.5,24.5,24.5,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7
46,22.1,20.3,20.3,20.3,22.1,22.1,22.1,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3,42.7,36.3,36.3,42.7,36.3,36.3
47,17.8,17.8,17.8,17.8,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,36.3,31.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
