,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
15,14.0,14.0,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.2,14.2,14.1,14.2,14.2,14.2,14.2,14.2,14.1,14.1
16,14.8,14.0,14.3,14.1,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
17,15.4,14.1,14.0,14.6,14.4,14.3,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
18,14.0,14.0,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
19,14.2,14.0,14.2,14.2,14.4,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
20,15.1,14.1,14.1,14.6,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
21,14.0,14.0,14.6,14.4,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2
22,14.0,14.3,14.2,14.2,14.4,14.3,14.3,14.2,14.4,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.3,14.3
23,14.0,14.3,14.2,14.3,14.2,14.3,14.2,14.4,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2
24,14.0,14.1,14.2,14.2,14.5,14.4,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2
25,14.0,14.0,14.2,14.3,14.2,14.3,14.3,14.2,14.4,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2
26,14.5,14.0,14.6,14.3,14.3,14.2,14.4,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.2,14.2,14.2,14.3,14.2,14.2,14.2,14.2
27,14.8,14.2,14.2,14.3,14.3,14.2,14.4,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.3
28,14.3,14.0,14.6,14.4,14.2,14.4,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.2,14.3,14.2,14.3,14.3
29,14.0,15.8,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.4,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.2,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.3
30,14.0,15.1,14.6,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.2,14.3,14.3
31,17.8,14.6,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.3
32,14.0,15.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.2
33,14.0,15.4,14.5,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.2,14.2,14.3,14.3,14.2,14.2
34,14.0,14.6,14.4,14.3,14.3,14.3,14.3,14.4,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.2,14.3,14.3,14.3
35,14.0,15.4,14.5,14.3,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.2,14.3,14.2,14.3,14.3,14.3,14.3
36,14.2,14.0,15.1,14.5,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3
37,14.5,14.2,14.5,14.3,14.5,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
38,24.5,15.4,14.6,14.4,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3
39,14.8,14.3,14.5,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
40,14.0,14.4,14.5,14.5,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
41,24.5,15.8,14.5,14.5,14.3,14.4,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
42,16.3,15.1,14.8,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
43,22.1,15.8,14.6,14.4,14.5,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
44,14.2,14.6,14.6,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
45,14.3,14.6,14.8,14.5,14.5,14.4,14.4,14.3,14.4,14.3,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
46,17.0,17.0,14.6,14.5,14.4,14.4,14.4,14.3,14.4,14.4,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
47,14.0,14.0,14.0,14.4,14.2,14.5,14.3,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.2,14.3,14.3,14.3,14.3
