,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,-8.972552305567605,-12.544048939577351,-14.472061663392129,-16.383369291541428,-17.063634205868862,-17.715770899047847,-18.70681816966013,-19.428621806987053,-19.886696314289956,-20.635520555788766,-21.030696767144722,-21.533767593969312,-21.90066886955738,-22.310358745647545,-22.585023595006263,-22.833005511681257,-22.97088132000653,-23.12743953085617,-23.285055488013533,-23.43210266965255,-23.534748086052637,-23.622006248643103,-23.768986262839622,-23.87768318046508,-23.976121857227128,-24.066512828477173,-24.16813227094916,-24.21307576169161,-24.24581879173687,-24.284388818471864,-24.30962998641734,-24.33433829717869,-24.349070947036573,-24.361337815638276,-24.37636858088314,-24.3818452437376,-24.39010306419655,-24.39010306419655
1,0.0,-12.047532282286175,-16.366349160631568,-17.940121973252374,-19.923090403011106,-20.52935212582329,-21.460959821709793,-22.23862947712421,-22.91912280347218,-23.277879364460468,-23.853258154568998,-24.235324797048353,-24.638029891644802,-25.004327739418446,-25.457584624649158,-25.731763012814103,-25.92213986710126,-26.065452531081952,-26.222458480185058,-26.344629633004054,-26.511305832373345,-26.614262709830076,-26.702968371326055,-26.81306770377635,-26.925205154514284,-27.02844254226651,-27.12159346237052,-27.19995299453722,-27.247818925104742,-27.282331754303314,-27.321852713505045,-27.351253044892527,-27.377047317329204,-27.394275081524217,-27.40684350413432,-27.422435298408363,-27.428907265360674,-27.435059166119625,-27.435059166119625
2,0.0,-4.401110275418552,-5.943871288380619,-6.384714690875381,-7.124623072325458,-7.353512557417744,-7.734733872614376,-7.977779806054888,-8.282821124306825,-8.398072384901647,-8.617946783194244,-8.792051116684686,-8.924443165580147,-9.045478213206549,-9.209389327695806,-9.256652959485132,-9.320568690625608,-9.348771508155519,-9.402389489052803,-9.453696816962518,-9.517360000649063,-9.537563571282993,-9.55428064204261,-9.576351745061729,-9.595892985873109,-9.631584767187714,-9.648987793311907,-9.662482555710362,-9.679940756048369,-9.683505553306384,-9.689717251780992,-9.693184501677807,-9.695323386598009,-9.697082604823173,-9.699182156683236,-9.70225165693131,-9.702888803500436,-9.704175821038982,-9.704175821038982
3,0.0,0.0,0.15234873017822767,0.41113654703208036,-1.6924955158622483,-2.363560379272297,-3.3536972873246795,-4.117039055378538,-4.889717999973215,-5.236913547671295,-5.911102565433599,-6.34531780526589,-6.767835934743559,-7.156029883819297,-7.591268523543559,-7.825861604046867,-8.031658393907355,-8.179762367144907,-8.34604804607898,-8.487622292138512,-8.648822970944842,-8.753343527439409,-8.84393057738717,-8.952597448725394,-9.06497970390367,-9.176387786567485,-9.271569525542333,-9.339065418102093,-9.388019610245465,-9.418989455040526,-9.458642460759656,-9.486309386567424,-9.509217123110073,-9.52468212069246,-9.53736045711695,-9.553023251868458,-9.558828241879905,-9.565149639013045,-9.565149639013045
4,0.0,0.784685451190067,-5.274070578426922,-7.84205887514138,-8.146112262966485,-8.241457510764125,-8.411830965225745,-8.439399609362932,-8.487984796963252,-8.506118251705768,-8.533418110601142,-8.597898505358085,-8.64064126853314,-8.648366371593124,-8.663568771871194,-8.624804616355934,-8.629839003506293,-8.619263091798132,-8.62248464010792,-8.652093840880546,-8.660352236687643,-8.651132539210593,-8.643713231507311,-8.637906312210092,-8.565492615737728,-8.570109580394929,-8.563454479693117,-8.558895483043296,-8.561610811954534,-8.531064544381762,-8.529835015550162,-8.517856449797199,-8.495288942618659,-8.490000876921666,-8.488893889912939,-8.486282150184204,-8.484293292351877,-8.483891597759616,-8.483891597759616
5,0.0,-17.771226189033037,-18.648233591619746,-18.88569438383761,-18.662512594502207,-18.56014458744887,-18.361085572635996,-18.162083491047106,-17.986740260794576,-17.877705911281506,-17.637657610753276,-17.56855911413758,-17.240869232460238,-17.083537204390563,-16.953844954335505,-16.831841316334685,-16.691583737161075,-16.61536890952413,-16.56780881527957,-16.515934201140563,-16.474022233681282,-16.41679681893711,-16.367428511999954,-16.311923784952963,-15.955406196651936,-15.917426341207365,-15.871258622753963,-15.812959560851777,-15.796422284053472,-15.68218787121463,-15.664177802897813,-15.645504940894257,-15.5535237824967,-15.54199080130435,-15.535622146870075,-15.52892213693273,-15.524587678377602,-15.519202526501271,-15.519202526501271
6,0.0,-3.741395762896301,-2.808974670838534,-2.4431865551186656,-2.0494204784337096,-1.8826360277312382,-1.5827232167965681,-1.3026712091617656,-1.1091870903152021,-0.9880090090823377,-0.7081668918302567,-0.6253806529896841,-0.44971403718370767,-0.29119979935440776,-0.1445804388938959,0.02436478265331894,0.10707715062928128,0.1910569830737279,0.257364373371107,0.340341367717204,0.3883003522856961,0.4512416055873227,0.503444885950693,0.5999495374578483,0.2897070260272864,0.33802013073168585,0.3979466325212405,0.4537405712942726,0.47419542924685015,0.3896028921941594,0.4151151097129615,0.44552055179084266,0.37782867331018827,0.3936200591196546,0.4021004278521655,0.41204724641227236,0.41798223680551255,0.4220843828102855,0.4220843828102855
7,0.0,-0.9709913439169046,-0.9706286508479807,-1.0279502641913982,-1.1301833651490283,-1.0428117471696376,-1.026211730168798,-0.8660632054655197,-0.8189747759708378,-0.7805006016340185,-0.5827572275514171,-0.5471865457591333,-0.46952041964712665,-0.3958641009881805,-0.3486507130440742,-0.22841164254682736,-0.19078934374459677,-0.14574238956865895,-0.09779319752056014,-0.05652089294300751,-0.045180612827075424,-0.012714846887590227,0.013965335581868693,0.07394594530663215,-0.0221729426551951,-0.0009540697281006736,0.02943352944974172,0.06915267946760657,0.10057483166661123,0.07702228044673434,0.08919275668296679,0.05818058772922373,0.03880930381697772,0.022430942200152192,0.03227651727396635,0.038265776362771536,0.03254271462460689,0.034534996230924785,0.034534996230924785
8,0.0,-2.7301183594419838,-4.756077512840201,-5.540938111378516,-6.639400422564322,-6.589098736865976,-6.979727504858344,-7.31469863636998,-7.529259645451304,-7.641613842706033,-7.829992285000083,-7.966998535051962,-8.093254925625441,-7.891471995227945,-8.072740479052399,-8.319695046418717,-8.192849837323807,-8.373234898450836,-8.42837515755594,-8.202156247456045,-8.295386147467743,-8.435261098859089,-8.555274573539487,-8.70777614705765,-8.721200104785394,-8.632767950461893,-8.771187734259335,-8.867864998026551,-8.954563791160904,-9.013373288267495,-9.06911800012759,-9.11410124020192,-9.156482388273679,-9.180376786891953,-9.204197699520266,-9.22691120858261,-9.235390262720035,-9.244195199127844,-9.244195199127844
9,0.0,2.213024012787765,-0.06837716620802849,-0.9272806233021083,-2.0707073008766654,-1.7585153868639773,-2.283801855487241,-2.1798318256302855,-2.5409827964271727,-2.6337252697805758,-2.6059718689851414,-2.814804826192134,-3.3761534829243742,-4.233200776030007,-4.3168101196643,-4.403301803296339,-4.907680334156723,-5.082724236799616,-5.317462096812956,-5.335120162592628,-5.3770572182310525,-5.506780492659418,-5.616793220842297,-5.754878739011262,-5.920157231087838,-6.21897510194392,-6.343666545358252,-6.4271077665453005,-6.420666311581789,-6.462108410972031,-6.511791610407969,-6.5489689832643085,-6.579152381946037,-6.601001209771801,-6.61908346614977,-6.637598765701228,-6.645336154795291,-6.653343094161041,-6.653343094161041
10,0.0,-8.953604427340743,-9.157813071124533,-8.91975192433034,-8.843062993502395,-8.172213530882162,-8.174542538731565,-7.529686401609042,-7.471155454728876,-7.6666431993834925,-8.571447481613824,-8.526705908154105,-8.686727529591534,-8.865740325176459,-9.25948441732121,-8.761074065208872,-8.844390123127061,-8.913651635170545,-9.00080621010544,-9.458627424029874,-9.540777650988113,-9.583777261654735,-9.622719450670676,-9.663947244886241,-9.70930268106218,-9.754533741098191,-9.794921887730569,-9.819054317895379,-9.85652458527947,-9.867858885439043,-9.885833252714368,-9.89616265536025,-9.903932880295027,-9.911119743296755,-9.91697372636548,-9.922912320863958,-9.925357809332368,-9.927739055831006,-9.927739055831006
11,0.0,-6.50643145874246,-5.868469037563953,-5.344220345144097,-4.874728798381128,-6.301400633405883,-6.102472922857813,-7.63703185621452,-7.673326907524404,-7.643839532177779,-7.917293893165024,-7.37400076068642,-7.3047601075216155,-7.284472273338032,-7.3184277001077405,-7.991837606689969,-7.9370748111457585,-7.924535833661381,-7.881261076512032,-7.88315069316328,-7.8720009842842105,-7.862041415464553,-7.8609826229139514,-7.8322631411758765,-7.813547954565051,-7.802701955343267,-7.784982936373862,-7.750685205553109,-7.756778450766013,-7.747971692820551,-7.747154422590799,-7.729984645962372,-7.726016248530737,-7.723053159194057,-7.7234628455797605,-7.723101013275953,-7.7205021824072295,-7.717969895195246,-7.717969895195246
