,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.31,0.0,0.0,0.0,65100079.0,1770470.0,1031340277.1,0.0
1,1.28,0.02,0.02,96071.16,65100079.0,1731925.92,1006598621.87,0.0151
2,1.25,0.04,0.04,164444.63,65100079.0,1701014.84,992378015.08,0.0126
3,1.23,0.06,0.05,240286.77,65100079.0,1672327.77,980932946.19,0.0118
4,1.21,0.07,0.06,306018.57,65100079.0,1644124.5,973040500.26,0.0119
5,1.19,0.09,0.06,359466.71,65100079.0,1619729.11,967574580.52,0.0105
6,1.18,0.09,0.06,378920.68,65100079.0,1605209.72,965138625.66,0.0067
7,1.17,0.1,0.07,400587.91,65100079.0,1590820.48,963024121.73,0.0067
8,1.16,0.11,0.07,423800.85,65100079.0,1576075.69,961241172.32,0.0073
9,1.15,0.12,0.07,437493.68,65100079.0,1565074.64,960106029.39,0.0047
10,1.15,0.12,0.07,453482.42,65100079.0,1554151.93,959108770.34,0.0055
11,1.14,0.13,0.07,461949.37,65100079.0,1547944.64,958586981.04,0.0034
12,1.14,0.13,0.07,471425.36,65100079.0,1540220.38,958078364.07,0.0041
13,1.13,0.14,0.07,480442.65,65100079.0,1531002.13,957624238.84,0.0048
14,1.12,0.14,0.07,486482.81,65100079.0,1524887.3,957306573.84,0.0034
15,1.11,0.15,0.07,497560.69,65100079.0,1502170.4,956287964.52,0.0093
16,1.11,0.15,0.07,500622.87,65100079.0,1499167.57,956134757.84,0.0021
17,1.09,0.16,0.07,501491.84,65100079.0,1484243.21,955783467.83,0.0072
18,1.09,0.17,0.07,502886.93,65100079.0,1476836.83,955569623.16,0.0041
19,1.09,0.17,0.07,504488.43,65100079.0,1472410.76,955436737.27,0.0028
20,1.08,0.17,0.07,506140.88,65100079.0,1470938.35,955396054.17,0.0015
21,1.08,0.17,0.07,507794.41,65100079.0,1467997.95,955345131.84,0.0022
22,1.08,0.17,0.07,508905.0,65100079.0,1466529.96,955327218.24,0.0015
23,1.08,0.17,0.07,510620.16,65100079.0,1465074.52,955300894.51,0.0015
24,1.08,0.17,0.07,513893.02,65100079.0,1462145.85,955273786.29,0.0021
25,1.08,0.17,0.07,515200.41,65100079.0,1460683.71,955247505.91,0.0015
26,1.08,0.18,0.07,516663.12,65100079.0,1459223.03,955231986.52,0.0015
27,1.07,0.18,0.07,518660.47,65100079.0,1456306.1,955206625.63,0.0022
28,1.07,0.18,0.07,519747.63,65100079.0,1454849.8,955178801.45,0.0015
29,1.07,0.18,0.07,523182.34,65100079.0,1453394.96,955160776.52,0.0015
30,1.07,0.18,0.07,524155.83,65100079.0,1451941.57,955147597.34,0.0015
31,1.07,0.18,0.07,524901.56,65100079.0,1450489.63,955133188.4,0.0015
32,1.07,0.18,0.07,526161.95,65100079.0,1449039.14,955121438.62,0.0015
33,1.07,0.18,0.07,527492.12,65100079.0,1447590.11,955109065.61,0.0015
34,1.07,0.18,0.07,529081.58,65100079.0,1446142.52,955094674.32,0.0015
35,1.07,0.18,0.07,531293.85,65100079.0,1444714.69,955082479.43,0.0015
36,1.06,0.18,0.07,533184.72,65100079.0,1443269.98,955067545.43,0.0015
37,1.06,0.19,0.07,535194.1,65100079.0,1441826.72,955051924.21,0.0015
38,1.06,0.19,0.07,536537.61,65100079.0,1440384.89,955041383.35,0.0015
39,1.06,0.19,0.07,537408.78,65100079.0,1438944.51,955027585.48,0.0015
40,1.06,0.19,0.07,539777.74,65100079.0,1437505.57,955014536.95,0.0015
41,1.06,0.19,0.07,540894.02,65100079.0,1434632.01,954995452.9,0.0021
42,1.06,0.19,0.07,541903.65,65100079.0,1433197.38,954976269.69,0.0015
43,1.06,0.19,0.07,543341.92,65100079.0,1431764.2,954968789.38,0.0015
44,1.05,0.19,0.07,544735.4,65100079.0,1430332.44,954961247.55,0.0015
45,1.05,0.19,0.07,546123.65,65100079.0,1428902.15,954955607.75,0.0015
46,1.05,0.19,0.07,546123.65,65100079.0,1428902.15,954955607.75,0.0008
