,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,5320.936,5263.843506028758,5208.84267360389,5150.549297269721,5099.298422108673,5073.424143847401,5274.381142591072,5243.19999,5230.296055988543,5215.053644468852,5206.571460143073,5196.269045367624,5206.351390337769,5276.635409512149,5277.3776817366825,5273.203184069537,5272.438445580198,5287.905282683409,5284.729381438868,5316.274786925085,5314.121380869084,5322.991872990246,5345.711442280986,5344.779337288088,5368.927618106811,5368.927618106811
1,5038.396,4984.364445304623,4932.344708695583,4878.585196336875,4948.360261320985,4927.29999,5479.416647650174,5446.983408735477,5432.69999,5415.866980215202,5375.635670718007,5355.892132794706,5359.968043285633,5372.124014564022,5329.557818629021,5325.699404371862,5334.186571150064,5356.998099376391,5377.496656088263,5368.705061529138,5373.141237927601,5377.135868148457,5380.717358144438,5378.138876069242,5397.545129401062,5397.545129401062
2,4915.359,4862.840534099661,4812.713585275833,4774.568736482293,5415.9286750333395,5383.81124531742,5329.817459901262,5298.280751038395,5284.355081217865,5267.923051767733,5228.630665962446,5221.068664869449,5271.489565497125,5260.994138184883,5253.533184155102,5249.726901347029,5260.196616825962,5282.738600707898,5312.329828330816,5316.274959590933,5337.967766486097,5345.542529254816,5359.913944790519,5360.83337330829,5392.410662686866,5392.410662686866
3,4781.162,4731.055445433585,4688.340114952359,4773.902952828716,5584.75233807557,5551.473877648268,5493.300096498805,5460.786997568778,5446.510495676157,5429.5638178979,5389.208110217058,5369.49999,5472.3122877595615,5457.794459947593,5414.081803501508,5408.8617277663425,5395.221909414901,5379.63388666114,5360.012361928563,5363.795175874486,5424.660480545056,5421.942330792308,5415.016946637233,5411.961668293018,5408.644014432083,5408.644014432083
4,4413.337,4387.646256953852,4665.68981805704,5331.105013563365,5269.16178228138,5237.765026421027,5182.989471277844,5152.423139659547,5142.936711532682,5128.400700487972,5143.410199171501,5143.341670361993,5410.293075482904,5395.9392127673855,5352.72896971868,5347.929322152476,5342.424005716383,5347.845817673278,5338.023157217626,5341.903907935539,5421.909714900397,5418.784230539595,5410.6863852898805,5407.515075450161,5399.986587701585,5399.986587701585
5,4263.232,4511.866975880699,4574.2030965345275,5728.505268148607,5661.555425682359,5627.815998610978,5568.7852983923985,5535.8176998435165,5521.538228051023,5504.358301674289,5463.259285324646,5443.002320516857,5432.69999,5418.289498341628,5374.9346873760915,5369.7608974408195,5356.894073997193,5375.9821040204615,5356.35540394052,5374.671247802511,5365.212154832715,5367.257404643864,5388.296271431371,5385.138201412657,5377.618858913474,5377.618858913474
6,4086.831,5791.517382486094,5730.979114653654,5666.704015809553,5600.478233209516,5567.1040521679715,5508.715111429451,5476.103701840341,5461.6443992324,5444.6467537828,5403.99395902036,5383.954280997095,5373.762069830134,5359.508372295472,5351.7782931620695,5347.754717249813,5372.587207700875,5356.654925631379,5358.18453621208,5415.6518299249365,5406.103255440253,5403.2825985262625,5400.606502712976,5397.44089998931,5389.94713575883,5389.94713575883
7,4234.737,4854.350758570016,4805.195949787924,4751.532063862783,4822.998852164011,4887.382965678638,5540.475523930912,5507.6757908559,5493.134742654612,5476.039433460411,5435.153433291162,5414.996569283902,5404.746104012673,5390.407340564257,5347.279491451811,5343.6390315681165,5391.1517870495,5375.149996618324,5355.530528880376,5432.70001,5423.119019331802,5419.993863515495,5409.884591630042,5406.76647640892,5402.435431431775,5402.435431431775
8,4379.165,4361.657069756905,5779.021467345628,5714.198087081396,5647.415513895087,5613.784536995973,5554.900703152992,5522.018311411991,5507.470145392642,5490.330462059665,5449.336579175756,5429.126919417823,5418.849675287106,5404.4731593120305,5362.456622382977,5358.767244048874,5406.16559799776,5390.120838172554,5370.430041846141,5361.61358644706,5358.9824435432165,5369.50001,5359.47843900559,5362.135389275055,5391.407876327704,5391.407876327704
9,4617.146,4570.005364425043,5116.80001,5059.811538557126,5000.732622759866,4976.887970880464,4931.065725186321,5026.598920277847,5430.399664896673,5413.597054522453,5373.201284885207,5354.08282364703,5343.970919536906,5329.90421276858,5459.800173660779,5454.523682416154,5440.57997424992,5424.428057111443,5404.6174924694515,5395.743724989682,5386.248839688465,5385.803750382997,5375.75616812966,5374.612746757652,5375.497732251772,5375.497732251772
10,4574.047,4528.662130152521,4602.258836672696,5270.54987217469,5209.007279659038,5199.140082119976,5148.490411372683,5133.224404175642,5276.04745214024,5260.763106590797,5222.748502283888,5302.254462570776,5292.251693926815,5278.281965873702,5418.848432473944,5413.612695618021,5399.77705608889,5383.781208744148,5364.1168831414725,5363.815849341629,5379.650372253189,5375.747384363364,5365.717280280073,5404.537264531337,5397.090462144783,5397.090462144783
11,4973.727,4920.358268418347,4875.927637911544,4862.049100151761,4813.086709030453,5239.6100698622695,5185.971435047538,5155.927974269006,5164.843726703109,5153.378302467914,5213.111612015681,5289.518446730904,5279.567907338467,5265.623314215536,5366.569840789681,5361.778037134957,5357.654388830425,5419.215227512103,5399.41620267012,5390.557077189729,5381.13058556989,5377.219167442837,5367.185416630199,5422.164762731396,5414.594431430613,5414.594431430613
12,5019.107,4965.293247985681,4913.535886195011,4864.854127637886,4822.19514409853,5641.007275257076,5581.837703495656,5548.792648785007,5534.171014828288,5516.950921025272,5475.757532730294,5455.450412482994,5445.122000313213,5430.672881907976,5388.440592069701,5383.23581849521,5369.49999,5452.621747933384,5432.69999,5423.780350951648,5414.218467053809,5410.2847773034655,5400.205224215667,5401.354377170258,5393.816462714404,5393.816462714404
