,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,54.56,54.56,59.802745042536195,72.44600732437343,70.90345133747361,74.3818121319303,73.72258713323805,73.1417156837099,72.52198610799273,73.40313884562214,72.96412371921836,71.92778439506883,72.00096366424512,71.2734662652639,73.89346280337017,73.68663078742917,73.58399563237545,72.70599533830031,72.42524312048762,72.23106812581446,72.06941364049057,71.71698984337117,71.50711802930263,71.41764981444953,71.58636500515621,71.78228212336434,71.69679383690398,71.61871682094929,71.07510617100885,71.1572801968655,71.43093752917656,71.38916604222379,71.30312908546011,71.27599751348802,71.14568952410762,71.12466484900212,71.07053880455857,71.21971475020781,71.15148108944011,71.09585387937096,71.06698584839276,70.84914211195976,70.84914211195976
1,61.461,61.461,61.88868824276298,68.63586368845083,69.41751613422737,73.55256654286526,72.31941686922764,70.86652337713068,69.90652460565025,72.16313529717667,71.61710681604141,70.29999000000001,71.09251613329032,70.38082746010178,70.42489256619498,70.22540560078404,70.62515807686076,69.77895192840896,69.97602504634123,70.77755950156775,70.61534628288413,70.26519488411353,70.52647765740225,70.40698608686608,70.28781131395046,70.58996051318488,70.50475052469774,70.42826450038936,69.95711658712564,70.16783375459073,70.62720053711061,70.62417206149878,70.53101946006277,70.50164398462387,70.37668314066751,70.31122147223844,70.25327200621189,70.59064763069324,70.5131552322124,70.44272401059989,70.4110801265465,70.19894210749402,70.19894210749402
2,38.857,38.857,38.857,40.59685756492659,41.31863295266593,42.52915657710062,43.71169971387201,45.436108147909565,47.24141337840579,48.07258144210949,48.706976249674234,50.23345615025548,50.474918186457174,51.738364359571335,53.361007452457756,53.6420032215898,53.792369566765856,54.985451895055476,55.061252889055076,56.340639800906075,56.55793624194754,56.8523280424203,57.39686745526234,57.630202539770224,58.53628229210516,58.5957068348958,58.785016981788665,58.914580563836935,62.40368384202695,62.493949652016525,62.79600396504053,63.22375777460949,64.18238587787042,64.44068094848386,66.07993263831843,66.16634796777241,66.61039978740278,67.07373138316369,67.53415745036175,67.96913383858458,68.03389640148893,69.93051802843266,69.93051802843266
3,38.442,38.442,38.442,38.442,38.44547618202757,38.4453686660328,38.72021748638757,39.08171944663106,39.44789139170863,39.423323969169594,39.600720779936246,40.10590506133601,40.129569487696735,40.59761381683485,41.05113610269311,41.10183302194272,41.152048662679995,42.96166869553277,43.22699566321847,47.699489528784575,47.72287862728009,48.12881884993887,49.76047993081567,50.071674281480206,52.0982756910396,52.110045790227815,52.26980437820659,52.64425180944442,56.351237271715625,56.3877646590308,57.41212705898185,57.81673463260106,58.6992111629907,58.92932512103473,60.702453420456386,60.724629217641336,61.242202078157895,61.73982590348259,62.158005153827325,62.55884358525945,62.57922852598713,64.65500516633949,64.65500516633949
4,45.476,45.476,45.476,45.476,45.476,45.476,45.47810442380348,45.520784128737105,45.56207037070641,45.6262399601849,45.67794765312001,45.933138093003976,45.996933127444834,47.96357073488616,50.057108569764885,50.35113427220365,51.076650511730776,57.22440337128109,57.765567861672686,63.683704933273404,63.625066559428795,65.32536086520108,67.21744706543636,67.54246986207264,69.92170475894434,69.89160804239587,70.00110721486058,70.66816014762811,70.42987792521768,70.27991585169838,71.60001,71.49002706084305,71.40913693059268,71.38108762173584,71.32762812709598,71.23392398782173,71.19420421690977,71.02795416498459,70.96321817887036,70.90544581693858,70.86155167334316,70.71993827230226,70.71993827230226
5,37.927,37.927,37.927,37.927,37.927,37.927,37.927,38.046735422656624,38.17095874118634,38.33374594656683,39.07877325162419,41.79475565165587,42.84268965605898,49.979036721614506,58.66851418549923,59.162121387376395,62.19422840019542,69.90422912942888,70.39719796314515,69.5761141280613,69.76435668306036,72.9541073117976,72.51863141106782,72.35171659767464,71.85498262467928,71.65280413667097,71.53703215602272,71.45642765020669,70.77781052811115,70.62864687077195,70.36042012076865,70.25399424943829,70.10022287380893,70.05173139640121,70.87653462109787,70.78360177336828,70.67764186792805,70.51574129587686,70.38304824111582,70.2631561785793,70.22422812616264,71.23295592963176,71.23295592963176
6,26.625,26.625,26.625,26.625,26.625,26.699230401465908,26.697928632934346,26.83517997136891,26.974607502408006,30.281005732632696,33.05503713929039,43.922014212032664,48.29706059640532,56.965182397950514,67.9988969728919,68.52375631123341,72.47655185175886,71.30353309549943,70.8882662892681,70.07997910621967,71.00627953374041,70.63834059896605,70.22192666972646,70.27732431010658,70.34614477479285,70.1530411082687,70.38104126309626,70.29999000000001,72.44287439123717,72.28932119033088,72.01495221594756,71.90539175660658,71.67826230736553,71.60663751691656,71.26263671803933,71.16909277383013,71.06795758393625,70.91328182346734,70.77981013405835,70.66673158692433,70.62122063805907,70.31160750459989,70.31160750459989
7,33.555,33.555,33.555,33.555,33.555,33.74057600366475,33.84078908600758,36.594943534188474,39.12567352185485,53.57972594845882,56.890215881074354,70.22811691394887,75.70666070866271,74.51275765856438,73.05209877140592,72.77284155220634,72.2688372829294,71.11576090192054,70.76137340549677,70.0120222022379,71.35197319768423,70.99820022622771,70.6147443717442,70.47422381847426,70.05603845017599,70.16698970019858,70.56901597881114,70.49188803514403,70.05118905217113,70.14348946685193,70.91658626449326,70.82558669060936,70.63120455405159,70.56990655925395,70.2466753526424,70.3528195396865,70.26400190711186,70.40034343762022,70.28644367960301,70.28014978796062,70.49955903637478,70.12219367815602,70.12219367815602
8,31.138,36.618183595838836,36.129889826646554,35.976734160125396,37.87882176194928,40.44469388940411,40.53690809394737,44.87323423208622,49.86097863942417,75.88919475122538,75.22857063019693,73.6387602023799,72.82021418271265,71.68678610836203,70.29999000000001,71.50966554693096,71.03514487592903,69.96896157180197,71.53341272288024,70.79793982481843,70.57807797896282,70.24648211386761,70.44766893316668,70.30467545459591,69.87913072744482,70.57066684952468,70.4767901442225,70.40604880457484,69.78718983808825,70.30001,70.08763524545272,70.18104303056779,70.25864657686218,70.37580626185934,70.07023887822888,70.50329634953331,70.41576921526048,70.29999000000001,70.35346188528047,70.24858486839683,70.69218684981881,70.3247043990864,70.3247043990864
9,34.207,46.73736573535042,45.62088863065678,47.3388136048768,51.22542225667622,62.37951675549603,62.103530048261554,66.23436620815465,71.73915318126548,69.79098525369596,70.21151098250287,70.24835957377206,70.12987763527626,69.83050448094447,69.62428585303483,71.60001,71.11955632103975,70.18863439051331,72.44167185701066,71.59999,71.39681997502788,71.08616868935174,70.73563410335332,70.59816318792686,70.18070203196746,71.17522313139774,71.06202017792286,70.99173481666286,70.29999000000001,71.13743189446045,70.88346196771965,70.802281603378,70.62767963660694,70.58629475841818,70.27612714664083,70.83076945767182,70.73571118027944,70.5812328925376,70.47351307465739,70.372071795978,70.3541906112421,69.9844104299585,69.9844104299585
