,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.23,1.15,153504.0,79171.59,3311244.0,0.48,0.06,0.007288235294117647,0.20787058823529414
